Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1976","1976","hg/ha","5882","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1977","1977","hg/ha","5625","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1978","1978","hg/ha","5000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1979","1979","hg/ha","3571","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1980","1980","hg/ha","2976","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1981","1981","hg/ha","4658","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1982","1982","hg/ha","3555","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1983","1983","hg/ha","3670","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1984","1984","hg/ha","4444","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1985","1985","hg/ha","5455","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1986","1986","hg/ha","5000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1987","1987","hg/ha","5000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1988","1988","hg/ha","3636","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1989","1989","hg/ha","5000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1990","1990","hg/ha","5000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1991","1991","hg/ha","5000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1992","1992","hg/ha","4615","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1993","1993","hg/ha","4678","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1994","1994","hg/ha","4444","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1995","1995","hg/ha","4578","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1996","1996","hg/ha","4701","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1997","1997","hg/ha","4088","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1998","1998","hg/ha","5392","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","1999","1999","hg/ha","5113","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2000","2000","hg/ha","5436","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2001","2001","hg/ha","5135","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2002","2002","hg/ha","5636","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2003","2003","hg/ha","6460","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2004","2004","hg/ha","8524","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2005","2005","hg/ha","11381","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2006","2006","hg/ha","6211","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2007","2007","hg/ha","6682","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2008","2008","hg/ha","7606","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2009","2009","hg/ha","7993","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2010","2010","hg/ha","6194","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2011","2011","hg/ha","7859","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2012","2012","hg/ha","7288","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2013","2013","hg/ha","7429","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2014","2014","hg/ha","6905","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2015","2015","hg/ha","7368","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2016","2016","hg/ha","7436","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2017","2017","hg/ha","7500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2018","2018","hg/ha","7500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2019","2019","hg/ha","7500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2020","2020","hg/ha","7500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01444","Sesame seed","2021","2021","hg/ha","7500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1961","1961","tonnes","7868","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1962","1962","tonnes","11767","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1963","1963","tonnes","12300","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1964","1964","tonnes","10000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1965","1965","tonnes","8000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1966","1966","tonnes","9800","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1967","1967","tonnes","4900","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1968","1968","tonnes","8900","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1969","1969","tonnes","10800","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1970","1970","tonnes","10000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1971","1971","tonnes","7700","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1972","1972","tonnes","6600","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1973","1973","tonnes","6500","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1974","1974","tonnes","6000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1975","1975","tonnes","5500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1976","1976","tonnes","5000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1977","1977","tonnes","4500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1978","1978","tonnes","3000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1979","1979","tonnes","2500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1980","1980","tonnes","1000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1981","1981","tonnes","3000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1982","1982","tonnes","3000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1983","1983","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1984","1984","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1985","1985","tonnes","6000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1986","1986","tonnes","7000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1987","1987","tonnes","8000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1988","1988","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1989","1989","tonnes","6000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1990","1990","tonnes","5000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1991","1991","tonnes","8000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1992","1992","tonnes","6000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1993","1993","tonnes","4773","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1994","1994","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1995","1995","tonnes","3800","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1996","1996","tonnes","5500","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1997","1997","tonnes","6500","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1998","1998","tonnes","5087","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","1999","1999","tonnes","8390","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2000","2000","tonnes","9855","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2001","2001","tonnes","8957","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2002","2002","tonnes","10157","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2003","2003","tonnes","21957","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2004","2004","tonnes","54954","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2005","2005","tonnes","90193","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2006","2006","tonnes","34946","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2007","2007","tonnes","31946","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2008","2008","tonnes","27286","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2009","2009","tonnes","34536","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2010","2010","tonnes","29916","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2011","2011","tonnes","33478","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2012","2012","tonnes","26764","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2013","2013","tonnes","26000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2014","2014","tonnes","29000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2015","2015","tonnes","28000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2016","2016","tonnes","29000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2017","2017","tonnes","30000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2018","2018","tonnes","30000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2019","2019","tonnes","30000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2020","2020","tonnes","30000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01444","Sesame seed","2021","2021","tonnes","30000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1961","1961","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1962","1962","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1963","1963","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1964","1964","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1965","1965","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1966","1966","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1967","1967","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1968","1968","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1969","1969","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1970","1970","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1971","1971","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1972","1972","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1973","1973","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1974","1974","tonnes","240","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1975","1975","tonnes","230","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1976","1976","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1977","1977","tonnes","190","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1978","1978","tonnes","150","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1979","1979","tonnes","130","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1980","1980","tonnes","120","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1981","1981","tonnes","100","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1982","1982","tonnes","120","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1983","1983","tonnes","130","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1984","1984","tonnes","140","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1985","1985","tonnes","160","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1986","1986","tonnes","160","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1987","1987","tonnes","155","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1988","1988","tonnes","160","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1989","1989","tonnes","165","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1990","1990","tonnes","170","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1991","1991","tonnes","175","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1992","1992","tonnes","180","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1993","1993","tonnes","185","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1994","1994","tonnes","190","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1995","1995","tonnes","195","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1996","1996","tonnes","190","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1997","1997","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1998","1998","tonnes","220","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","1999","1999","tonnes","250","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2000","2000","tonnes","277.78","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2001","2001","tonnes","277.78","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2002","2002","tonnes","277.78","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2003","2003","tonnes","277.78","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2004","2004","tonnes","277.78","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2005","2005","tonnes","277.78","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2006","2006","tonnes","277.78","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2007","2007","tonnes","277.51","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2008","2008","tonnes","277.7","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2009","2009","tonnes","277.78","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2010","2010","tonnes","277.78","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2011","2011","tonnes","277.78","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2012","2012","tonnes","277.78","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2013","2013","tonnes","277.78","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2014","2014","tonnes","277.83","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2015","2015","tonnes","280.39","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2016","2016","tonnes","279.88","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2017","2017","tonnes","279.68","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2018","2018","tonnes","280","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2019","2019","tonnes","280","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2020","2020","tonnes","280","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02944","Silk-worm cocoons suitable for reeling","2021","2021","tonnes","279.92","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1961","1961","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1962","1962","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1963","1963","tonnes","360","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1964","1964","tonnes","360","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1965","1965","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1966","1966","tonnes","360","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1967","1967","tonnes","360","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1968","1968","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1969","1969","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1970","1970","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1971","1971","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1972","1972","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1973","1973","tonnes","360","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1974","1974","tonnes","360","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1975","1975","tonnes","360","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1976","1976","tonnes","360","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1977","1977","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1978","1978","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1979","1979","tonnes","144","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1980","1980","tonnes","90","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1981","1981","tonnes","117","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1982","1982","tonnes","144","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1983","1983","tonnes","144","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1984","1984","tonnes","144","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1985","1985","tonnes","144","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1986","1986","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1987","1987","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1988","1988","tonnes","180","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1989","1989","tonnes","360","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1990","1990","tonnes","1440","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1991","1991","tonnes","2340","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1992","1992","tonnes","2700","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1993","1993","tonnes","5400","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1994","1994","tonnes","4860","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1995","1995","tonnes","3600","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1996","1996","tonnes","3780","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1997","1997","tonnes","4770","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1998","1998","tonnes","5400","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","1999","1999","tonnes","4860","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2000","2000","tonnes","5580","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2001","2001","tonnes","5580","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2002","2002","tonnes","6120","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2003","2003","tonnes","5580","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2004","2004","tonnes","7200","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2005","2005","tonnes","7740","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2006","2006","tonnes","7380","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2007","2007","tonnes","7560","I","Imputed value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","2161","Soya bean oil","2008","2008","tonnes","8640","I","Imputed value"
