STATION,NAME,DATE,PRCP,TMAX,TMIN,TOBS
USC00190736,"BLUE HILL, MA US",03/21/1894,0.05,41,33,
USC00190736,"BLUE HILL, MA US",03/22/1894,0.06,51,33,
USC00190736,"BLUE HILL, MA US",03/23/1894,0.56,43,31,
USC00190736,"BLUE HILL, MA US",03/24/1894,0,47,27,
USC00190736,"BLUE HILL, MA US",03/25/1894,0.01,48,29,
USC00190736,"BLUE HILL, MA US",03/26/1894,0.02,38,24,
USC00190736,"BLUE HILL, MA US",03/27/1894,0,26,17,
USC00190736,"BLUE HILL, MA US",03/28/1894,0,36,15,
USC00190736,"BLUE HILL, MA US",03/29/1894,0.18,35,29,
USC00190736,"BLUE HILL, MA US",03/30/1894,0.03,42,25,
USC00190736,"BLUE HILL, MA US",03/31/1894,0,52,30,
USC00190736,"BLUE HILL, MA US",04/01/1894,0,62,42,
USC00190736,"BLUE HILL, MA US",04/02/1894,0,45,27,
USC00190736,"BLUE HILL, MA US",04/03/1894,0,43,16,
USC00190736,"BLUE HILL, MA US",04/04/1894,0.39,48,28,
USC00190736,"BLUE HILL, MA US",04/05/1894,0.12,53,43,
USC00190736,"BLUE HILL, MA US",04/06/1894,0.1,43,32,
USC00190736,"BLUE HILL, MA US",04/07/1894,0,47,25,
USC00190736,"BLUE HILL, MA US",04/08/1894,0.81,37,29,
USC00190736,"BLUE HILL, MA US",04/09/1894,0.16,35,28,
USC00190736,"BLUE HILL, MA US",04/10/1894,0,37,29,
USC00190736,"BLUE HILL, MA US",04/11/1894,0.14,34,30,
USC00190736,"BLUE HILL, MA US",04/12/1894,1.33,34,31,
USC00190736,"BLUE HILL, MA US",04/13/1894,0.1,35,31,
USC00190736,"BLUE HILL, MA US",04/14/1894,0,39,31,
USC00190736,"BLUE HILL, MA US",04/15/1894,0,47,36,
USC00190736,"BLUE HILL, MA US",04/16/1894,0,54,39,
USC00190736,"BLUE HILL, MA US",04/17/1894,0,55,41,
USC00190736,"BLUE HILL, MA US",04/18/1894,0,58,41,
USC00190736,"BLUE HILL, MA US",04/19/1894,0,56,39,
USC00190736,"BLUE HILL, MA US",04/20/1894,0,64,48,
USC00190736,"BLUE HILL, MA US",04/21/1894,0.02,60,50,
USC00190736,"BLUE HILL, MA US",04/22/1894,0.06,65,46,
USC00190736,"BLUE HILL, MA US",04/23/1894,0,64,43,
USC00190736,"BLUE HILL, MA US",04/24/1894,0.01,56,42,
USC00190736,"BLUE HILL, MA US",04/25/1894,0.09,61,37,
USC00190736,"BLUE HILL, MA US",04/26/1894,0,70,44,
USC00190736,"BLUE HILL, MA US",04/27/1894,0,76,48,
USC00190736,"BLUE HILL, MA US",04/28/1894,0,72,49,
USC00190736,"BLUE HILL, MA US",04/29/1894,0,58,41,
USC00190736,"BLUE HILL, MA US",04/30/1894,0,68,36,
USC00190736,"BLUE HILL, MA US",05/01/1894,0,80,51,
USC00190736,"BLUE HILL, MA US",05/02/1894,0,87,62,
USC00190736,"BLUE HILL, MA US",05/03/1894,0,70,47,
USC00190736,"BLUE HILL, MA US",05/04/1894,0.1,55,38,
USC00190736,"BLUE HILL, MA US",05/05/1894,0.07,72,43,
USC00190736,"BLUE HILL, MA US",05/06/1894,0.18,68,45,
USC00190736,"BLUE HILL, MA US",05/07/1894,0,77,53,
USC00190736,"BLUE HILL, MA US",05/08/1894,0,73,55,
USC00190736,"BLUE HILL, MA US",05/09/1894,0,70,49,
USC00190736,"BLUE HILL, MA US",05/10/1894,0,61,44,
USC00190736,"BLUE HILL, MA US",05/11/1894,0,63,38,
USC00190736,"BLUE HILL, MA US",05/12/1894,0,74,47,
USC00190736,"BLUE HILL, MA US",05/13/1894,0,79,49,
USC00190736,"BLUE HILL, MA US",05/14/1894,0,60,40,
USC00190736,"BLUE HILL, MA US",05/15/1894,0,63,38,
USC00190736,"BLUE HILL, MA US",05/16/1894,0,72,43,
USC00190736,"BLUE HILL, MA US",05/17/1894,0,72,51,
USC00190736,"BLUE HILL, MA US",05/18/1894,0.02,63,59,
USC00190736,"BLUE HILL, MA US",05/19/1894,0.54,56,50,
USC00190736,"BLUE HILL, MA US",05/20/1894,0.03,53,41,
USC00190736,"BLUE HILL, MA US",05/21/1894,0.01,47,41,
USC00190736,"BLUE HILL, MA US",05/22/1894,0,66,37,
USC00190736,"BLUE HILL, MA US",05/23/1894,0.02,71,46,
USC00190736,"BLUE HILL, MA US",05/24/1894,0.51,59,45,
USC00190736,"BLUE HILL, MA US",05/25/1894,0,55,46,
USC00190736,"BLUE HILL, MA US",05/26/1894,0,62,45,
USC00190736,"BLUE HILL, MA US",05/27/1894,0,70,47,
USC00190736,"BLUE HILL, MA US",05/28/1894,0,71,50,
USC00190736,"BLUE HILL, MA US",05/29/1894,0.91,60,51,
USC00190736,"BLUE HILL, MA US",05/30/1894,0,70,42,
USC00190736,"BLUE HILL, MA US",05/31/1894,0.74,55,44,
USC00190736,"BLUE HILL, MA US",06/01/1894,0.18,63,46,
USC00190736,"BLUE HILL, MA US",06/02/1894,0.12,64,47,
USC00190736,"BLUE HILL, MA US",06/03/1894,0.16,67,51,
USC00190736,"BLUE HILL, MA US",06/04/1894,0,80,53,
USC00190736,"BLUE HILL, MA US",06/05/1894,0,62,50,
USC00190736,"BLUE HILL, MA US",06/06/1894,0.01,63,42,
USC00190736,"BLUE HILL, MA US",06/07/1894,0.03,60,46,
USC00190736,"BLUE HILL, MA US",06/08/1894,0,71,45,
USC00190736,"BLUE HILL, MA US",06/09/1894,0,80,52,
USC00190736,"BLUE HILL, MA US",06/10/1894,0,82,58,
USC00190736,"BLUE HILL, MA US",06/11/1894,0,89,63,
USC00190736,"BLUE HILL, MA US",06/12/1894,0,79,52,
USC00190736,"BLUE HILL, MA US",06/13/1894,0,56,46,
USC00190736,"BLUE HILL, MA US",06/14/1894,0,78,49,
USC00190736,"BLUE HILL, MA US",06/15/1894,0,84,56,
USC00190736,"BLUE HILL, MA US",06/16/1894,0,88,63,
USC00190736,"BLUE HILL, MA US",06/17/1894,0,93,69,
USC00190736,"BLUE HILL, MA US",06/18/1894,0,86,66,
USC00190736,"BLUE HILL, MA US",06/19/1894,0,77,62,
USC00190736,"BLUE HILL, MA US",06/20/1894,0,76,63,
USC00190736,"BLUE HILL, MA US",06/21/1894,0.12,81,59,
USC00190736,"BLUE HILL, MA US",06/22/1894,0,87,62,
USC00190736,"BLUE HILL, MA US",06/23/1894,0.05,91,68,
USC00190736,"BLUE HILL, MA US",06/24/1894,0,77,52,
USC00190736,"BLUE HILL, MA US",06/25/1894,0,67,51,
USC00190736,"BLUE HILL, MA US",06/26/1894,0,84,63,
USC00190736,"BLUE HILL, MA US",06/27/1894,0,80,67,
USC00190736,"BLUE HILL, MA US",06/28/1894,0.05,87,65,
USC00190736,"BLUE HILL, MA US",06/29/1894,0.02,71,56,
USC00190736,"BLUE HILL, MA US",06/30/1894,0,78,56,
USC00190736,"BLUE HILL, MA US",07/01/1894,0,90,66,
USC00190736,"BLUE HILL, MA US",07/02/1894,0.17,89,66,
USC00190736,"BLUE HILL, MA US",07/03/1894,0.03,86,66,
USC00190736,"BLUE HILL, MA US",07/04/1894,0,87,64,
USC00190736,"BLUE HILL, MA US",07/05/1894,0,77,58,
USC00190736,"BLUE HILL, MA US",07/06/1894,0,78,57,
USC00190736,"BLUE HILL, MA US",07/07/1894,0.07,80,58,
USC00190736,"BLUE HILL, MA US",07/08/1894,0,67,52,
USC00190736,"BLUE HILL, MA US",07/09/1894,0,75,52,
USC00190736,"BLUE HILL, MA US",07/10/1894,0,75,54,
USC00190736,"BLUE HILL, MA US",07/11/1894,0,83,56,
USC00190736,"BLUE HILL, MA US",07/12/1894,0,78,65,
USC00190736,"BLUE HILL, MA US",07/13/1894,0,95,68,
USC00190736,"BLUE HILL, MA US",07/14/1894,0.24,82,65,
USC00190736,"BLUE HILL, MA US",07/15/1894,0,85,64,
USC00190736,"BLUE HILL, MA US",07/16/1894,0,75,61,
USC00190736,"BLUE HILL, MA US",07/17/1894,0,80,58,
USC00190736,"BLUE HILL, MA US",07/18/1894,0,82,62,
USC00190736,"BLUE HILL, MA US",07/19/1894,0,92,65,
USC00190736,"BLUE HILL, MA US",07/20/1894,0,97,71,
USC00190736,"BLUE HILL, MA US",07/21/1894,0.21,91,63,
USC00190736,"BLUE HILL, MA US",07/22/1894,0.68,67,55,
USC00190736,"BLUE HILL, MA US",07/23/1894,0,75,56,
USC00190736,"BLUE HILL, MA US",07/24/1894,0.79,79,59,
USC00190736,"BLUE HILL, MA US",07/25/1894,0.25,86,65,
USC00190736,"BLUE HILL, MA US",07/26/1894,0,80,68,
USC00190736,"BLUE HILL, MA US",07/27/1894,0,80,60,
USC00190736,"BLUE HILL, MA US",07/28/1894,0,95,67,
USC00190736,"BLUE HILL, MA US",07/29/1894,0.54,93,69,
USC00190736,"BLUE HILL, MA US",07/30/1894,0,85,67,
USC00190736,"BLUE HILL, MA US",07/31/1894,0,84,65,
USC00190736,"BLUE HILL, MA US",08/01/1894,0,70,61,
USC00190736,"BLUE HILL, MA US",08/02/1894,0,77,59,
USC00190736,"BLUE HILL, MA US",08/03/1894,0.6,77,66,
USC00190736,"BLUE HILL, MA US",08/04/1894,0.05,71,60,
USC00190736,"BLUE HILL, MA US",08/05/1894,0,76,56,
USC00190736,"BLUE HILL, MA US",08/06/1894,0,82,58,
USC00190736,"BLUE HILL, MA US",08/07/1894,0,85,60,
USC00190736,"BLUE HILL, MA US",08/08/1894,0,87,63,
USC00190736,"BLUE HILL, MA US",08/09/1894,0.09,80,57,
USC00190736,"BLUE HILL, MA US",08/10/1894,0.02,75,51,
USC00190736,"BLUE HILL, MA US",08/11/1894,0,71,51,
USC00190736,"BLUE HILL, MA US",08/12/1894,0,70,55,
USC00190736,"BLUE HILL, MA US",08/13/1894,0.59,65,60,
USC00190736,"BLUE HILL, MA US",08/14/1894,0.09,71,60,
USC00190736,"BLUE HILL, MA US",08/15/1894,0.03,74,59,
USC00190736,"BLUE HILL, MA US",08/16/1894,0,73,61,
USC00190736,"BLUE HILL, MA US",08/17/1894,0,70,54,
USC00190736,"BLUE HILL, MA US",08/18/1894,0,78,55,
USC00190736,"BLUE HILL, MA US",08/19/1894,0,83,63,
USC00190736,"BLUE HILL, MA US",08/20/1894,0.92,75,59,
USC00190736,"BLUE HILL, MA US",08/21/1894,0,64,50,
USC00190736,"BLUE HILL, MA US",08/22/1894,0,72,42,
USC00190736,"BLUE HILL, MA US",08/23/1894,0,84,58,
USC00190736,"BLUE HILL, MA US",08/24/1894,0,85,65,
USC00190736,"BLUE HILL, MA US",08/25/1894,0,85,62,
USC00190736,"BLUE HILL, MA US",08/26/1894,0,69,58,
USC00190736,"BLUE HILL, MA US",08/27/1894,0,63,50,
USC00190736,"BLUE HILL, MA US",08/28/1894,0,75,55,
USC00190736,"BLUE HILL, MA US",08/29/1894,0,64,54,
USC00190736,"BLUE HILL, MA US",08/30/1894,0,67,54,
USC00190736,"BLUE HILL, MA US",08/31/1894,0,75,86,
USC00190736,"BLUE HILL, MA US",09/01/1894,0,73,55,
USC00190736,"BLUE HILL, MA US",09/02/1894,0,80,61,
USC00190736,"BLUE HILL, MA US",09/03/1894,0,71,53,
USC00190736,"BLUE HILL, MA US",09/04/1894,0,76,52,
USC00190736,"BLUE HILL, MA US",09/05/1894,0,80,63,
USC00190736,"BLUE HILL, MA US",09/06/1894,0.13,77,60,
USC00190736,"BLUE HILL, MA US",09/07/1894,0,81,59,
USC00190736,"BLUE HILL, MA US",09/08/1894,0.27,74,57,
USC00190736,"BLUE HILL, MA US",09/09/1894,0,86,65,
USC00190736,"BLUE HILL, MA US",09/10/1894,0.03,85,66,
USC00190736,"BLUE HILL, MA US",09/11/1894,0,73,57,
USC00190736,"BLUE HILL, MA US",09/12/1894,0,70,49,
USC00190736,"BLUE HILL, MA US",09/13/1894,0,72,52,
USC00190736,"BLUE HILL, MA US",09/14/1894,0,67,53,
USC00190736,"BLUE HILL, MA US",09/15/1894,0.5,78,60,
USC00190736,"BLUE HILL, MA US",09/16/1894,0,64,57,
USC00190736,"BLUE HILL, MA US",09/17/1894,0.05,65,60,
USC00190736,"BLUE HILL, MA US",09/18/1894,0,69,57,
USC00190736,"BLUE HILL, MA US",09/19/1894,0.38,61,57,
USC00190736,"BLUE HILL, MA US",09/20/1894,1.28,77,58,
USC00190736,"BLUE HILL, MA US",09/21/1894,0,76,57,
USC00190736,"BLUE HILL, MA US",09/22/1894,0,81,63,
USC00190736,"BLUE HILL, MA US",09/23/1894,0,79,60,
USC00190736,"BLUE HILL, MA US",09/24/1894,0,68,54,
USC00190736,"BLUE HILL, MA US",09/25/1894,0,62,44,
USC00190736,"BLUE HILL, MA US",09/26/1894,0,54,38,
USC00190736,"BLUE HILL, MA US",09/27/1894,0,61,44,
USC00190736,"BLUE HILL, MA US",09/28/1894,0,69,51,
USC00190736,"BLUE HILL, MA US",09/29/1894,0,75,54,
USC00190736,"BLUE HILL, MA US",09/30/1894,0.05,62,51,
USC00190736,"BLUE HILL, MA US",10/01/1894,0,62,45,
USC00190736,"BLUE HILL, MA US",10/02/1894,0,60,45,
USC00190736,"BLUE HILL, MA US",10/03/1894,0,65,48,
USC00190736,"BLUE HILL, MA US",10/04/1894,0.17,67,57,
USC00190736,"BLUE HILL, MA US",10/05/1894,0.28,68,52,
USC00190736,"BLUE HILL, MA US",10/06/1894,0.01,61,45,
USC00190736,"BLUE HILL, MA US",10/07/1894,0,62,40,
USC00190736,"BLUE HILL, MA US",10/08/1894,0,66,45,
USC00190736,"BLUE HILL, MA US",10/09/1894,0.6,62,52,
USC00190736,"BLUE HILL, MA US",10/10/1894,1.37,59,46,
USC00190736,"BLUE HILL, MA US",10/11/1894,0,59,43,
USC00190736,"BLUE HILL, MA US",10/12/1894,0,59,36,
USC00190736,"BLUE HILL, MA US",10/13/1894,0.58,59,46,
USC00190736,"BLUE HILL, MA US",10/14/1894,0.56,59,42,
USC00190736,"BLUE HILL, MA US",10/15/1894,0,48,34,
USC00190736,"BLUE HILL, MA US",10/16/1894,0,57,33,
USC00190736,"BLUE HILL, MA US",10/17/1894,0,64,46,
USC00190736,"BLUE HILL, MA US",10/18/1894,0,56,39,
USC00190736,"BLUE HILL, MA US",10/19/1894,0,65,40,
USC00190736,"BLUE HILL, MA US",10/20/1894,0,75,49,
USC00190736,"BLUE HILL, MA US",10/21/1894,0,60,47,
USC00190736,"BLUE HILL, MA US",10/22/1894,0,55,44,
USC00190736,"BLUE HILL, MA US",10/23/1894,0,48,42,
USC00190736,"BLUE HILL, MA US",10/24/1894,0,52,45,
USC00190736,"BLUE HILL, MA US",10/25/1894,0.67,47,43,
USC00190736,"BLUE HILL, MA US",10/26/1894,1.72,50,45,
USC00190736,"BLUE HILL, MA US",10/27/1894,0,61,37,
USC00190736,"BLUE HILL, MA US",10/28/1894,0,63,49,
USC00190736,"BLUE HILL, MA US",10/29/1894,0,56,45,
USC00190736,"BLUE HILL, MA US",10/30/1894,0.08,50,42,
USC00190736,"BLUE HILL, MA US",10/31/1894,0.52,61,47,
USC00190736,"BLUE HILL, MA US",11/01/1894,0,55,39,
USC00190736,"BLUE HILL, MA US",11/02/1894,0,62,40,
USC00190736,"BLUE HILL, MA US",11/03/1894,0.38,63,48,
USC00190736,"BLUE HILL, MA US",11/04/1894,0,54,40,
USC00190736,"BLUE HILL, MA US",11/05/1894,0.85,46,37,
USC00190736,"BLUE HILL, MA US",11/06/1894,1.03,39,27,
USC00190736,"BLUE HILL, MA US",11/07/1894,0,33,21,
USC00190736,"BLUE HILL, MA US",11/08/1894,0.31,28,23,
USC00190736,"BLUE HILL, MA US",11/09/1894,0.35,32,27,
USC00190736,"BLUE HILL, MA US",11/10/1894,0.52,39,31,
USC00190736,"BLUE HILL, MA US",11/11/1894,0,36,26,
USC00190736,"BLUE HILL, MA US",11/12/1894,0,29,19,
USC00190736,"BLUE HILL, MA US",11/13/1894,0.01,39,23,
USC00190736,"BLUE HILL, MA US",11/14/1894,0.12,40,32,
USC00190736,"BLUE HILL, MA US",11/15/1894,0,44,31,
USC00190736,"BLUE HILL, MA US",11/16/1894,0,58,38,
USC00190736,"BLUE HILL, MA US",11/17/1894,0.13,50,39,
USC00190736,"BLUE HILL, MA US",11/18/1894,0,39,27,
USC00190736,"BLUE HILL, MA US",11/19/1894,0,43,25,
USC00190736,"BLUE HILL, MA US",11/20/1894,0,30,9,
USC00190736,"BLUE HILL, MA US",11/21/1894,0.2,51,22,
USC00190736,"BLUE HILL, MA US",11/22/1894,0,46,35,
USC00190736,"BLUE HILL, MA US",11/23/1894,0,55,35,
USC00190736,"BLUE HILL, MA US",11/24/1894,0.02,48,32,
USC00190736,"BLUE HILL, MA US",11/25/1894,0.13,38,30,
USC00190736,"BLUE HILL, MA US",11/26/1894,0,31,21,
USC00190736,"BLUE HILL, MA US",11/27/1894,0,49,22,
USC00190736,"BLUE HILL, MA US",11/28/1894,0,41,18,
USC00190736,"BLUE HILL, MA US",11/29/1894,0,22,14,
USC00190736,"BLUE HILL, MA US",11/30/1894,0.05,27,11,
USC00190736,"BLUE HILL, MA US",12/01/1894,0.03,30,22,
USC00190736,"BLUE HILL, MA US",12/02/1894,0.47,33,29,
USC00190736,"BLUE HILL, MA US",12/03/1894,0.01,31,20,
USC00190736,"BLUE HILL, MA US",12/04/1894,0,35,19,
USC00190736,"BLUE HILL, MA US",12/05/1894,0,41,23,
USC00190736,"BLUE HILL, MA US",12/06/1894,0,42,26,
USC00190736,"BLUE HILL, MA US",12/07/1894,0,39,25,
USC00190736,"BLUE HILL, MA US",12/08/1894,0.04,36,30,
USC00190736,"BLUE HILL, MA US",12/09/1894,0.6,34,19,
USC00190736,"BLUE HILL, MA US",12/10/1894,0.11,27,16,
USC00190736,"BLUE HILL, MA US",12/11/1894,0.11,36,18,
USC00190736,"BLUE HILL, MA US",12/12/1894,0.8,51,36,
USC00190736,"BLUE HILL, MA US",12/13/1894,0,48,36,
USC00190736,"BLUE HILL, MA US",12/14/1894,0,40,29,
USC00190736,"BLUE HILL, MA US",12/15/1894,0,53,32,
USC00190736,"BLUE HILL, MA US",12/16/1894,0,54,39,
USC00190736,"BLUE HILL, MA US",12/17/1894,0,51,35,
USC00190736,"BLUE HILL, MA US",12/18/1894,0,36,26,
USC00190736,"BLUE HILL, MA US",12/19/1894,0,36,22,
USC00190736,"BLUE HILL, MA US",12/20/1894,0,45,31,
USC00190736,"BLUE HILL, MA US",12/21/1894,0,45,26,
USC00190736,"BLUE HILL, MA US",12/22/1894,0,48,28,
USC00190736,"BLUE HILL, MA US",12/23/1894,0,28,12,
USC00190736,"BLUE HILL, MA US",12/24/1894,0,27,7,
USC00190736,"BLUE HILL, MA US",12/25/1894,0.17,44,25,
USC00190736,"BLUE HILL, MA US",12/26/1894,0,30,15,
USC00190736,"BLUE HILL, MA US",12/27/1894,2.06,45,19,
USC00190736,"BLUE HILL, MA US",12/28/1894,0,19,4,
USC00190736,"BLUE HILL, MA US",12/29/1894,0,11,3,
USC00190736,"BLUE HILL, MA US",12/30/1894,0,25,3,
USC00190736,"BLUE HILL, MA US",12/31/1894,0,28,19,
USC00190736,"BLUE HILL, MA US",01/01/1895,0,28,16,
USC00190736,"BLUE HILL, MA US",01/02/1895,0,26,12,
USC00190736,"BLUE HILL, MA US",01/03/1895,0,31,15,
USC00190736,"BLUE HILL, MA US",01/04/1895,0,30,17,
USC00190736,"BLUE HILL, MA US",01/05/1895,0,17,1,
USC00190736,"BLUE HILL, MA US",01/06/1895,0.44,41,13,
USC00190736,"BLUE HILL, MA US",01/07/1895,0.08,50,40,
USC00190736,"BLUE HILL, MA US",01/08/1895,0.21,45,30,
USC00190736,"BLUE HILL, MA US",01/09/1895,0.1,30,27,
USC00190736,"BLUE HILL, MA US",01/10/1895,0.36,34,22,
USC00190736,"BLUE HILL, MA US",01/11/1895,0.72,49,34,
USC00190736,"BLUE HILL, MA US",01/12/1895,0,42,32,
USC00190736,"BLUE HILL, MA US",01/13/1895,0.04,47,29,
USC00190736,"BLUE HILL, MA US",01/14/1895,0,32,11,
USC00190736,"BLUE HILL, MA US",01/15/1895,0,30,15,
USC00190736,"BLUE HILL, MA US",01/16/1895,0.55,33,27,
USC00190736,"BLUE HILL, MA US",01/17/1895,0,32,19,
USC00190736,"BLUE HILL, MA US",01/18/1895,0,25,12,
USC00190736,"BLUE HILL, MA US",01/19/1895,0.15,22,11,
USC00190736,"BLUE HILL, MA US",01/20/1895,0,29,10,
USC00190736,"BLUE HILL, MA US",01/21/1895,0.06,38,20,
USC00190736,"BLUE HILL, MA US",01/22/1895,0.13,44,30,
USC00190736,"BLUE HILL, MA US",01/23/1895,0,30,20,
USC00190736,"BLUE HILL, MA US",01/24/1895,0,21,11,
USC00190736,"BLUE HILL, MA US",01/25/1895,0,26,10,
USC00190736,"BLUE HILL, MA US",01/26/1895,1.07,49,19,
USC00190736,"BLUE HILL, MA US",01/27/1895,0,39,18,
USC00190736,"BLUE HILL, MA US",01/28/1895,0,20,12,
USC00190736,"BLUE HILL, MA US",01/29/1895,0.12,20,11,
USC00190736,"BLUE HILL, MA US",01/30/1895,0,25,13,
USC00190736,"BLUE HILL, MA US",01/31/1895,0,26,15,
USC00190736,"BLUE HILL, MA US",02/01/1895,0,37,16,
USC00190736,"BLUE HILL, MA US",02/02/1895,0.15,31,25,
USC00190736,"BLUE HILL, MA US",02/03/1895,0,25,5,
USC00190736,"BLUE HILL, MA US",02/04/1895,0.08,20,17,
USC00190736,"BLUE HILL, MA US",02/05/1895,0.02,19,-3,
USC00190736,"BLUE HILL, MA US",02/06/1895,0,6,-10,
USC00190736,"BLUE HILL, MA US",02/07/1895,0,11,-3,
USC00190736,"BLUE HILL, MA US",02/08/1895,0.87,32,-3,
USC00190736,"BLUE HILL, MA US",02/09/1895,0,11,-6,
USC00190736,"BLUE HILL, MA US",02/10/1895,0,27,8,
USC00190736,"BLUE HILL, MA US",02/11/1895,0,32,15,
USC00190736,"BLUE HILL, MA US",02/12/1895,0,30,13,
USC00190736,"BLUE HILL, MA US",02/13/1895,0,26,18,
USC00190736,"BLUE HILL, MA US",02/14/1895,0,34,18,
USC00190736,"BLUE HILL, MA US",02/15/1895,0,34,18,
USC00190736,"BLUE HILL, MA US",02/16/1895,0,35,16,
USC00190736,"BLUE HILL, MA US",02/17/1895,0,38,20,
USC00190736,"BLUE HILL, MA US",02/18/1895,0,40,27,
USC00190736,"BLUE HILL, MA US",02/19/1895,0,41,25,
USC00190736,"BLUE HILL, MA US",02/20/1895,0,35,23,
USC00190736,"BLUE HILL, MA US",02/21/1895,0,37,21,
USC00190736,"BLUE HILL, MA US",02/22/1895,0,32,14,
USC00190736,"BLUE HILL, MA US",02/23/1895,0,22,5,
USC00190736,"BLUE HILL, MA US",02/24/1895,0,26,4,
USC00190736,"BLUE HILL, MA US",02/25/1895,0,40,18,
USC00190736,"BLUE HILL, MA US",02/26/1895,0,36,13,
USC00190736,"BLUE HILL, MA US",02/27/1895,0,32,8,
USC00190736,"BLUE HILL, MA US",02/28/1895,0,44,28,
USC00190736,"BLUE HILL, MA US",03/01/1895,0,52,27,
USC00190736,"BLUE HILL, MA US",03/02/1895,0.58,47,29,
USC00190736,"BLUE HILL, MA US",03/03/1895,0,30,21,
USC00190736,"BLUE HILL, MA US",03/04/1895,0,35,22,
USC00190736,"BLUE HILL, MA US",03/05/1895,0.08,36,12,
USC00190736,"BLUE HILL, MA US",03/06/1895,0.09,32,13,
USC00190736,"BLUE HILL, MA US",03/07/1895,0.23,38,27,
USC00190736,"BLUE HILL, MA US",03/08/1895,0.56,40,31,
USC00190736,"BLUE HILL, MA US",03/09/1895,0,43,29,
USC00190736,"BLUE HILL, MA US",03/10/1895,0,44,25,
USC00190736,"BLUE HILL, MA US",03/11/1895,0,37,23,
USC00190736,"BLUE HILL, MA US",03/12/1895,0,34,23,
USC00190736,"BLUE HILL, MA US",03/13/1895,0,42,28,
USC00190736,"BLUE HILL, MA US",03/14/1895,0.72,45,25,
USC00190736,"BLUE HILL, MA US",03/15/1895,0.15,25,11,
USC00190736,"BLUE HILL, MA US",03/16/1895,0.1,33,18,
USC00190736,"BLUE HILL, MA US",03/17/1895,0,31,18,
USC00190736,"BLUE HILL, MA US",03/18/1895,0,33,26,
USC00190736,"BLUE HILL, MA US",03/19/1895,0,37,21,
USC00190736,"BLUE HILL, MA US",03/20/1895,0,39,20,
USC00190736,"BLUE HILL, MA US",03/21/1895,0,36,22,
USC00190736,"BLUE HILL, MA US",03/22/1895,0.11,38,27,
USC00190736,"BLUE HILL, MA US",03/23/1895,0,42,29,
USC00190736,"BLUE HILL, MA US",03/24/1895,0,48,28,
USC00190736,"BLUE HILL, MA US",03/25/1895,0.09,45,31,
USC00190736,"BLUE HILL, MA US",03/26/1895,0,45,33,
USC00190736,"BLUE HILL, MA US",03/27/1895,0,41,24,
USC00190736,"BLUE HILL, MA US",03/28/1895,0.16,36,28,
USC00190736,"BLUE HILL, MA US",03/29/1895,0,41,24,
USC00190736,"BLUE HILL, MA US",03/30/1895,0.06,35,24,
USC00190736,"BLUE HILL, MA US",03/31/1895,0,41,22,
USC00190736,"BLUE HILL, MA US",04/01/1895,0,39,28,
USC00190736,"BLUE HILL, MA US",04/02/1895,0,42,32,
USC00190736,"BLUE HILL, MA US",04/03/1895,0.43,41,31,
USC00190736,"BLUE HILL, MA US",04/04/1895,,40,25,
USC00190736,"BLUE HILL, MA US",04/05/1895,,46,26,
USC00190736,"BLUE HILL, MA US",04/06/1895,,52,31,
USC00190736,"BLUE HILL, MA US",04/07/1895,0,45,33,
USC00190736,"BLUE HILL, MA US",04/08/1895,0,59,38,
USC00190736,"BLUE HILL, MA US",04/09/1895,1.23,58,48,
USC00190736,"BLUE HILL, MA US",04/10/1895,0.42,49,35,
USC00190736,"BLUE HILL, MA US",04/11/1895,,45,23,
USC00190736,"BLUE HILL, MA US",04/12/1895,,48,29,
USC00190736,"BLUE HILL, MA US",04/13/1895,0.13,57,34,
USC00190736,"BLUE HILL, MA US",04/14/1895,2.22,50,45,
USC00190736,"BLUE HILL, MA US",04/15/1895,0.08,45,37,
USC00190736,"BLUE HILL, MA US",04/16/1895,0.04,38,31,
USC00190736,"BLUE HILL, MA US",04/17/1895,,55,31,
USC00190736,"BLUE HILL, MA US",04/18/1895,,50,39,
USC00190736,"BLUE HILL, MA US",04/19/1895,,63,37,
USC00190736,"BLUE HILL, MA US",04/20/1895,,51,37,
USC00190736,"BLUE HILL, MA US",04/21/1895,,64,37,
USC00190736,"BLUE HILL, MA US",04/22/1895,0.22,57,39,
USC00190736,"BLUE HILL, MA US",04/23/1895,0.02,62,41,
USC00190736,"BLUE HILL, MA US",04/24/1895,,61,35,
USC00190736,"BLUE HILL, MA US",04/25/1895,0.14,79,46,
USC00190736,"BLUE HILL, MA US",04/26/1895,0,64,46,
USC00190736,"BLUE HILL, MA US",04/27/1895,0.1,47,38,
USC00190736,"BLUE HILL, MA US",04/28/1895,0,43,37,
USC00190736,"BLUE HILL, MA US",04/29/1895,,57,33,
USC00190736,"BLUE HILL, MA US",04/30/1895,0.21,65,45,
USC00190736,"BLUE HILL, MA US",05/01/1895,0.01,60,43,
USC00190736,"BLUE HILL, MA US",05/02/1895,0,67,33,
USC00190736,"BLUE HILL, MA US",05/03/1895,0,76,42,
USC00190736,"BLUE HILL, MA US",05/04/1895,0,84,53,
USC00190736,"BLUE HILL, MA US",05/05/1895,0.07,65,43,
USC00190736,"BLUE HILL, MA US",05/06/1895,0.01,78,41,
USC00190736,"BLUE HILL, MA US",05/07/1895,0,84,52,
USC00190736,"BLUE HILL, MA US",05/08/1895,0,83,58,
