time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-18T11:59:10.365Z,13.0444,145.025,77.47,4.3,mb,,85,0.562,0.69,us,us7000gm5d,2022-02-19T10:39:43.413Z,"39 km SE of Inarajan Village, Guam",earthquake,11.9,7.6,0.129,19,reviewed,us,us
2022-02-18T10:48:59.590Z,17.99316667,-66.81333333,13.98,3.29,md,37,144,,0.31,pr,pr71335468,2022-02-18T11:29:55.412Z,"0 km E of Indios, Puerto Rico",earthquake,0.45,0.67,0.205143247,18,reviewed,pr,pr
2022-02-18T10:36:09.510Z,18.035,-66.94733333,7.83,2.58,md,3,232,,0.17,pr,pr71335458,2022-02-18T10:47:27.600Z,"1 km SSW of Liborio Negron Torres, Puerto Rico",earthquake,3.64,1.42,0.03956502,3,reviewed,pr,pr
2022-02-18T10:10:18.222Z,70.7198,-14.4399,10,4.3,mb,,49,2.518,0.65,us,us7000glwx,2022-02-18T10:43:58.040Z,"210 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,8.1,1.9,0.087,38,reviewed,us,us
2022-02-18T08:19:58.785Z,51.5191,177.4255,10,3.6,ml,,206,0.8,0.62,us,us7000gm03,2022-02-19T05:16:12.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,2.4,2,0.085,18,reviewed,us,us
2022-02-18T08:04:25.570Z,17.86333333,-66.8745,12.66,2.58,md,6,248,,0.05,pr,pr71335448,2022-02-18T09:45:32.100Z,"12 km SSE of Guánica, Puerto Rico",earthquake,0.97,0.57,0.102698065,5,reviewed,pr,pr
2022-02-18T06:02:36.430Z,18.72766667,-66.689,75.18,3.42,md,20,233,,0.17,pr,pr71335438,2022-02-18T07:09:05.040Z,"28 km N of Arecibo, Puerto Rico",earthquake,0.91,0.94,0.070081563,14,reviewed,pr,pr
2022-02-18T05:32:12.402Z,38.1638,-117.9147,10.2,2.7,ml,22,103.56,0.043,0.1448,nn,nn00834080,2022-02-18T17:10:29.509Z,"30 km SE of Mina, Nevada",earthquake,,0.7,0.23,9,reviewed,nn,nn
2022-02-18T05:29:51.950Z,18.16216667,-67.37416667,22.93,2.74,md,12,218,,0.25,pr,pr71335428,2022-02-18T06:41:23.120Z,"22 km WNW of Puerto Real, Puerto Rico",earthquake,0.98,1.82,0.074535723,8,reviewed,pr,pr
2022-02-18T05:27:29.082Z,-43.0297,173.3362,10.71,4.4,mb,,147,0.229,0.49,us,us7000glvn,2022-02-18T05:55:57.099Z,"51 km ENE of Amberley, New Zealand",earthquake,2.1,6.2,0.309,3,reviewed,us,us
2022-02-18T05:18:54.912Z,-3.662,131.347,10,4.5,mb,,89,1.164,0.66,us,us7000glvm,2022-02-18T05:42:02.040Z,"267 km NW of Tual, Indonesia",earthquake,7.8,1.9,0.104,27,reviewed,us,us
2022-02-18T05:09:32.160Z,17.8315,-66.86533333,6.96,2.72,md,5,258,,0.05,pr,pr71335423,2022-02-18T07:20:36.940Z,"16 km SSE of Guánica, Puerto Rico",earthquake,0.7,0.4,0.095802455,3,reviewed,pr,pr
2022-02-18T05:03:46.542Z,32.7782,-100.6571,5,2.5,mb_lg,,31,0.369,0.94,us,us7000glvj,2022-02-18T13:13:39.865Z,"18 km NNE of Hermleigh, Texas",earthquake,2.2,2,0.08,43,reviewed,us,us
2022-02-18T03:14:43.423Z,-25.5451,70.1635,10,5.1,mb,,75,39.93,1.34,us,us7000glva,2022-02-18T03:36:03.040Z,Mid-Indian Ridge,earthquake,12.8,1.8,0.082,51,reviewed,us,us
2022-02-18T03:04:17.820Z,32.428,-115.2733333,4.83,2.81,ml,32,100,0.02809,0.32,ci,ci40188568,2022-02-18T17:12:25.517Z,"11km NW of Delta, B.C., MX",earthquake,0.37,0.7,0.228,18,reviewed,ci,ci
2022-02-18T03:04:17.490Z,32.4266667,-115.2645,2.46,3.06,ml,37,69,0.03499,0.33,ci,ci40188560,2022-02-18T19:50:41.610Z,"10km NW of Delta, B.C., MX",earthquake,0.37,0.71,0.22,16,reviewed,ci,ci
2022-02-18T02:55:08.125Z,38.2463,141.684,59.35,5.1,mww,,97,2.584,0.69,us,us7000glv1,2022-02-20T02:48:48.311Z,"38 km ESE of Ishinomaki, Japan",earthquake,8.3,6,0.086,13,reviewed,us,us
2022-02-18T02:29:35.549Z,-56.6481,-25.5279,42.04,5,mb,,104,6.667,0.62,us,us7000glxl,2022-02-18T22:00:38.040Z,South Sandwich Islands region,earthquake,13.2,5,0.12,24,reviewed,us,us
2022-02-18T01:51:41.311Z,41.9704,142.2159,69.14,4.3,mb,,170,1.463,0.51,us,us7000gluu,2022-02-18T02:15:08.040Z,"42 km SSW of Shizunai-furukawach?, Japan",earthquake,8.4,10.4,0.148,15,reviewed,us,us
2022-02-18T00:20:37.730Z,19.22533333,-155.371,32.42,3.43,ml,54,154,,0.13,hv,hv72920832,2022-02-19T00:22:32.845Z,"11 km ENE of P?hala, Hawaii",earthquake,0.45,0.5,0.152319885,39,reviewed,hv,hv
2022-02-17T23:36:25.374Z,12.7876,-88.3045,65.9,4.9,mb,,108,0.677,0.68,us,us7000glug,2022-02-18T01:10:53.801Z,"51 km SSW of Chirilagua, El Salvador",earthquake,5.5,8,0.026,481,reviewed,us,us
2022-02-17T23:16:26.224Z,56.341,-148.5722,10,3,ml,,259,2.624,0.32,us,us7000gluc,2022-02-17T23:39:36.040Z,"266 km ESE of Chiniak, Alaska",earthquake,10.8,2,0.06,37,reviewed,us,us
2022-02-17T22:49:37.160Z,19.1825,-155.4786667,36.41,3.54,ml,56,77,,0.11,hv,hv72920752,2022-02-18T22:52:02.865Z,"Island of Hawaii, Hawaii",earthquake,0.39,0.45,0.157969628,34,reviewed,hv,hv
