Date & Time,Barometer - in Hg,Inside Temp - °F,Inside Hum - %,Inside Dew Point - °F,Inside Heat Index - °F,Inside EMC,Temp - °F,High Temp - °F,Low Temp - °F,Hum - %,Dew Point - °F,Wet Bulb - °F,Wind Speed - mph,Wind Direction,Wind Run - mi,High Wind Speed - mph,High Wind Direction,Wind Chill - °F,Heat Index - °F,THW Index - °F,THSW Index - °F,Rain - in,Rain Rate - in/h,Solar Rad - W/m^2,Solar Energy - Ly,High Solar Rad - W/m^2,ET - in,UV Index,UV Dose - MEDs,High UV Index,Heating Degree Days,Cooling Degree Days
1/4/2020 4:30,29.75,77,23,36,75,5.1,41,41,41,90,38,39,0,,0,0,,41,40,40,37,0.03,0.06,0,0,0,0,0,0,0,0.508,0
1/4/2020 5:00,29.75,77,23,36,75,5.1,41,41,41,91,38,40,0,,0,0,,41,41,41,38,0.02,0.05,0,0,0,0,0,0,0,0.504,0
1/4/2020 5:30,29.75,77,24,37,75,5.2,40,41,40,91,38,39,0,,0,0,,40,40,40,37,0.01,0.06,0,0,0,0,0,0,0,0.517,0
1/4/2020 6:00,29.73,77,24,37,75,5.2,40,40,40,91,37,39,0,,0,0,,40,40,40,37,0.03,0.06,0,0,0,0,0,0,0,0.525,0
1/4/2020 6:30,29.72,77,24,37,75,5.2,40,40,40,92,37,38,0,,0,0,,40,39,39,36,0.01,0,0,0,0,0,0,0,0,0.531,0
1/4/2020 7:00,29.72,77,24,37,75,5.2,40,40,39,92,37,38,0,,0,0,,40,39,39,36,0,0,0,0,0,0,0,0,0,0.531,0
1/4/2020 7:30,29.7,77,23,36,75,5.1,39,40,39,93,38,39,0,,0,2,NE,39,39,39,36,0.01,0,0,0,0,0,0,0,0,0.533,0
1/4/2020 8:00,29.69,77,24,38,75,5.2,39,39,39,93,37,38,0,,0,2,NE,39,39,39,36,0.01,0,1,0.04,5,0,0,0,0,0.535,0
1/4/2020 8:30,29.71,77,24,38,75,5.2,39,39,39,93,37,38,0,,0,5,ENE,39,39,39,36,0.02,0.04,10,0.43,19,0,0,0,0,0.544,0
1/4/2020 9:00,29.7,77,24,38,75,5.2,39,39,39,94,37,38,0,,0,0,,39,39,39,37,0,0,17,0.73,21,0,0,0,0,0.546,0
1/4/2020 9:30,29.69,77,24,38,75,5.2,39,39,39,94,37,38,0,,0,2,ENE,39,39,39,37,0.01,0,22,0.95,26,0,0,0,0,0.546,0
1/4/2020 10:00,29.67,77,24,38,75,5.2,39,39,39,94,38,39,0,,0,3,ENE,39,39,39,38,0.01,0,32,1.38,37,0,0,0,0,0.533,0
1/4/2020 10:30,29.66,77,24,38,75,5.2,40,40,39,95,38,39,1,ENE,0.5,9,ENE,40,40,40,39,0.01,0,34,1.46,44,0,0,0,0,0.529,0
1/4/2020 11:00,29.64,77,24,38,75,5.2,39,40,39,95,38,38,2,ENE,1,8,E,39,39,39,38,0.01,0,32,1.38,42,0,0,0,0,0.54,0
1/4/2020 11:30,29.61,78,24,38,75,5.2,39,39,39,95,38,38,2,E,1,8,ENE,39,39,39,37,0.01,0,31,1.33,46,0,0,0,0,0.544,0
1/4/2020 12:00,29.61,77,24,38,75,5.2,38,39,38,95,37,38,3,ENE,1.5,8,E,36,38,36,35,0.02,0.04,25,1.08,30,0,0,0,0,0.556,0
1/4/2020 12:30,29.6,78,24,38,75,5.2,38,38,38,95,37,38,0,,0,7,E,38,38,38,37,0.03,0.06,33,1.42,40,0,0,0,0,0.558,0
1/4/2020 13:00,29.59,78,24,38,75,5.2,38,38,38,95,37,37,2,ENE,1,8,ENE,38,38,38,37,0.01,0.06,35,1.51,46,0,0,0,0,0.56,0
1/4/2020 13:30,29.57,78,24,38,75,5.2,38,38,38,95,37,38,1,ENE,0.5,8,N,38,38,38,37,0.01,0.04,22,0.95,30,0,0,0,0,0.558,0
1/4/2020 14:00,29.56,78,23,37,75,5.1,38,38,38,95,37,37,1,ENE,0.5,10,E,38,38,38,36,0,0,20,0.86,25,0,0,0,0,0.562,0
1/4/2020 14:30,29.56,78,23,37,75,5.1,38,38,38,95,36,37,2,ENE,1,9,NNE,37,38,37,36,0,0,25,1.08,33,0,0,0,0,0.569,0
1/4/2020 15:00,29.57,78,23,37,75,5.1,38,38,38,95,36,37,2,NE,1,8,N,37,38,37,35,0,0,17,0.73,26,0,0,0,0,0.573,0
1/4/2020 15:30,29.58,78,23,37,75,5.1,38,38,37,95,36,37,1,ENE,0.5,9,NE,38,38,38,35,0.01,0,13,0.56,16,0,0,0,0,0.573,0
1/4/2020 16:00,29.59,78,23,37,75,5.1,38,38,38,95,36,37,1,N,0.5,5,NNW,38,38,38,35,0,0,12,0.52,14,0,0,0,0,0.569,0
1/4/2020 16:30,29.6,78,23,37,75,5.1,38,38,38,95,36,37,0,,0,6,N,38,38,38,35,0,0,2,0.09,11,0,0,0,0,0.567,0
1/4/2020 17:00,29.59,78,23,37,75,5.1,38,38,38,95,36,37,0,,0,4,N,38,38,38,35,0,0,0,0,0,0,0,0,0,0.569,0
1/4/2020 17:30,29.59,78,23,37,76,5.1,38,38,38,96,37,37,0,,0,5,N,38,38,38,35,0,0,0,0,0,0,0,0,0,0.571,0
1/4/2020 18:00,29.6,78,23,37,76,5.1,38,38,38,95,37,37,0,,0,4,ENE,38,38,38,35,0,0,0,0,0,0,0,0,0,0.562,0
1/4/2020 18:30,29.59,78,22,36,76,4.8,38,38,38,96,37,38,1,NNW,0.5,9,NNE,38,38,38,35,0,0,0,0,0,0,0,0,0,0.558,0
1/4/2020 19:00,29.61,78,22,36,76,4.8,38,38,38,95,37,37,3,NNW,1.5,13,NNE,36,38,36,33,0,0,0,0,0,0,0,0,0,0.565,0
1/4/2020 19:30,29.59,78,22,36,76,4.8,38,38,38,95,36,37,3,NNE,1.5,12,N,36,38,36,33,0,0,0,0,0,0,0,0,0,0.571,0
1/4/2020 20:00,29.62,78,22,36,76,4.8,37,38,37,95,36,37,1,NE,0.5,10,NNE,37,37,37,34,0.01,0,0,0,0,0,0,0,0,0.577,0
1/4/2020 20:30,29.63,78,22,36,76,4.8,37,37,37,95,36,36,1,NNE,0.5,5,NNE,37,37,37,34,0,0,0,0,0,0,0,0,0,0.581,0
1/4/2020 21:00,29.62,78,22,36,76,4.8,37,37,37,95,36,36,0,,0,3,ENE,37,37,37,34,0.01,0,0,0,0,0,0,0,0,0.583,0
1/4/2020 21:30,29.62,78,22,36,76,4.8,37,37,37,95,36,36,0,,0,4,ENE,37,37,37,34,0,0,0,0,0,0,0,0,0,0.588,0
1/4/2020 22:00,29.6,78,22,36,76,4.8,36,37,36,95,35,36,2,N,1,8,N,35,36,35,32,0,0,0,0,0,0,0,0,0,0.602,0
1/4/2020 22:30,29.61,78,21,35,76,4.8,36,36,36,95,35,35,4,NW,2,19,NW,33,36,33,30,0,0,0,0,0,0,0,0,0,0.604,0
1/4/2020 23:00,29.61,78,21,35,76,4.8,36,36,36,93,34,35,5,NW,2.5,16,NNW,32,36,32,29,0,0,0,0,0,0,0,0,0,0.602,0
1/4/2020 23:30,29.61,78,21,35,76,4.8,36,36,36,92,34,35,6,NW,3,16,NW,31,36,31,28,0,0,0,0,0,0,0,0,0,0.602,0
1/5/2020 0:00,29.6,78,20,33,76,4.6,36,36,36,88,33,35,7,NW,3.5,17,N,31,36,31,28,0,0,0,0,0,0,0,0,0,0.596,0
1/5/2020 0:30,29.61,78,20,33,76,4.6,36,36,36,86,33,35,6,NW,3,16,NNW,31,36,31,28,0,0,0,0,0,0,0,0,0,0.598,0
1/5/2020 1:00,29.61,78,19,32,75,4.3,36,36,36,83,32,34,7,NW,3.5,20,W,31,36,30,27,0,0,0,0,0,0,0,0,0,0.6,0
1/5/2020 1:30,29.61,78,19,32,75,4.3,36,36,36,82,31,34,7,NW,3.5,18,NW,30,36,30,27,0,0,0,0,0,0,0,0,0,0.604,0
1/5/2020 2:00,29.61,78,19,32,75,4.3,36,36,36,79,30,33,8,NW,4,22,NNW,29,35,29,26,0,0,0,0,0,0,0,0,0,0.608,0
1/5/2020 2:30,29.63,78,18,31,75,4.1,36,36,36,74,28,32,8,NW,4,23,NW,29,35,29,26,0,0,0,0,0,0,0,0,0,0.613,0
1/5/2020 3:00,29.64,78,18,31,75,4.1,36,36,35,73,28,32,10,NNW,5,23,NNW,28,35,28,25,0,0,0,0,0,0,0,0,0,0.615,0
1/5/2020 3:30,29.65,78,17,29,75,3.9,35,36,35,73,28,32,9,NW,4.5,22,NNW,28,35,28,25,0,0,0,0,0,0,0,0,0,0.619,0
1/5/2020 4:00,29.67,78,17,29,75,3.9,35,35,35,71,26,31,10,NNW,5,24,N,27,34,27,24,0,0,0,0,0,0,0,0,0,0.629,0
1/5/2020 4:30,29.68,78,17,29,75,3.9,34,35,34,64,24,30,11,N,5.5,28,NNW,26,34,26,23,0,0,0,0,0,0,0,0,0,0.635,0
1/5/2020 5:00,29.69,78,16,28,75,3.8,35,35,34,64,24,30,8,NNW,4,22,NNW,28,34,28,24,0,0,0,0,0,0,0,0,0,0.631,0
1/5/2020 5:30,29.71,78,16,28,75,3.8,34,35,34,69,25,30,6,NW,3,14,NNW,29,34,29,25,0,0,0,0,0,0,0,0,0,0.637,0
1/5/2020 6:00,29.73,78,16,28,75,3.8,34,34,34,71,26,30,6,NNW,3,15,N,29,34,28,25,0,0,0,0,0,0,0,0,0,0.646,0
1/5/2020 6:30,29.73,78,17,29,75,3.9,34,34,34,70,25,30,7,NW,3.5,21,N,28,33,27,24,0,0,0,0,0,0,0,0,0,0.652,0
1/5/2020 7:00,29.75,78,17,29,75,3.9,33,34,33,71,25,30,6,NNW,3,17,NNW,28,33,27,24,0,0,0,0,0,0,0,0,0,0.658,0
1/5/2020 7:30,29.76,78,17,29,75,3.9,33,33,33,69,24,29,10,NW,5,27,WNW,25,33,25,22,0,0,0,0,0,0,0,0,0,0.665,0
1/5/2020 8:00,29.78,78,17,29,75,3.9,32,33,32,69,23,29,12,NW,6,25,NNW,23,32,23,20,0,0,12,0.52,25,0,0,0,0,0.677,0
1/5/2020 8:32,29.8,78,17,29,75,3.9,32,32,32,71,24,29,8,NNW,4,19,N,25,32,25,22,0,0,32,1.38,44,0,0,0,0,0.679,0
1/5/2020 9:00,29.82,78,17,29,75,3.9,32,32,32,72,24,29,9,NNW,4.5,23,N,25,32,24,23,0,0,29,1.25,44,0,0,0,0,0.683,0
1/5/2020 9:30,29.83,78,17,29,75,3.9,32,32,32,73,24,29,10,NW,5,26,NNW,24,32,23,23,0,0,50,2.15,81,0,0,0,0,0.688,0
1/5/2020 10:00,29.84,78,17,29,75,3.9,32,32,32,70,23,28,11,NW,5.5,25,WNW,23,32,23,25,0,0,123,5.29,172,0,0,0.1,1,0.685,0
1/5/2020 10:30,29.84,78,17,30,75,3.9,32,32,32,68,23,28,11,NW,5.5,25,NNW,23,32,23,27,0,0,206,8.86,306,0,1,0.2,1,0.683,0
1/5/2020 11:00,29.84,78,17,30,75,3.9,33,33,32,65,22,28,11,NW,5.5,25,NNW,24,32,24,31,0,0,387,16.65,513,0.01,1,0.3,2,0.671,0
1/5/2020 11:30,29.84,78,17,30,75,3.9,33,33,33,66,23,29,13,NW,6.5,25,W,23,32,23,31,0,0,430,18.5,478,0,1,0.3,2,0.669,0
1/5/2020 12:00,29.85,78,17,30,75,3.9,33,33,33,64,22,29,11,NW,5.5,26,NNW,25,33,24,32,0,0,413,17.77,434,0.01,2,0.3,2,0.662,0
1/5/2020 12:30,29.85,78,17,30,75,3.9,33,33,33,66,23,29,13,NW,6.5,26,N,24,33,23,31,0,0,420,18.07,438,0,2,0.3,2,0.66,0
1/5/2020 13:00,29.85,78,17,30,75,3.9,34,34,33,66,23,29,10,NW,5,20,NW,26,33,25,34,0,0,431,18.54,475,0.01,1,0.3,2,0.654,0
1/5/2020 13:30,29.86,78,17,30,75,3.9,34,34,34,65,23,29,10,NW,5,23,NNW,26,33,25,34,0,0,382,16.43,450,0,1,0.3,2,0.648,0
1/5/2020 14:00,29.84,78,17,30,75,3.9,34,34,33,67,24,29,11,NNW,5.5,27,WNW,25,33,25,33,0,0,350,15.06,371,0.01,1,0.2,1,0.652,0
1/5/2020 14:30,29.85,78,17,30,75,3.9,34,34,34,67,24,29,10,NW,5,22,N,26,33,25,32,0,0,276,11.87,315,0,1,0.2,1,0.652,0
1/5/2020 15:00,29.87,78,17,30,75,3.9,34,34,33,66,24,29,9,NW,4.5,24,W,26,33,26,32,0,0,249,10.71,276,0,1,0.1,1,0.65,0
1/5/2020 15:30,29.88,78,17,30,75,3.9,34,34,34,67,24,29,6,NW,3,18,W,28,33,27,27,0,0,169,7.27,223,0,0,0.1,1,0.656,0
1/5/2020 16:00,29.89,78,17,30,75,3.9,32,34,32,69,23,29,10,NW,5,29,NW,24,32,24,21,0,0,79,3.4,127,0,0,0,1,0.679,0
1/5/2020 16:30,29.91,78,17,30,75,3.9,32,32,32,70,23,28,9,NW,4.5,19,NNW,24,31,23,19,0,0,12,0.52,19,0,0,0,0,0.698,0
1/5/2020 17:00,29.92,78,16,28,75,3.8,31,32,31,71,23,28,7,NW,3.5,20,NNW,24,30,24,20,0,0,1,0.04,7,0,0,0,0,0.71,0
1/5/2020 17:30,29.93,78,16,28,75,3.8,31,31,31,72,23,27,8,NW,4,20,NW,23,30,23,19,0,0,0,0,0,0,0,0,0,0.715,0
1/5/2020 18:00,29.93,78,16,28,75,3.8,30,31,30,74,23,27,4,NW,2,14,N,26,30,26,21,0,0,0,0,0,0,0,0,0,0.723,0
1/5/2020 18:30,29.94,78,16,28,75,3.8,30,30,30,75,23,27,4,NW,2,19,NW,26,30,26,21,0,0,0,0,0,0,0,0,0,0.723,0
1/5/2020 19:00,29.94,78,16,28,75,3.8,30,30,30,74,23,27,3,NW,1.5,11,W,27,30,27,23,0,0,0,0,0,0,0,0,0,0.723,0
1/5/2020 19:30,29.94,78,16,28,75,3.8,31,31,30,74,23,28,2,WNW,1,14,W,29,30,29,25,0,0,0,0,0,0,0,0,0,0.717,0
1/5/2020 20:00,29.94,78,16,28,75,3.8,31,31,31,73,23,28,0,,0,5,NW,31,30,30,26,0,0,0,0,0,0,0,0,0,0.717,0
1/5/2020 20:30,29.94,78,16,28,75,3.8,30,31,30,74,23,27,1,NW,0.5,10,NNW,30,30,30,26,0,0,0,0,0,0,0,0,0,0.723,0
1/5/2020 21:00,29.94,78,16,28,75,3.8,30,30,30,74,23,27,1,NNW,0.5,9,NNW,30,29,29,25,0,0,0,0,0,0,0,0,0,0.731,0
1/5/2020 21:30,29.95,78,16,28,75,3.8,29,30,29,74,22,26,1,NW,0.5,8,NNW,29,29,29,25,0,0,0,0,0,0,0,0,0,0.744,0
1/5/2020 22:00,29.95,78,16,28,75,3.8,29,29,29,75,22,26,1,W,0.5,7,W,29,29,29,24,0,0,0,0,0,0,0,0,0,0.75,0
1/5/2020 22:30,29.94,78,16,28,75,3.8,29,29,29,76,22,26,0,,0,8,WNW,29,28,28,24,0,0,0,0,0,0,0,0,0,0.754,0
1/5/2020 23:00,29.94,78,16,28,75,3.8,29,29,29,76,22,26,0,,0,3,WNW,29,28,28,24,0,0,0,0,0,0,0,0,0,0.756,0
1/5/2020 23:30,29.94,78,16,28,75,3.8,29,29,29,76,22,26,1,WNW,0.5,4,WNW,29,29,29,24,0,0,0,0,0,0,0,0,0,0.752,0
1/6/2020 0:00,29.93,78,16,28,75,3.8,29,29,29,77,23,27,0,,0,3,WNW,29,29,29,25,0,0,0,0,0,0,0,0,0,0.744,0
1/6/2020 0:30,29.92,78,16,28,75,3.8,29,30,29,76,23,27,0,,0,2,WNW,29,29,29,25,0,0,0,0,0,0,0,0,0,0.746,0
1/6/2020 1:06,29.92,78,16,28,75,3.8,29,29,29,77,22,26,0,,0,0,,29,28,28,24,0,0,0,0,0,0,0,0,0,0.754,0
1/6/2020 1:30,29.91,78,16,28,75,3.8,28,29,28,78,23,26,0,,0,5,S,28,28,28,24,0,0,0,0,0,0,0,0,0,0.76,0
1/6/2020 2:00,29.91,78,16,28,75,3.8,29,29,28,78,23,26,0,,0,5,S,29,28,28,24,0,0,0,0,0,0,0,0,0,0.756,0
1/6/2020 2:30,29.9,78,16,28,75,3.8,29,29,29,77,23,27,0,,0,0,,29,29,29,25,0,0,0,0,0,0,0,0,0,0.746,0
1/6/2020 3:00,29.9,78,16,28,75,3.8,29,29,29,77,23,27,0,,0,3,S,29,29,29,24,0,0,0,0,0,0,0,0,0,0.75,0
1/6/2020 3:30,29.89,78,16,28,75,3.8,29,29,29,78,23,27,0,,0,3,S,29,29,29,24,0,0,0,0,0,0,0,0,0,0.752,0
1/6/2020 4:00,29.88,78,16,28,75,3.8,29,29,29,78,23,26,0,,0,0,,29,28,28,24,0,0,0,0,0,0,0,0,0,0.756,0
1/6/2020 4:30,29.88,78,16,28,75,3.8,28,29,28,79,23,26,0,,0,0,,28,28,28,24,0,0,0,0,0,0,0,0,0,0.762,0
1/6/2020 5:00,29.87,78,16,28,75,3.8,28,28,28,79,23,26,0,,0,0,,28,28,28,24,0,0,0,0,0,0,0,0,0,0.76,0
1/6/2020 5:30,29.87,78,16,28,75,3.8,28,29,28,79,23,26,0,,0,2,S,28,28,28,24,0,0,0,0,0,0,0,0,0,0.76,0
1/6/2020 6:00,29.87,78,17,30,75,3.9,28,28,28,81,23,26,0,,0,3,S,28,28,28,24,0,0,0,0,0,0,0,0,0,0.762,0
1/6/2020 6:30,29.87,78,17,30,75,3.9,28,28,28,83,24,27,0,,0,2,S,28,28,28,24,0,0,0,0,0,0,0,0,0,0.765,0
1/6/2020 7:00,29.87,78,17,30,75,3.9,28,28,28,84,24,27,0,,0,2,S,28,28,28,24,0,0,0,0,0,0,0,0,0,0.762,0
1/6/2020 7:30,29.88,78,17,30,75,3.9,28,29,28,86,25,27,0,,0,4,S,28,28,28,24,0,0,0,0,0,0,0,0,0,0.76,0
1/6/2020 8:00,29.88,78,17,30,75,3.9,29,29,28,87,25,27,0,,0,5,SSE,29,28,28,24,0,0,4,0.17,5,0,0,0,0,0.756,0
1/6/2020 8:30,29.88,78,17,30,75,3.9,29,29,29,88,26,28,1,SSW,0.5,4,SSW,29,29,29,25,0,0,10,0.43,19,0,0,0,0,0.754,0
1/6/2020 9:00,29.88,78,17,30,75,3.9,30,30,29,89,27,28,1,S,0.5,7,S,30,29,29,29,0,0,59,2.54,88,0,0,0,1,0.74,0
1/6/2020 9:30,29.88,78,18,31,75,4.1,30,30,30,89,27,29,2,SSW,1,8,SW,29,30,29,28,0,0,42,1.81,62,0,0,0,1,0.729,0
1/6/2020 10:00,29.88,78,18,31,76,4.1,30,30,30,90,28,29,1,SW,0.5,6,SW,30,30,30,30,0,0,50,2.15,72,0,0,0,1,0.723,0
1/6/2020 10:30,29.88,78,18,31,76,4.1,31,31,30,90,29,30,1,SW,0.5,6,SSW,31,31,31,32,0,0,77,3.31,113,0,0,0,1,0.702,0
1/6/2020 11:00,29.87,78,18,31,76,4.1,32,32,31,90,29,31,2,SW,1,8,W,31,32,31,33,0,0,124,5.33,174,0,0,0.1,1,0.688,0
1/6/2020 11:30,29.86,78,18,31,76,4.1,33,33,32,89,30,32,4,SW,2,10,W,29,33,29,31,0.01,0,125,5.38,167,0,1,0.1,2,0.671,0
1/6/2020 12:00,29.86,78,18,31,76,4.1,33,33,33,89,30,32,3,SSW,1.5,9,SW,30,33,30,31,0,0,82,3.53,114,0,0,0.1,2,0.667,0
1/6/2020 12:30,29.85,78,19,33,76,4.3,34,34,33,96,33,33,3,SSW,1.5,8,SW,31,34,31,34,0,0,140,6.02,214,0,1,0.2,2,0.65,0
1/6/2020 13:00,29.84,78,19,33,76,4.3,34,34,34,89,31,33,2,SSW,1,8,S,34,34,33,36,0.01,0,145,6.24,171,0,1,0.2,2,0.637,0
1/6/2020 13:30,29.84,78,19,33,76,4.3,35,35,34,88,32,34,1,SSW,0.5,5,S,35,35,35,38,0,0,125,5.38,155,0,1,0.1,2,0.617,0
1/6/2020 14:00,29.84,78,19,33,76,4.3,37,37,35,86,33,36,1,SSW,0.5,7,S,37,37,37,43,0,0,240,10.33,434,0,1,0.2,2,0.577,0
1/6/2020 14:36,29.86,78,19,33,76,4.3,37,38,37,83,33,35,5,W,2.5,15,WSW,33,37,33,35,0,0,105,4.52,443,0,0,0.1,2,0.579,0
1/6/2020 15:00,29.87,79,19,33,76,4.3,39,39,36,70,30,34,1,WSW,0.5,4,WSW,39,38,38,46,0,0,274,11.79,274,0,2,0.3,2,0.548,0
1/6/2020 15:30,29.88,78,19,33,76,4.3,39,39,38,71,30,35,1,SW,0.5,7,WSW,39,38,38,40,0,0,274,11.79,274,0,2,0.3,2,0.548,0
1/6/2020 16:00,29.89,78,19,33,76,4.3,37,39,37,75,30,34,0,,0,2,NW,37,37,37,38,0.01,0,274,11.79,274,0,2,0.3,2,0.583,0
1/6/2020 16:30,29.9,78,19,33,76,4.3,36,37,36,68,27,32,0,,0,7,WSW,36,36,36,37,0,0,274,11.79,274,0,2,0.3,2,0.6,0
1/6/2020 17:00,29.9,78,18,31,76,4.1,36,36,36,65,26,31,2,SW,1,9,WSW,36,36,35,37,0,0,274,11.79,274,0,2,0.3,2,0.6,0
1/6/2020 17:30,29.92,78,18,31,76,4.1,36,36,36,65,25,31,1,SW,0.5,5,WSW,36,35,35,37,0,0,274,11.79,274,0,2,0.3,2,0.608,0
1/6/2020 18:00,29.92,78,18,31,76,4.1,35,36,35,66,25,31,0,,0,3,SW,35,35,35,36,0,0,274,11.79,274,0,2,0.3,2,0.619,0
1/6/2020 18:30,29.92,78,18,31,76,4.1,36,36,35,67,26,31,0,,0,2,ESE,36,35,35,37,0,0,274,11.79,274,0,2,0.3,2,0.615,0
1/6/2020 19:00,29.92,78,18,31,76,4.1,35,36,35,71,27,31,0,,0,1,WSW,35,35,35,36,0,0,274,11.79,274,0,2,0.3,2,0.625,0
1/6/2020 19:30,29.92,78,18,31,76,4.1,35,35,35,73,27,31,0,,0,1,WSW,35,34,34,36,0,0,274,11.79,274,0,2,0.3,2,0.633,0
1/6/2020 20:00,29.92,78,18,31,76,4.1,34,35,34,72,26,31,0,,0,1,SSW,34,34,34,36,0,0,274,11.79,274,0,2,0.3,2,0.637,0
1/6/2020 20:30,29.93,78,18,31,76,4.1,34,34,34,73,26,31,0,,0,1,WSW,34,34,34,35,0,0,274,11.79,274,0,2,0.3,2,0.646,0
1/6/2020 21:00,29.92,78,17,30,76,3.9,34,34,34,71,25,30,0,,0,1,SE,34,33,33,35,0,0,274,11.79,274,0,2,0.3,2,0.648,0
1/6/2020 21:30,29.91,78,17,30,76,3.9,36,36,34,66,26,31,2,W,1,7,W,35,35,35,31,0,0,0,0,0,0,0,0,0,0.602,0
1/6/2020 22:02,29.91,78,17,30,76,3.9,37,37,36,63,26,32,5,W,2.5,17,WNW,33,37,33,28,0,0,0,0,0,0,0,0,0,0.577,0
1/6/2020 22:30,29.9,78,17,30,76,3.9,38,38,37,62,26,32,8,W,4,26,WNW,32,37,31,27,0,0,0,0,0,0,0,0,0,0.567,0
1/6/2020 23:00,29.9,78,17,30,76,3.9,36,38,36,64,25,31,2,W,1,21,WSW,35,35,35,31,0,0,0,0,0,0,0,0,0,0.602,0
1/6/2020 23:30,29.91,78,17,30,76,3.9,36,36,36,64,25,31,0,,0,2,SW,36,35,35,31,0,0,0,0,0,0,0,0,0,0.613,0
1/7/2020 0:00,29.93,78,17,30,76,3.9,33,36,33,80,27,30,3,SW,1.5,14,SSW,30,32,30,26,0,0,0,0,0,0,0,0,0,0.673,0
1/7/2020 0:30,29.94,78,17,30,76,3.9,33,33,33,77,26,30,3,SW,1.5,11,SW,30,32,30,26,0,0,0,0,0,0,0,0,0,0.673,0
1/7/2020 1:00,29.96,78,17,30,76,3.9,32,33,32,71,24,29,2,SW,1,13,SSE,31,32,31,27,0,0,0,0,0,0,0,0,0,0.679,0
1/7/2020 1:30,29.97,78,17,30,76,3.9,32,32,32,71,24,29,2,SW,1,10,WNW,31,32,31,27,0,0,0,0,0,0,0,0,0,0.679,0
1/7/2020 2:00,29.98,78,17,30,76,3.9,32,32,32,71,24,29,2,SW,1,8,W,31,32,30,26,0,0,0,0,0,0,0,0,0,0.688,0
1/7/2020 2:30,30,78,17,30,76,3.9,32,32,32,73,24,28,1,WSW,0.5,9,SW,32,31,31,27,0,0,0,0,0,0,0,0,0,0.698,0
1/7/2020 3:00,30.01,78,17,30,76,3.9,32,33,31,73,25,29,1,NW,0.5,16,WNW,32,32,32,28,0,0,0,0,0,0,0,0,0,0.677,0
1/7/2020 3:30,30.02,78,17,30,76,3.9,32,32,32,74,25,29,0,,0,5,WNW,32,32,32,28,0,0,0,0,0,0,0,0,0,0.677,0
1/7/2020 4:00,30.01,78,17,30,76,3.9,33,33,32,74,25,30,0,,0,3,SSW,33,32,32,28,0,0,0,0,0,0,0,0,0,0.673,0
1/7/2020 4:30,30.01,78,17,30,76,3.9,33,33,33,73,25,30,1,WSW,0.5,7,WSW,33,32,32,28,0,0,0,0,0,0,0,0,0,0.669,0
1/7/2020 5:00,30.01,78,17,30,76,3.9,32,33,32,73,25,29,0,,0,4,W,32,32,32,28,0,0,0,0,0,0,0,0,0,0.681,0
1/7/2020 5:30,30.01,78,17,30,76,3.9,32,32,32,72,24,29,0,,0,4,WSW,32,32,32,28,0,0,0,0,0,0,0,0,0,0.683,0
1/7/2020 6:00,30.02,78,16,28,76,3.8,32,32,32,68,23,28,2,WSW,1,10,WSW,31,32,31,27,0,0,0,0,0,0,0,0,0,0.679,0
1/7/2020 6:30,30.03,78,17,30,76,3.9,32,32,32,68,23,28,1,WSW,0.5,11,SW,32,32,32,27,0,0,0,0,0,0,0,0,0,0.681,0
1/7/2020 7:00,30.03,78,17,30,76,3.9,31,32,31,70,23,28,1,SSW,0.5,4,S,31,31,31,27,0,0,0,0,0,0,0,0,0,0.7,0
1/7/2020 7:30,30.02,78,17,30,76,3.9,31,31,31,69,22,28,1,WSW,0.5,4,WSW,31,31,31,26,0,0,1,0.04,5,0,0,0,0,0.704,0
1/7/2020 8:00,30.03,79,17,30,76,3.9,31,31,31,71,23,28,0,,0,3,WSW,31,31,31,27,0,0,17,0.73,32,0,0,0,0,0.704,0
1/7/2020 8:30,30.05,79,16,29,76,3.8,32,32,31,70,24,29,1,SW,0.5,4,SW,32,32,32,29,0,0,92,3.96,153,0,0,0,1,0.683,0
1/7/2020 9:00,30.05,79,16,29,76,3.8,34,34,32,66,24,30,1,SW,0.5,4,SW,34,33,33,36,0,0,165,7.1,229,0,0,0,1,0.646,0
1/7/2020 9:30,30.04,79,16,29,76,3.8,34,35,34,62,23,29,2,W,1,8,W,34,34,33,37,0,0,194,8.35,283,0,1,0.1,1,0.637,0
1/7/2020 10:00,30.04,79,16,29,76,3.8,35,35,34,63,23,30,1,WSW,0.5,5,WSW,35,34,34,38,0,0,161,6.93,290,0,1,0.1,1,0.631,0
1/7/2020 10:30,30.05,79,16,29,76,3.8,35,35,35,62,24,30,1,SW,0.5,6,W,35,35,35,40,0,0,213,9.16,237,0,1,0.2,1,0.619,0
1/7/2020 11:00,30.05,79,16,29,76,3.8,36,36,35,59,23,31,0,,0,2,WSW,36,36,36,40,0,0,204,8.78,204,0,1,0.2,1,0.596,0
1/7/2020 11:30,30.04,79,16,29,76,3.8,38,38,36,56,23,31,0,,0,4,ENE,38,37,37,41,0,0,204,8.78,204,0,1,0.2,1,0.573,0
1/7/2020 12:00,30.02,79,16,29,76,3.8,38,38,37,56,24,31,0,,0,2,SW,38,37,37,42,0,0,204,8.78,204,0,1,0.2,1,0.56,0
1/7/2020 12:30,30.01,79,16,29,76,3.8,38,38,38,55,23,31,0,,0,1,WSW,38,37,37,42,0,0,204,8.78,204,0,1,0.2,1,0.56,0
