Year,Month,Day,flow_cfs
1891,7,27,2930
1891,7,28,2330
1891,7,29,2330
1891,7,30,2080
1891,7,31,3380
1891,8,1,3580
1891,8,2,2950
1891,8,3,2330
1891,8,4,2330
1891,8,5,2180
1891,8,6,2080
1891,8,7,1930
1891,8,8,1780
1891,8,9,1780
1891,8,10,1780
1891,8,11,1530
1891,8,12,1530
1891,8,13,1530
1891,8,14,1210
1891,8,15,1210
1891,8,16,2140
1891,8,17,3080
1891,8,18,2630
1891,8,19,2330
1891,8,20,2330
1891,8,21,2330
1891,8,22,1930
1891,8,23,2000
1891,8,24,2080
1891,8,25,2180
1891,8,26,2480
1891,8,27,2630
1891,8,28,10500
1891,8,29,5930
1891,8,30,4750
1891,8,31,3580
1891,9,1,2930
1891,9,2,2930
1891,9,3,3080
1891,9,4,2930
1891,9,5,2630
1891,9,6,3040
1891,9,7,3450
1891,9,8,2800
1891,9,9,2500
1891,9,10,2200
1891,9,11,2200
1891,9,12,1900
1891,9,13,1900
1891,9,14,1900
1891,9,15,1900
1891,9,16,2330
1891,9,17,1780
1891,9,18,1630
1891,9,19,1530
1891,9,20,1650
1891,9,21,1780
1891,9,22,1780
1891,9,23,1530
1891,9,24,1280
1891,9,25,1410
1891,9,26,1080
1891,9,27,1180
1891,9,28,1280
1891,9,29,1280
1891,9,30,1280
1891,10,1,1280
1891,10,2,1080
1891,10,3,1080
1891,10,4,1080
1891,10,5,1080
1891,10,6,1080
1891,10,7,1280
1891,10,8,1210
1891,10,9,1280
1891,10,10,2380
1891,10,11,2380
1891,10,12,2380
1891,10,13,2050
1891,10,14,1650
1891,10,15,1650
1891,10,16,1780
1891,10,17,850
1891,10,18,1100
1891,10,19,1350
1891,10,20,1350
1891,10,21,1200
1891,10,22,1350
1891,10,23,1950
1891,10,24,1950
1891,10,25,1650
1891,10,26,1350
1891,10,27,1650
1891,10,28,1350
1891,10,29,1350
1891,10,30,1350
1891,10,31,1100
1891,11,1,1220
1891,11,2,1350
1891,11,3,1300
1891,11,4,1200
1891,11,5,1050
1891,11,6,1150
1891,11,7,1100
1891,11,8,1070
1891,11,9,1050
1891,11,10,950
1891,11,11,950
1891,11,12,1300
1891,11,13,2500
1891,11,14,3300
1891,11,15,3050
1891,11,16,2800
1891,11,17,2950
1891,11,18,5900
1891,11,19,7450
1891,11,20,6700
1891,11,21,5500
1891,11,22,4750
1891,11,23,4000
1891,11,24,4250
1891,11,25,11100
1891,11,26,11000
1891,11,27,10800
1891,11,28,9250
1891,11,29,7620
1891,11,30,6000
1891,12,1,5500
1891,12,2,6100
1891,12,3,5150
1891,12,4,4950
1891,12,5,6700
1891,12,6,8600
1891,12,7,10500
1891,12,8,10000
1891,12,9,8650
1891,12,10,7930
1891,12,11,7130
1891,12,12,5930
1891,12,13,5650
1891,12,14,5380
1891,12,15,4680
1891,12,16,5680
1891,12,17,6680
1891,12,18,4880
1891,12,19,4880
1891,12,20,5000
1891,12,21,5130
1891,12,22,5280
1891,12,23,5580
1891,12,24,11500
1891,12,25,12600
1891,12,26,13600
1891,12,27,14400
1891,12,28,15300
1891,12,29,14200
1891,12,30,17800
1891,12,31,20500
1892,1,1,21500
1892,1,2,22500
1892,1,3,25800
1892,1,4,29000
1892,1,5,26100
1892,1,6,22400
1892,1,7,21400
1892,1,8,18600
1892,1,9,16300
1892,1,10,14800
1892,1,11,13200
1892,1,12,13700
1892,1,13,16600
1892,1,14,22400
1892,1,15,33500
1892,1,16,26500
1892,1,17,24000
1892,1,18,21500
1892,1,19,26500
1892,1,20,21700
1892,1,21,18300
1892,1,22,15200
1892,1,23,15800
1892,1,24,15000
1892,1,25,14100
1892,1,26,13100
1892,1,27,9920
1892,1,28,10400
1892,1,29,11700
1892,1,30,11600
1892,1,31,11100
1892,2,1,11000
1892,2,2,11600
1892,2,3,11200
1892,2,4,10200
1892,2,5,9920
1892,2,6,10200
1892,2,7,9820
1892,2,8,9470
1892,2,9,9470
1892,2,10,8970
1892,2,11,8970
1892,2,12,8720
1892,2,13,8120
1892,2,14,8120
1892,2,15,8120
1892,2,16,8120
1892,2,17,7820
1892,2,18,7570
1892,2,19,7620
1892,2,20,7820
1892,2,21,8120
1892,2,22,8420
1892,2,23,8720
1892,2,24,9070
1892,2,25,10500
1892,2,26,10900
1892,2,27,10800
1892,2,28,10000
1892,2,29,9270
1892,3,1,9500
1892,3,2,9000
1892,3,3,9150
1892,3,4,9250
1892,3,5,9150
1892,3,6,9150
1892,3,7,9150
1892,3,8,9150
1892,3,9,10800
1892,3,10,11800
1892,3,11,14100
1892,3,12,10800
1892,3,13,10400
1892,3,14,9900
1892,3,15,9500
1892,3,16,9250
1892,3,17,9000
1892,3,18,9000
1892,3,19,8550
1892,3,20,8450
1892,3,21,8350
1892,3,22,8350
1892,3,23,9000
1892,3,24,15000
1892,3,25,14200
1892,3,26,13700
1892,3,27,14300
1892,3,28,14900
1892,3,29,14700
1892,3,30,15700
1892,3,31,15600
1892,4,1,16200
1892,4,2,20400
1892,4,3,27700
1892,4,4,35000
1892,4,5,37200
1892,4,6,40900
1892,4,7,43900
1892,4,8,41400
1892,4,9,34300
1892,4,10,30900
1892,4,11,27500
1892,4,12,24900
1892,4,13,21200
1892,4,14,19400
1892,4,15,16900
1892,4,16,15600
1892,4,17,15100
1892,4,18,14500
1892,4,19,12500
1892,4,20,12800
1892,4,21,12600
1892,4,22,12600
1892,4,23,14000
1892,4,24,14800
1892,4,25,15600
1892,4,26,14700
1892,4,27,12300
1892,4,28,13500
1892,4,29,13300
1892,4,30,12800
1892,5,1,12500
1892,5,2,12200
1892,5,3,12800
1892,5,4,13700
1892,5,5,19800
1892,5,6,21000
1892,5,7,20000
1892,5,8,18900
1892,5,9,17900
1892,5,10,16600
1892,5,11,15000
1892,5,12,15200
1892,5,13,18200
1892,5,14,16200
1892,5,15,16100
1892,5,16,16000
1892,5,17,15000
1892,5,18,14700
1892,5,19,14400
1892,5,20,14400
1892,5,21,16600
1892,5,22,21800
1892,5,23,27000
1892,5,24,29500
1892,5,25,30100
1892,5,26,28500
1892,5,27,28800
1892,5,28,30000
1892,5,29,29900
1892,5,30,29800
1892,5,31,29500
1892,6,1,26300
1892,6,2,25100
1892,6,3,22600
1892,6,4,20800
1892,6,5,19700
1892,6,6,18600
1892,6,7,17700
1892,6,8,17700
1892,6,9,16700
1892,6,10,14900
1892,6,11,13600
1892,6,12,12500
1892,6,13,11500
1892,6,14,9960
1892,6,15,8210
1892,6,16,8410
1892,6,17,8010
1892,6,18,7860
1892,6,19,8410
1892,6,20,8960
1892,6,21,8210
1892,6,22,8110
1892,6,23,7710
1892,6,24,7860
1892,6,25,4260
1892,6,26,4500
1892,6,27,4740
1892,6,28,7910
1892,6,29,10300
1892,6,30,10600
1892,7,1,10800
1892,7,2,10600
1892,7,3,13400
1892,7,4,13400
1892,7,5,16300
1892,7,6,16000
1892,7,7,14500
1892,7,8,12100
1892,7,9,12000
1892,7,10,15400
1892,7,11,18800
1892,7,12,16800
1892,7,13,14100
1892,7,14,14700
1892,7,15,10900
1892,7,16,9160
1892,7,17,8080
1892,7,18,7010
1892,7,19,6110
1892,7,20,6310
1892,7,21,5060
1892,7,22,4560
1892,7,23,4110
1892,7,24,4030
1892,7,25,3960
1892,7,26,3460
1892,7,27,3460
1892,7,28,3610
1892,7,29,3610
1892,7,30,2710
1892,7,31,3010
1892,8,1,3310
1892,8,2,3210
1892,8,3,3210
1892,8,4,3610
1892,8,5,3260
1892,8,6,3460
1892,8,7,3380
1892,8,8,3310
1892,8,9,3310
1892,8,10,2960
1892,8,11,3120
1892,8,12,3260
1892,8,13,3530
1892,8,14,3240
1892,8,15,2960
1892,8,16,3530
1892,8,17,3860
1892,8,18,3860
1892,8,19,3530
1892,8,20,3610
1892,8,21,3630
1892,8,22,3660
1892,8,23,3210
1892,8,24,3310
1892,8,25,3210
1892,8,26,7410
1892,8,27,14500
1892,8,28,17100
1892,8,29,18700
1892,8,30,15500
1892,8,31,12400
1892,9,1,10300
1892,9,2,8560
1892,9,3,7110
1892,9,4,6160
1892,9,5,5210
1892,9,6,4210
1892,9,7,4360
1892,9,8,4020
1892,9,9,3610
1892,9,10,3280
1892,9,11,3440
1892,9,12,3610
1892,9,13,3060
1892,9,14,3240
1892,9,15,4830
1892,9,16,6010
1892,9,17,5160
1892,9,18,4770
1892,9,19,4410
1892,9,20,4520
1892,9,21,3520
1892,9,22,3310
1892,9,23,2960
1892,9,24,2960
1892,9,25,2710
1892,9,26,3460
1892,9,27,3860
1892,9,28,3660
1892,9,29,3660
1892,9,30,3460
1892,10,1,3060
1892,10,2,3060
1892,10,3,3060
1892,10,4,2790
1892,10,5,3020
1892,10,6,2790
1892,10,7,2940
1892,10,8,3060
1892,10,9,3060
1892,10,10,3060
1892,10,11,3060
1892,10,12,3060
1892,10,13,2940
1892,10,14,3340
1892,10,15,2790
1892,10,16,2860
1892,10,17,2940
1892,10,18,2790
1892,10,19,2620
1892,10,20,2540
1892,10,21,2660
1892,10,22,2660
1892,10,23,2700
1892,10,24,2740
1892,10,25,2660
1892,10,26,2620
1892,10,27,2490
1892,10,28,2440
1892,10,29,2440
1892,10,30,2530
1892,10,31,2620
1892,11,1,2780
1892,11,2,2780
1892,11,3,2860
1892,11,4,3140
1892,11,5,5000
1892,11,6,5300
1892,11,7,5610
1892,11,8,5310
1892,11,9,5760
1892,11,10,7760
1892,11,11,7760
1892,11,12,7760
1892,11,13,6710
1892,11,14,5660
1892,11,15,5210
1892,11,16,5310
1892,11,17,14100
1892,11,18,14300
1892,11,19,14000
1892,11,20,14100
1892,11,21,14300
1892,11,22,13600
1892,11,23,11500
1892,11,24,9210
1892,11,25,7460
1892,11,26,6910
1892,11,27,6510
1892,11,28,6110
1892,11,29,6110
1892,11,30,5310
1892,12,1,5410
1892,12,2,5060
1892,12,3,4810
1892,12,4,4730
1892,12,5,4660
1892,12,6,4510
1892,12,7,4210
1892,12,8,4510
1892,12,9,5410
1892,12,10,5610
1892,12,11,5360
1892,12,12,5110
1892,12,13,4910
1892,12,14,4560
1892,12,15,4210
1892,12,16,4010
1892,12,17,4210
1892,12,18,4060
1892,12,19,3910
1892,12,20,3760
1892,12,21,3310
1892,12,22,3060
1892,12,23,2800
1892,12,24,2460
1892,12,25,2750
1892,12,26,2750
1892,12,27,3060
1892,12,28,2910
1892,12,29,2910
1892,12,30,3060
1892,12,31,2860
1893,1,1,3280
1893,1,2,3710
1893,1,3,3760
1893,1,4,2890
1893,1,5,2710
1893,1,6,2510
1893,1,7,2710
1893,1,8,2780
1893,1,9,2860
1893,1,10,2710
1893,1,11,2810
1893,1,12,2810
1893,1,13,2910
1893,1,14,3210
1893,1,15,3180
1893,1,16,3160
1893,1,17,3060
1893,1,18,3060
1893,1,19,3060
1893,1,20,3010
1893,1,21,3060
1893,1,22,3030
1893,1,23,3010
1893,1,24,3260
1893,1,25,3310
1893,1,26,3410
1893,1,27,3260
1893,1,28,3310
1893,1,29,4160
1893,1,30,5010
1893,1,31,3960
1893,2,1,2960
1893,2,2,3210
1893,2,3,2860
1893,2,4,2860
1893,2,5,2960
1893,2,6,3060
1893,2,7,8560
1893,2,8,7260
1893,2,9,4610
1893,2,10,5410
1893,2,11,12400
1893,2,12,8960
1893,2,13,5510
1893,2,14,4510
1893,2,15,4910
1893,2,16,7010
1893,2,17,5060
1893,2,18,4210
1893,2,19,4060
1893,2,20,3910
1893,2,21,3310
1893,2,22,3810
1893,2,23,3760
1893,2,24,3760
1893,2,25,3760
1893,2,26,3760
1893,2,27,3760
1893,2,28,4310
1893,3,1,4360
1893,3,2,4160
1893,3,3,3760
1893,3,4,3910
1893,3,5,3910
1893,3,6,3910
1893,3,7,2960
1893,3,8,2960
1893,3,9,3210
1893,3,10,3860
1893,3,11,7660
1893,3,12,13600
1893,3,13,19600
1893,3,14,14900
1893,3,15,20000
1893,3,16,13200
1893,3,17,10700
1893,3,18,9660
1893,3,19,8860
1893,3,20,8060
1893,3,21,8060
1893,3,22,9660
1893,3,23,7560
1893,3,24,6810
1893,3,25,11200
1893,3,26,10000
1893,3,27,8860
1893,3,28,8060
1893,3,29,7660
1893,3,30,7610
1893,3,31,7010
1893,4,1,8810
1893,4,2,9730
1893,4,3,10700
1893,4,4,10800
1893,4,5,16300
1893,4,6,17800
1893,4,7,16200
1893,4,8,15500
1893,4,9,18400
1893,4,10,21400
1893,4,11,20100
1893,4,12,20400
1893,4,13,21400
1893,4,14,23800
1893,4,15,25500
1893,4,16,24100
1893,4,17,22800
1893,4,18,20200
1893,4,19,18600
1893,4,20,17000
1893,4,21,17000
1893,4,22,17700
1893,4,23,17800
1893,4,24,18000
1893,4,25,18700
1893,4,26,18000
1893,4,27,17600
1893,4,28,17300
1893,4,29,17400
1893,4,30,18100
1893,5,1,18900
1893,5,2,24900
1893,5,3,29900
1893,5,4,39900
1893,5,5,53300
1893,5,6,54100
1893,5,7,46000
1893,5,8,37900
1893,5,9,31700
1893,5,10,27800
1893,5,11,25400
1893,5,12,21900
1893,5,13,21700
1893,5,14,19900
1893,5,15,18200
1893,5,16,17000
1893,5,17,17400
1893,5,18,20700
1893,5,19,21200
1893,5,20,20400
1893,5,21,17800
1893,5,22,15300
1893,5,23,12400
1893,5,24,12800
1893,5,25,11400
1893,5,26,9710
1893,5,27,9360
1893,5,28,9180
1893,5,29,9010
1893,5,30,8360
1893,5,31,7860
1893,6,1,6410
1893,6,2,6610
1893,6,3,6310
1893,6,4,6260
1893,6,5,6210
1893,6,6,5410
1893,6,7,6860
1893,6,8,7860
1893,6,9,8010
1893,6,10,6710
1893,6,11,6010
1893,6,12,5310
1893,6,13,4210
1893,6,14,3720
1893,6,15,3720
1893,6,16,4310
1893,6,17,4060
1893,6,18,4110
1893,6,19,4160
1893,6,20,3860
1893,6,21,3560
1893,6,22,3110
1893,6,23,3760
1893,6,24,3960
1893,6,25,3730
1893,6,26,3510
1893,6,27,3210
1893,6,28,3110
1893,6,29,3060
1893,6,30,2910
1893,7,1,2810
1893,7,2,2720
1893,7,3,2630
1893,7,4,2770
1893,7,5,3010
1893,7,6,2910
1893,7,7,2810
1893,7,8,2760
1893,7,9,2910
1893,7,10,3060
1893,7,11,3010
1893,7,12,2610
1893,7,13,2610
1893,7,14,2310
1893,7,15,2060
1893,7,16,2060
1893,7,17,2060
1893,7,18,2260
1893,7,19,2260
1893,7,20,2040
1893,7,21,2050
1893,7,22,1980
1893,7,23,1980
1893,7,24,1990
1893,7,25,2310
1893,7,26,2390
1893,7,27,2610
1893,7,28,2670
1893,7,29,2610
1893,7,30,2830
1893,7,31,3060
1893,8,1,2760
1893,8,2,2260
1893,8,3,2490
1893,8,4,2070
1893,8,5,1960
1893,8,6,1870
1893,8,7,1780
1893,8,8,2680
1893,8,9,2380
1893,8,10,2130
1893,8,11,2130
1893,8,12,1830
1893,8,13,1740
1893,8,14,1650
1893,8,15,1680
1893,8,16,1680
1893,8,17,1530
1893,8,18,1530
1893,8,19,1380
1893,8,20,2430
1893,8,21,3480
1893,8,22,2980
1893,8,23,1660
1893,8,24,1660
1893,8,25,10600
1893,8,26,8460
1893,8,27,13400
1893,8,28,18300
1893,8,29,17100
1893,8,30,26400
1893,8,31,20800
1893,9,1,15400
1893,9,2,13300
1893,9,3,11900
1893,9,4,10400
1893,9,5,8960
1893,9,6,7860
1893,9,7,6910
1893,9,8,7960
1893,9,9,7760
1893,9,10,7030
1893,9,11,6310
1893,9,12,4910
1893,9,13,4660
1893,9,14,4360
1893,9,15,4260
1893,9,16,4910
1893,9,17,5760
1893,9,18,6610
1893,9,19,6610
1893,9,20,7160
1893,9,21,6910
1893,9,22,6610
1893,9,23,6510
1893,9,24,5910
1893,9,25,5310
1893,9,26,4610
1893,9,27,4410
1893,9,28,4510
1893,9,29,3710
1893,9,30,4610
1893,10,1,4350
1893,10,2,4080
1893,10,3,3330
1893,10,4,2930
1893,10,5,3230
1893,10,6,3230
1893,10,7,3910
1893,10,8,3810
1893,10,9,3710
1893,10,10,3230
1893,10,11,3060
1893,10,12,3160
1893,10,13,3060
1893,10,14,3710
1893,10,15,4260
1893,10,16,4880
1893,10,17,4710
1893,10,18,4560
1893,10,19,3680
1893,10,20,2360
1893,10,21,4210
1893,10,22,3910
1893,10,23,3610
1893,10,24,3410
1893,10,25,3460
1893,10,26,3510
1893,10,27,3710
1893,10,28,4660
1893,10,29,5520
1893,10,30,5780
1893,10,31,5080
1893,11,1,4880
1893,11,2,4730
1893,11,3,4230
1893,11,4,3980
1893,11,5,4250
1893,11,6,4530
1893,11,7,3740
1893,11,8,3830
1893,11,9,3680
1893,11,10,3330
1893,11,11,3180
1893,11,12,3470
1893,11,13,3760
1893,11,14,3610
1893,11,15,3360
1893,11,16,3360
1893,11,17,3260
1893,11,18,3060
1893,11,19,3210
1893,11,20,3360
1893,11,21,3310
1893,11,22,3060
1893,11,23,3210
1893,11,24,3360
1893,11,25,3210
1893,11,26,3110
1893,11,27,3010
1893,11,28,3010
1893,11,29,3760
1893,11,30,5310
1893,12,1,5860
1893,12,2,5860
1893,12,3,5460
1893,12,4,5060
1893,12,5,4710
1893,12,6,4860
1893,12,7,4710
1893,12,8,4560
1893,12,9,4560
1893,12,10,4730
1893,12,11,4910
1893,12,12,3960
1893,12,13,3360
1893,12,14,3060
1893,12,15,3260
1893,12,16,3860
1893,12,17,6210
1893,12,18,8560
1893,12,19,8960
1893,12,20,8660
1893,12,21,7860
1893,12,22,7160
1893,12,23,7260
1893,12,24,9430
1893,12,25,11600
1893,12,26,13800
1893,12,27,15200
1893,12,28,14900
1893,12,29,14800
1893,12,30,14300
1893,12,31,12400
1894,1,1,10400
1894,1,2,9260
1894,1,3,8680
1894,1,4,8260
1894,1,5,8960
1894,1,6,11100
1894,1,7,11500
1894,1,8,11900
1894,1,9,7660
1894,1,10,6810
1894,1,11,6210
1894,1,12,5410
1894,1,13,5160
1894,1,14,4850
1894,1,15,4710
1894,1,16,5080
1894,1,17,5210
1894,1,18,5860
1894,1,19,5910
1894,1,20,5830
1894,1,21,5510
1894,1,22,5410
1894,1,23,5080
1894,1,24,4910
1894,1,25,7880
1894,1,26,5610
1894,1,27,6010
1894,1,28,5610
1894,1,29,5210
1894,1,30,5160
1894,1,31,4710
1894,2,1,4910
1894,2,2,4680
1894,2,3,4560
1894,2,4,4330
1894,2,5,4110
1894,2,6,4560
1894,2,7,4110
1894,2,8,4710
1894,2,9,4860
1894,2,10,4910
1894,2,11,4380
1894,2,12,3860
1894,2,13,3860
1894,2,14,3760
1894,2,15,4110
1894,2,16,4410
1894,2,17,4860
1894,2,18,5380
1894,2,19,5910
1894,2,20,6610
1894,2,21,6310
1894,2,22,5510
1894,2,23,5410
1894,2,24,4710
1894,2,25,4780
1894,2,26,4860
1894,2,27,5060
1894,2,28,5610
1894,3,1,5610
1894,3,2,5710
1894,3,3,6010
1894,3,4,6830
1894,3,5,7660
1894,3,6,3560
1894,3,7,17400
1894,3,8,15800
1894,3,9,14800
1894,3,10,13600
1894,3,11,15200
1894,3,12,16800
1894,3,13,15700
1894,3,14,15300
1894,3,15,14800
1894,3,16,13600
1894,3,17,12800
1894,3,18,13200
1894,3,19,13600
1894,3,20,17600
1894,3,21,18600
1894,3,22,19800
1894,3,23,23500
1894,3,24,25600
1894,3,25,24400
1894,3,26,22300
1894,3,27,19000
1894,3,28,15600
1894,3,29,13400
1894,3,30,12200
1894,3,31,10500
1894,4,1,10100
1894,4,2,9560
1894,4,3,10100
1894,4,4,9230
1894,4,5,10000
1894,4,6,9880
1894,4,7,9630
1894,4,8,9330
1894,4,9,9030
1894,4,10,8230
1894,4,11,7330
1894,4,12,7260
1894,4,13,6810
1894,4,14,6110
1894,4,15,7280
1894,4,16,8310
1894,4,17,9210
1894,4,18,9860
1894,4,19,9970
1894,4,20,11600
1894,4,21,13500
1894,4,22,15700
1894,4,23,18000
1894,4,24,18900
1894,4,25,18600
1894,4,26,17000
1894,4,27,15800
1894,4,28,14800
1894,4,29,12700
1894,4,30,10500
1894,5,1,9210
1894,5,2,8010
1894,5,3,7610
1894,5,4,7780
1894,5,5,6710
1894,5,6,6760
1894,5,7,6610
1894,5,8,7010
1894,5,9,8310
1894,5,10,8010
1894,5,11,7260
1894,5,12,7610
1894,5,13,6860
1894,5,14,6110
1894,5,15,4910
1894,5,16,4710
1894,5,17,4910
1894,5,18,4560
1894,5,19,4410
1894,5,20,5210
1894,5,21,6010
1894,5,22,6010
1894,5,23,5610
1894,5,24,5310
1894,5,25,6010
1894,5,26,9460
1894,5,27,10700
1894,5,28,11900
1894,5,29,12200
1894,5,30,13600
1894,5,31,15200
1894,6,1,14200
1894,6,2,14900
1894,6,3,14600
1894,6,4,14300
1894,6,5,13400
1894,6,6,13100
1894,6,7,13100
1894,6,8,11300
1894,6,9,8780
1894,6,10,7630
1894,6,11,6480
1894,6,12,4880
1894,6,13,4580
1894,6,14,4130
1894,6,15,3780
1894,6,16,3630
1894,6,17,3630
1894,6,18,3630
1894,6,19,3280
1894,6,20,3930
1894,6,21,3990
1894,6,22,3980
1894,6,23,3930
1894,6,24,4080
1894,6,25,4230
1894,6,26,5080
1894,6,27,4880
1894,6,28,5480
1894,6,29,5230
1894,6,30,4480
1894,7,1,4620
1894,7,2,4770
1894,7,3,4170
1894,7,4,4140
1894,7,5,4120
1894,7,6,4100
1894,7,7,3950
1894,7,8,4050
1894,7,9,4150
1894,7,10,3580
1894,7,11,3580
1894,7,12,3380
1894,7,13,3380
1894,7,14,3180
1894,7,15,3340
1894,7,16,3500
1894,7,17,2950
1894,7,18,2830
1894,7,19,2830
1894,7,20,2530
1894,7,21,2350
1894,7,22,2270
1894,7,23,2200
1894,7,24,2640
1894,7,25,2320
1894,7,26,2280
1894,7,27,2280
1894,7,28,2200
1894,7,29,2160
1894,7,30,2120
1894,7,31,2180
1894,8,1,2280
1894,8,2,2120
1894,8,3,2120
1894,8,4,5200
1894,8,5,5070
1894,8,6,4950
1894,8,7,3500
1894,8,8,3000
1894,8,9,2680
1894,8,10,2470
1894,8,11,2640
1894,8,12,2640
1894,8,13,2640
1894,8,14,2350
1894,8,15,2020
1894,8,16,2020
1894,8,17,2100
1894,8,18,2020
1894,8,19,1970
1894,8,20,1920
1894,8,21,2000
1894,8,22,2050
1894,8,23,1870
1894,8,24,1820
1894,8,25,1820
1894,8,26,1810
1894,8,27,1800
1894,8,28,1820
1894,8,29,1820
1894,8,30,1800
1894,8,31,1800
1894,9,1,1600
1894,9,2,1600
1894,9,3,1600
1894,9,4,1600
1894,9,5,1600
1894,9,6,1170
1894,9,7,1170
1894,9,8,1170
1894,9,9,1170
1894,9,10,1170
1894,9,11,1170
1894,9,12,1240
1894,9,13,1390
1894,9,14,1540
1894,9,15,1490
1894,9,16,1670
1894,9,17,1850
1894,9,18,2000
1894,9,19,1970
1894,9,20,1970
1894,9,21,2100
1894,9,22,3450
1894,9,23,3450
1894,9,24,3450
1894,9,25,2750
1894,9,26,2450
1894,9,27,2380
1894,9,28,2200
1894,9,29,2120
1894,9,30,2170
1894,10,1,2220
1894,10,2,1970
1894,10,3,1820
1894,10,4,1900
1894,10,5,2280
1894,10,6,2120
1894,10,7,2370
1894,10,8,2620
1894,10,9,2400
1894,10,10,2620
1894,10,11,3100
1894,10,12,4750
1894,10,13,5350
1894,10,14,6600
1894,10,15,7850
1894,10,16,6750
1894,10,17,5600
1894,10,18,5050
1894,10,19,4800
1894,10,20,4700
1894,10,21,4480
1894,10,22,4270
1894,10,23,3670
1894,10,24,3370
1894,10,25,2950
1894,10,26,3070
1894,10,27,3020
1894,10,28,3120
1894,10,29,3220
1894,10,30,2470
1894,10,31,2620
1894,11,1,3330
1894,11,2,6280
1894,11,3,7430
1894,11,4,9830
1894,11,5,12200
1894,11,6,13000
1894,11,7,12900
1894,11,8,10600
1894,11,9,9130
1894,11,10,8230
1894,11,11,7480
1894,11,12,6730
1894,11,13,4280
1894,11,14,4330
1894,11,15,5280
1894,11,16,5580
1894,11,17,4980
1894,11,18,5380
1894,11,19,5780
1894,11,20,5330
1894,11,21,4630
1894,11,22,4630
1894,11,23,4480
1894,11,24,4530
1894,11,25,4850
1894,11,26,5180
1894,11,27,4430
1894,11,28,4230
1894,11,29,3630
1894,11,30,2630
1894,12,1,3400
1894,12,2,3530
1894,12,3,3670
1894,12,4,3970
1894,12,5,3820
1894,12,6,3740
1894,12,7,3670
1894,12,8,3740
1894,12,9,3700
1894,12,10,3670
1894,12,11,3170
1894,12,12,3400
1894,12,13,9170
1894,12,14,10100
1894,12,15,8920
1894,12,16,8120
1894,12,17,7320
1894,12,18,6870
1894,12,19,5670
1894,12,20,5750
1894,12,21,4970
1894,12,22,4470
1894,12,23,4100
1894,12,24,3740
1894,12,25,4030
1894,12,26,4320
1894,12,27,2670
1894,12,28,2720
1894,12,29,2720
1894,12,30,2950
1894,12,31,3170
1895,1,1,3120
1895,1,2,3120
1895,1,3,3400
1895,1,4,3270
1895,1,5,3320
1895,1,6,3640
1895,1,7,3970
1895,1,8,2650
1895,1,9,4720
1895,1,10,4320
1895,1,11,4470
1895,1,12,5770
1895,1,13,5240
1895,1,14,4720
1895,1,15,4400
1895,1,16,4120
1895,1,17,4120
1895,1,18,3820
1895,1,19,3520
1895,1,20,3520
1895,1,21,3520
1895,1,22,3740
1895,1,23,4420
1895,1,24,3820
1895,1,25,3820
1895,1,26,3670
1895,1,27,3600
1895,1,28,3520
1895,1,29,3470
1895,1,30,3600
1895,1,31,3740
1895,2,1,3590
1895,2,2,3590
1895,2,3,3740
1895,2,4,3890
1895,2,5,3540
1895,2,6,3240
1895,2,7,3590
1895,2,8,3340
1895,2,9,3040
1895,2,10,3560
1895,2,11,4090
1895,2,12,4040
1895,2,13,3890
1895,2,14,3890
1895,2,15,3740
1895,2,16,3590
1895,2,17,3840
1895,2,18,4090
1895,2,19,3670
1895,2,20,3090
1895,2,21,3390
1895,2,22,3590
1895,2,23,3590
1895,2,24,3390
1895,2,25,3190
1895,2,26,3190
1895,2,27,3040
1895,2,28,2770
1895,3,1,2980
1895,3,2,4640
1895,3,3,4540
1895,3,4,4440
1895,3,5,3960
1895,3,6,3660
1895,3,7,3640
1895,3,8,3610
1895,3,9,3740
1895,3,10,3810
1895,3,11,3880
1895,3,12,3740
1895,3,13,3790
1895,3,14,4760
1895,3,15,5110
1895,3,16,4110
1895,3,17,3950
1895,3,18,3790
1895,3,19,3460
1895,3,20,3640
1895,3,21,3610
1895,3,22,3660
1895,3,23,3880
1895,3,24,4020
1895,3,25,4160
1895,3,26,5960
1895,3,27,5610
1895,3,28,5160
1895,3,29,4880
1895,3,30,5040
1895,3,31,5100
1895,4,1,5160
1895,4,2,4860
1895,4,3,5160
1895,4,4,5260
1895,4,5,5410
1895,4,6,5910
1895,4,7,7180
1895,4,8,8460
1895,4,9,24200
1895,4,10,49600
1895,4,11,43900
1895,4,12,37500
1895,4,13,31700
1895,4,14,40500
1895,4,15,49300
1895,4,16,42200
1895,4,17,36300
1895,4,18,32700
1895,4,19,30800
1895,4,20,28300
1895,4,21,28200
1895,4,22,28000
1895,4,23,27200
1895,4,24,25500
1895,4,25,23700
1895,4,26,20900
1895,4,27,19300
1895,4,28,17500
1895,4,29,15800
1895,4,30,14200
1895,5,1,14300
