STATION,NAME,DATE,YEAR,MONTH,DAY,TAVG,TMAX,TMIN
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/16/1939,1939,2,16.00,,25,-1
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/17/1939,1939,2,17.00,,28,-3
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/18/1939,1939,2,18.00,,46,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/19/1939,1939,2,19.00,,37,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/20/1939,1939,2,20.00,,58,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/21/1939,1939,2,21.00,,32,14
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/22/1939,1939,2,22.00,,17,9
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/23/1939,1939,2,23.00,,25,6
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/24/1939,1939,2,24.00,,36,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/25/1939,1939,2,25.00,,32,10
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/26/1939,1939,2,26.00,,38,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/27/1939,1939,2,27.00,,45,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",2/28/1939,1939,2,28.00,,40,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/1/1939,1939,3,1.00,,44,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/2/1939,1939,3,2.00,,32,18
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/3/1939,1939,3,3.00,,44,14
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/4/1939,1939,3,4.00,,47,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/5/1939,1939,3,5.00,,41,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/6/1939,1939,3,6.00,,50,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/7/1939,1939,3,7.00,,33,17
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/8/1939,1939,3,8.00,,24,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/9/1939,1939,3,9.00,,25,19
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/10/1939,1939,3,10.00,,29,6
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/11/1939,1939,3,11.00,,24,-10
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/12/1939,1939,3,12.00,,31,17
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/13/1939,1939,3,13.00,,35,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/14/1939,1939,3,14.00,,35,16
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/15/1939,1939,3,15.00,,38,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/16/1939,1939,3,16.00,,37,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/17/1939,1939,3,17.00,,29,15
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/18/1939,1939,3,18.00,,30,8
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/19/1939,1939,3,19.00,,24,4
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/20/1939,1939,3,20.00,,40,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/21/1939,1939,3,21.00,,28,18
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/22/1939,1939,3,22.00,,33,7
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/23/1939,1939,3,23.00,,38,16
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/24/1939,1939,3,24.00,,56,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/25/1939,1939,3,25.00,,41,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/26/1939,1939,3,26.00,,60,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/27/1939,1939,3,27.00,,50,28
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/28/1939,1939,3,28.00,,37,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/29/1939,1939,3,29.00,,41,17
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/30/1939,1939,3,30.00,,38,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",3/31/1939,1939,3,31.00,,43,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/1/1939,1939,4,1.00,,53,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/2/1939,1939,4,2.00,,40,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/3/1939,1939,4,3.00,,36,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/4/1939,1939,4,4.00,,33,28
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/5/1939,1939,4,5.00,,44,28
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/6/1939,1939,4,6.00,,46,27
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/7/1939,1939,4,7.00,,38,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/8/1939,1939,4,8.00,,44,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/9/1939,1939,4,9.00,,39,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/10/1939,1939,4,10.00,,42,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/11/1939,1939,4,11.00,,56,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/12/1939,1939,4,12.00,,44,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/13/1939,1939,4,13.00,,44,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/14/1939,1939,4,14.00,,52,28
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/15/1939,1939,4,15.00,,47,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/16/1939,1939,4,16.00,,44,27
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/17/1939,1939,4,17.00,,53,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/18/1939,1939,4,18.00,,48,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/19/1939,1939,4,19.00,,55,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/20/1939,1939,4,20.00,,50,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/21/1939,1939,4,21.00,,65,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/22/1939,1939,4,22.00,,60,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/23/1939,1939,4,23.00,,56,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/24/1939,1939,4,24.00,,69,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/25/1939,1939,4,25.00,,80,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/26/1939,1939,4,26.00,,61,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/27/1939,1939,4,27.00,,69,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/28/1939,1939,4,28.00,,53,38
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/29/1939,1939,4,29.00,,62,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",4/30/1939,1939,4,30.00,,59,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/1/1939,1939,5,1.00,,59,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/2/1939,1939,5,2.00,,59,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/3/1939,1939,5,3.00,,61,36
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/4/1939,1939,5,4.00,,66,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/5/1939,1939,5,5.00,,68,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/6/1939,1939,5,6.00,,83,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/7/1939,1939,5,7.00,,86,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/8/1939,1939,5,8.00,,82,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/9/1939,1939,5,9.00,,77,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/10/1939,1939,5,10.00,,80,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/11/1939,1939,5,11.00,,67,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/12/1939,1939,5,12.00,,58,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/13/1939,1939,5,13.00,,56,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/14/1939,1939,5,14.00,,69,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/15/1939,1939,5,15.00,,69,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/16/1939,1939,5,16.00,,69,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/17/1939,1939,5,17.00,,74,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/18/1939,1939,5,18.00,,62,42
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/19/1939,1939,5,19.00,,84,34
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/20/1939,1939,5,20.00,,69,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/21/1939,1939,5,21.00,,64,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/22/1939,1939,5,22.00,,64,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/23/1939,1939,5,23.00,,68,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/24/1939,1939,5,24.00,,80,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/25/1939,1939,5,25.00,,82,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/26/1939,1939,5,26.00,,85,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/27/1939,1939,5,27.00,,83,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/28/1939,1939,5,28.00,,86,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/29/1939,1939,5,29.00,,75,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/30/1939,1939,5,30.00,,83,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",5/31/1939,1939,5,31.00,,86,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/1/1939,1939,6,1.00,,72,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/2/1939,1939,6,2.00,,81,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/3/1939,1939,6,3.00,,78,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/4/1939,1939,6,4.00,,75,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/5/1939,1939,6,5.00,,81,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/6/1939,1939,6,6.00,,71,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/7/1939,1939,6,7.00,,85,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/8/1939,1939,6,8.00,,91,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/9/1939,1939,6,9.00,,85,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/10/1939,1939,6,10.00,,82,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/11/1939,1939,6,11.00,,91,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/12/1939,1939,6,12.00,,79,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/13/1939,1939,6,13.00,,74,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/14/1939,1939,6,14.00,,68,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/15/1939,1939,6,15.00,,77,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/16/1939,1939,6,16.00,,73,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/17/1939,1939,6,17.00,,64,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/18/1939,1939,6,18.00,,78,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/19/1939,1939,6,19.00,,75,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/20/1939,1939,6,20.00,,83,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/21/1939,1939,6,21.00,,83,58
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/22/1939,1939,6,22.00,,83,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/23/1939,1939,6,23.00,,77,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/24/1939,1939,6,24.00,,81,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/25/1939,1939,6,25.00,,70,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/26/1939,1939,6,26.00,,73,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/27/1939,1939,6,27.00,,81,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/28/1939,1939,6,28.00,,90,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/29/1939,1939,6,29.00,,83,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",6/30/1939,1939,6,30.00,,86,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/1/1939,1939,7,1.00,,78,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/2/1939,1939,7,2.00,,72,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/3/1939,1939,7,3.00,,85,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/4/1939,1939,7,4.00,,91,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/5/1939,1939,7,5.00,,85,70
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/6/1939,1939,7,6.00,,85,70
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/7/1939,1939,7,7.00,,93,70
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/8/1939,1939,7,8.00,,91,74
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/9/1939,1939,7,9.00,,91,70
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/10/1939,1939,7,10.00,,83,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/11/1939,1939,7,11.00,,81,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/12/1939,1939,7,12.00,,79,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/13/1939,1939,7,13.00,,76,45
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/14/1939,1939,7,14.00,,82,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/15/1939,1939,7,15.00,,73,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/16/1939,1939,7,16.00,,72,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/17/1939,1939,7,17.00,,72,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/18/1939,1939,7,18.00,,83,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/19/1939,1939,7,19.00,,78,50
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/20/1939,1939,7,20.00,,83,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/21/1939,1939,7,21.00,,91,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/22/1939,1939,7,22.00,,87,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/23/1939,1939,7,23.00,,87,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/24/1939,1939,7,24.00,,95,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/25/1939,1939,7,25.00,,97,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/26/1939,1939,7,26.00,,93,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/27/1939,1939,7,27.00,,81,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/28/1939,1939,7,28.00,,85,69
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/29/1939,1939,7,29.00,,90,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/30/1939,1939,7,30.00,,83,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",7/31/1939,1939,7,31.00,,85,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/1/1939,1939,8,1.00,,86,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/2/1939,1939,8,2.00,,88,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/3/1939,1939,8,3.00,,88,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/4/1939,1939,8,4.00,,78,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/5/1939,1939,8,5.00,,83,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/6/1939,1939,8,6.00,,90,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/7/1939,1939,8,7.00,,92,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/8/1939,1939,8,8.00,,89,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/9/1939,1939,8,9.00,,87,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/10/1939,1939,8,10.00,,83,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/11/1939,1939,8,11.00,,89,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/12/1939,1939,8,12.00,,88,59
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/13/1939,1939,8,13.00,,87,68
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/14/1939,1939,8,14.00,,85,64
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/15/1939,1939,8,15.00,,90,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/16/1939,1939,8,16.00,,91,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/17/1939,1939,8,17.00,,87,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/18/1939,1939,8,18.00,,93,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/19/1939,1939,8,19.00,,87,71
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/20/1939,1939,8,20.00,,78,65
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/21/1939,1939,8,21.00,,90,70
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/22/1939,1939,8,22.00,,91,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/23/1939,1939,8,23.00,,89,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/24/1939,1939,8,24.00,,84,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/25/1939,1939,8,25.00,,84,66
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/26/1939,1939,8,26.00,,79,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/27/1939,1939,8,27.00,,83,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/28/1939,1939,8,28.00,,83,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/29/1939,1939,8,29.00,,78,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/30/1939,1939,8,30.00,,77,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",8/31/1939,1939,8,31.00,,83,61
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/1/1939,1939,9,1.00,,85,57
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/2/1939,1939,9,2.00,,89,63
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/3/1939,1939,9,3.00,,83,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/4/1939,1939,9,4.00,,80,62
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/5/1939,1939,9,5.00,,72,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/6/1939,1939,9,6.00,,67,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/7/1939,1939,9,7.00,,72,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/8/1939,1939,9,8.00,,60,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/9/1939,1939,9,9.00,,77,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/10/1939,1939,9,10.00,,69,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/11/1939,1939,9,11.00,,66,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/12/1939,1939,9,12.00,,66,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/13/1939,1939,9,13.00,,80,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/14/1939,1939,9,14.00,,80,53
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/15/1939,1939,9,15.00,,88,60
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/16/1939,1939,9,16.00,,92,67
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/17/1939,1939,9,17.00,,74,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/18/1939,1939,9,18.00,,67,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/19/1939,1939,9,19.00,,70,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/20/1939,1939,9,20.00,,72,51
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/21/1939,1939,9,21.00,,64,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/22/1939,1939,9,22.00,,72,33
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/23/1939,1939,9,23.00,,84,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/24/1939,1939,9,24.00,,69,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/25/1939,1939,9,25.00,,78,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/26/1939,1939,9,26.00,,67,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/27/1939,1939,9,27.00,,54,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/28/1939,1939,9,28.00,,65,44
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/29/1939,1939,9,29.00,,66,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",9/30/1939,1939,9,30.00,,80,52
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/1/1939,1939,10,1.00,,52,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/2/1939,1939,10,2.00,,55,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/3/1939,1939,10,3.00,,59,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/4/1939,1939,10,4.00,,70,47
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/5/1939,1939,10,5.00,,69,48
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/6/1939,1939,10,6.00,,75,54
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/7/1939,1939,10,7.00,,66,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/8/1939,1939,10,8.00,,63,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/9/1939,1939,10,9.00,,73,56
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/10/1939,1939,10,10.00,,89,55
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/11/1939,1939,10,11.00,,66,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/12/1939,1939,10,12.00,,58,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/13/1939,1939,10,13.00,,63,39
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/14/1939,1939,10,14.00,,54,40
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/15/1939,1939,10,15.00,,48,29
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/16/1939,1939,10,16.00,,62,27
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/17/1939,1939,10,17.00,,51,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/18/1939,1939,10,18.00,,47,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/19/1939,1939,10,19.00,,66,37
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/20/1939,1939,10,20.00,,65,38
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/21/1939,1939,10,21.00,,73,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/22/1939,1939,10,22.00,,60,43
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/23/1939,1939,10,23.00,,45,32
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/24/1939,1939,10,24.00,,42,25
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/25/1939,1939,10,25.00,,46,22
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/26/1939,1939,10,26.00,,55,46
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/27/1939,1939,10,27.00,,59,49
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/28/1939,1939,10,28.00,,63,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/29/1939,1939,10,29.00,,44,26
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/30/1939,1939,10,30.00,,46,24
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",10/31/1939,1939,10,31.00,,44,41
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/1/1939,1939,11,1.00,,50,35
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/2/1939,1939,11,2.00,,50,31
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/3/1939,1939,11,3.00,,42,30
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/4/1939,1939,11,4.00,,49,21
USW00014735,"ALBANY INTERNATIONAL AIRPORT, NY US",11/5/1939,1939,11,5.00,,40,32
