Year,Month,Day,site_no,flow_cfs
1954,12,9,1351500,540
1954,12,10,1351500,600
1954,12,11,1351500,480
1954,12,12,1351500,430
1954,12,13,1351500,380
1954,12,14,1351500,450
1954,12,15,1351500,3700
1954,12,16,1351500,2130
1954,12,17,1351500,1160
1954,12,18,1351500,2150
1954,12,19,1351500,4030
1954,12,20,1351500,1980
1954,12,21,1351500,1080
1954,12,22,1351500,860
1954,12,23,1351500,820
1954,12,24,1351500,800
1954,12,25,1351500,680
1954,12,26,1351500,600
1954,12,27,1351500,600
1954,12,28,1351500,600
1954,12,29,1351500,1750
1954,12,30,1351500,1830
1954,12,31,1351500,1830
1955,1,1,1351500,1340
1955,1,2,1351500,1510
1955,1,3,1351500,1990
1955,1,4,1351500,1380
1955,1,5,1351500,940
1955,1,6,1351500,860
1955,1,7,1351500,700
1955,1,8,1351500,440
1955,1,9,1351500,450
1955,1,10,1351500,450
1955,1,11,1351500,340
1955,1,12,1351500,310
1955,1,13,1351500,300
1955,1,14,1351500,260
1955,1,15,1351500,290
1955,1,16,1351500,290
1955,1,17,1351500,270
1955,1,18,1351500,240
1955,1,19,1351500,235
1955,1,20,1351500,190
1955,1,21,1351500,185
1955,1,22,1351500,235
1955,1,23,1351500,220
1955,1,24,1351500,190
1955,1,25,1351500,160
1955,1,26,1351500,170
1955,1,27,1351500,150
1955,1,28,1351500,124
1955,1,29,1351500,140
1955,1,30,1351500,130
1955,1,31,1351500,135
1955,2,1,1351500,140
1955,2,2,1351500,124
1955,2,3,1351500,98
1955,2,4,1351500,88
1955,2,5,1351500,86
1955,2,6,1351500,90
1955,2,7,1351500,1350
1955,2,8,1351500,2150
1955,2,9,1351500,1300
1955,2,10,1351500,1500
1955,2,11,1351500,2800
1955,2,12,1351500,1350
1955,2,13,1351500,260
1955,2,14,1351500,235
1955,2,15,1351500,225
1955,2,16,1351500,200
1955,2,17,1351500,190
1955,2,18,1351500,185
1955,2,19,1351500,200
1955,2,20,1351500,205
1955,2,21,1351500,330
1955,2,22,1351500,880
1955,2,23,1351500,5400
1955,2,24,1351500,3410
1955,2,25,1351500,1580
1955,2,26,1351500,1070
1955,2,27,1351500,1030
1955,2,28,1351500,1810
1955,3,1,1351500,5530
1955,3,2,1351500,4380
1955,3,3,1351500,1830
1955,3,4,1351500,1250
1955,3,5,1351500,1060
1955,3,6,1351500,1450
1955,3,7,1351500,1140
1955,3,8,1351500,740
1955,3,9,1351500,780
1955,3,10,1351500,3510
1955,3,11,1351500,6490
1955,3,12,1351500,5100
1955,3,13,1351500,3200
1955,3,14,1351500,2030
1955,3,15,1351500,1670
1955,3,16,1351500,2190
1955,3,17,1351500,2050
1955,3,18,1351500,1300
1955,3,19,1351500,1120
1955,3,20,1351500,940
1955,3,21,1351500,1130
1955,3,22,1351500,1460
1955,3,23,1351500,3100
1955,3,24,1351500,1980
1955,3,25,1351500,2180
1955,3,26,1351500,1850
1955,3,27,1351500,1240
1955,3,28,1351500,960
1955,3,29,1351500,917
1955,3,30,1351500,1180
1955,3,31,1351500,2090
1955,4,1,1351500,2790
1955,4,2,1351500,3310
1955,4,3,1351500,2750
1955,4,4,1351500,2380
1955,4,5,1351500,2990
1955,4,6,1351500,2860
1955,4,7,1351500,3620
1955,4,8,1351500,3170
1955,4,9,1351500,2430
1955,4,10,1351500,2220
1955,4,11,1351500,2220
1955,4,12,1351500,2280
1955,4,13,1351500,2480
1955,4,14,1351500,2250
1955,4,15,1351500,2700
1955,4,16,1351500,3170
1955,4,17,1351500,2560
1955,4,18,1351500,2150
1955,4,19,1351500,1910
1955,4,20,1351500,1760
1955,4,21,1351500,2010
1955,4,22,1351500,2700
1955,4,23,1351500,2080
1955,4,24,1351500,1700
1955,4,25,1351500,2340
1955,4,26,1351500,4300
1955,4,27,1351500,3580
1955,4,28,1351500,3.00E+03
1955,4,29,1351500,2470
1955,4,30,1351500,2300
1955,5,1,1351500,1910
1955,5,2,1351500,1650
1955,5,3,1351500,1450
1955,5,4,1351500,1300
1955,5,5,1351500,1130
1955,5,6,1351500,993
1955,5,7,1351500,881
1955,5,8,1351500,808
1955,5,9,1351500,789
1955,5,10,1351500,705
1955,5,11,1351500,639
1955,5,12,1351500,563
1955,5,13,1351500,471
1955,5,14,1351500,315
1955,5,15,1351500,249
1955,5,16,1351500,217
1955,5,17,1351500,191
1955,5,18,1351500,172
1955,5,19,1351500,153
1955,5,20,1351500,140
1955,5,21,1351500,124
1955,5,22,1351500,117
1955,5,23,1351500,113
1955,5,24,1351500,115
1955,5,25,1351500,135
1955,5,26,1351500,274
1955,5,27,1351500,577
1955,5,28,1351500,324
1955,5,29,1351500,235
1955,5,30,1351500,330
1955,5,31,1351500,391
1955,6,1,1351500,523
1955,6,2,1351500,1240
1955,6,3,1351500,850
1955,6,4,1351500,563
1955,6,5,1351500,534
1955,6,6,1351500,476
1955,6,7,1351500,367
1955,6,8,1351500,287
1955,6,9,1351500,249
1955,6,10,1351500,235
1955,6,11,1351500,213
1955,6,12,1351500,199
1955,6,13,1351500,356
1955,6,14,1351500,441
1955,6,15,1351500,315
1955,6,16,1351500,245
1955,6,17,1351500,199
1955,6,18,1351500,161
1955,6,19,1351500,140
1955,6,20,1351500,89
1955,6,21,1351500,164
1955,6,22,1351500,150
1955,6,23,1351500,145
1955,6,24,1351500,124
1955,6,25,1351500,118
1955,6,26,1351500,117
1955,6,27,1351500,106
1955,6,28,1351500,91
1955,6,29,1351500,80
1955,6,30,1351500,70
1955,7,1,1351500,66
1955,7,2,1351500,68
1955,7,3,1351500,72
1955,7,4,1351500,88
1955,7,5,1351500,84
1955,7,6,1351500,67
1955,7,7,1351500,61
1955,7,8,1351500,57
1955,7,9,1351500,53
1955,7,10,1351500,48
1955,7,11,1351500,42
1955,7,12,1351500,42
1955,7,13,1351500,37
1955,7,14,1351500,32
1955,7,15,1351500,29
1955,7,16,1351500,29
1955,7,17,1351500,28
1955,7,18,1351500,29
1955,7,19,1351500,28
1955,7,20,1351500,25
1955,7,21,1351500,23
1955,7,22,1351500,21
1955,7,23,1351500,19
1955,7,24,1351500,18
1955,7,25,1351500,17
1955,7,26,1351500,16
1955,7,27,1351500,15
1955,7,28,1351500,18
1955,7,29,1351500,15
1955,7,30,1351500,13
1955,7,31,1351500,11
1955,8,1,1351500,10
1955,8,2,1351500,9.6
1955,8,3,1351500,8.2
1955,8,4,1351500,7.6
1955,8,5,1351500,7
1955,8,6,1351500,5.9
1955,8,7,1351500,5.2
1955,8,8,1351500,4.9
1955,8,9,1351500,4.7
1955,8,10,1351500,4.3
1955,8,11,1351500,19
1955,8,12,1351500,60
1955,8,13,1351500,1440
1955,8,14,1351500,3240
1955,8,15,1351500,1050
1955,8,16,1351500,534
1955,8,17,1351500,334
1955,8,18,1351500,322
1955,8,19,1351500,7170
1955,8,20,1351500,5750
1955,8,21,1351500,2750
1955,8,22,1351500,3480
1955,8,23,1351500,2510
1955,8,24,1351500,1830
1955,8,25,1351500,1320
1955,8,26,1351500,1010
1955,8,27,1351500,808
1955,8,28,1351500,722
1955,8,29,1351500,606
1955,8,30,1351500,491
1955,8,31,1351500,426
1955,9,1,1351500,505
1955,9,2,1351500,355
1955,9,3,1351500,245
1955,9,4,1351500,188
1955,9,5,1351500,150
1955,9,6,1351500,132
1955,9,7,1351500,118
1955,9,8,1351500,104
1955,9,9,1351500,89
1955,9,10,1351500,82
1955,9,11,1351500,78
1955,9,12,1351500,82
1955,9,13,1351500,96
1955,9,14,1351500,94
1955,9,15,1351500,103
1955,9,16,1351500,145
1955,9,17,1351500,120
1955,9,18,1351500,129
1955,9,19,1351500,124
1955,9,20,1351500,117
1955,9,21,1351500,104
1955,9,22,1351500,91
1955,9,23,1351500,81
1955,9,24,1351500,102
1955,9,25,1351500,234
1955,9,26,1351500,231
1955,9,27,1351500,181
1955,9,28,1351500,169
1955,9,29,1351500,174
1955,9,30,1351500,213
1955,10,1,1351500,227
1955,10,2,1351500,217
1955,10,3,1351500,209
1955,10,4,1351500,188
1955,10,5,1351500,172
1955,10,6,1351500,311
1955,10,7,1351500,1380
1955,10,8,1351500,1150
1955,10,9,1351500,1010
1955,10,10,1351500,789
1955,10,11,1351500,592
1955,10,12,1351500,491
1955,10,13,1351500,426
1955,10,14,1351500,391
1955,10,15,1351500,6320
1955,10,16,1351500,54100
1955,10,17,1351500,31200
1955,10,18,1351500,12600
1955,10,19,1351500,7480
1955,10,20,1351500,4810
1955,10,21,1351500,3410
1955,10,22,1351500,2670
1955,10,23,1351500,2130
1955,10,24,1351500,1760
1955,10,25,1351500,2050
1955,10,26,1351500,2050
1955,10,27,1351500,1830
1955,10,28,1351500,1450
1955,10,29,1351500,1150
1955,10,30,1351500,3350
1955,10,31,1351500,14700
1955,11,1,1351500,6790
1955,11,2,1351500,4090
1955,11,3,1351500,3070
1955,11,4,1351500,3730
1955,11,5,1351500,4500
1955,11,6,1351500,3530
1955,11,7,1351500,2890
1955,11,8,1351500,2660
1955,11,9,1351500,2440
1955,11,10,1351500,2090
1955,11,11,1351500,2110
1955,11,12,1351500,2300
1955,11,13,1351500,2040
1955,11,14,1351500,3840
1955,11,15,1351500,4080
1955,11,16,1351500,3530
1955,11,17,1351500,4080
1955,11,18,1351500,3160
1955,11,19,1351500,2580
1955,11,20,1351500,2300
1955,11,21,1351500,2060
1955,11,22,1351500,1860
1955,11,23,1351500,1630
1955,11,24,1351500,1880
1955,11,25,1351500,1630
1955,11,26,1351500,1390
1955,11,27,1351500,1210
1955,11,28,1351500,1120
1955,11,29,1351500,998
1955,11,30,1351500,789
1955,12,1,1351500,754
1955,12,2,1351500,704
1955,12,3,1351500,688
1955,12,4,1351500,2250
1955,12,5,1351500,3120
1955,12,6,1351500,1980
1955,12,7,1351500,1340
1955,12,8,1351500,1140
1955,12,9,1351500,1040
1955,12,10,1351500,957
1955,12,11,1351500,882
1955,12,12,1351500,826
1955,12,13,1351500,789
1955,12,14,1351500,720
1955,12,15,1351500,671
1955,12,16,1351500,600
1955,12,17,1351500,638
1955,12,18,1351500,654
1955,12,19,1351500,620
1955,12,20,1351500,500
1955,12,21,1351500,500
1955,12,22,1351500,560
1955,12,23,1351500,620
1955,12,24,1351500,800
1955,12,25,1351500,1130
1955,12,26,1351500,1650
1955,12,27,1351500,1100
1955,12,28,1351500,760
1955,12,29,1351500,740
1955,12,30,1351500,780
1955,12,31,1351500,740
1956,1,1,1351500,680
1956,1,2,1351500,600
1956,1,3,1351500,640
1956,1,4,1351500,600
1956,1,5,1351500,540
1956,1,6,1351500,520
1956,1,7,1351500,500
1956,1,8,1351500,490
1956,1,9,1351500,540
1956,1,10,1351500,920
1956,1,11,1351500,2900
1956,1,12,1351500,3700
1956,1,13,1351500,3890
1956,1,14,1351500,1460
1956,1,15,1351500,1300
1956,1,16,1351500,1140
1956,1,17,1351500,998
1956,1,18,1351500,660
1956,1,19,1351500,540
1956,1,20,1351500,500
1956,1,21,1351500,490
1956,1,22,1351500,500
1956,1,23,1351500,450
1956,1,24,1351500,420
1956,1,25,1351500,390
1956,1,26,1351500,350
1956,1,27,1351500,360
1956,1,28,1351500,340
1956,1,29,1351500,330
1956,1,30,1351500,330
1956,1,31,1351500,300
1956,2,1,1351500,300
1956,2,2,1351500,320
1956,2,3,1351500,270
1956,2,4,1351500,230
1956,2,5,1351500,240
1956,2,6,1351500,230
1956,2,7,1351500,240
1956,2,8,1351500,240
1956,2,9,1351500,245
1956,2,10,1351500,245
1956,2,11,1351500,230
1956,2,12,1351500,245
1956,2,13,1351500,300
1956,2,14,1351500,260
1956,2,15,1351500,280
1956,2,16,1351500,290
1956,2,17,1351500,250
1956,2,18,1351500,260
1956,2,19,1351500,250
1956,2,20,1351500,245
1956,2,21,1351500,225
1956,2,22,1351500,205
1956,2,23,1351500,250
1956,2,24,1351500,245
1956,2,25,1351500,360
1956,2,26,1351500,3400
1956,2,27,1351500,2430
1956,2,28,1351500,1490
1956,2,29,1351500,880
1956,3,1,1351500,700
1956,3,2,1351500,789
1956,3,3,1351500,2450
1956,3,4,1351500,3060
1956,3,5,1351500,1760
1956,3,6,1351500,1320
1956,3,7,1351500,9020
1956,3,8,1351500,11600
1956,3,9,1351500,8900
1956,3,10,1351500,5230
1956,3,11,1351500,4520
1956,3,12,1351500,6240
1956,3,13,1351500,4440
1956,3,14,1351500,3650
1956,3,15,1351500,2810
1956,3,16,1351500,2090
1956,3,17,1351500,1400
1956,3,18,1351500,1800
1956,3,19,1351500,1700
1956,3,20,1351500,1510
1956,3,21,1351500,1370
1956,3,22,1351500,1340
1956,3,23,1351500,1410
1956,3,24,1351500,1340
1956,3,25,1351500,1120
1956,3,26,1351500,1120
1956,3,27,1351500,1100
1956,3,28,1351500,978
1956,3,29,1351500,938
1956,3,30,1351500,978
1956,3,31,1351500,938
1956,4,1,1351500,882
1956,4,2,1351500,1080
1956,4,3,1351500,2110
1956,4,4,1351500,6820
1956,4,5,1351500,23900
1956,4,6,1351500,19100
1956,4,7,1351500,14900
1956,4,8,1351500,8910
1956,4,9,1351500,5950
1956,4,10,1351500,6050
1956,4,11,1351500,6900
1956,4,12,1351500,7680
1956,4,13,1351500,7780
1956,4,14,1351500,6070
1956,4,15,1351500,7110
1956,4,16,1351500,11700
1956,4,17,1351500,17400
1956,4,18,1351500,9310
1956,4,19,1351500,6500
1956,4,20,1351500,4760
1956,4,21,1351500,3880
1956,4,22,1351500,4310
1956,4,23,1351500,4680
1956,4,24,1351500,4550
1956,4,25,1351500,3650
1956,4,26,1351500,3440
1956,4,27,1351500,3310
1956,4,28,1351500,3850
1956,4,29,1351500,8640
1956,4,30,1351500,11400
1956,5,1,1351500,7050
1956,5,2,1351500,4570
1956,5,3,1351500,3980
1956,5,4,1351500,3530
1956,5,5,1351500,3280
1956,5,6,1351500,2720
1956,5,7,1351500,2470
1956,5,8,1351500,2060
1956,5,9,1351500,1760
1956,5,10,1351500,1580
1956,5,11,1351500,1580
1956,5,12,1351500,1490
1956,5,13,1351500,1490
1956,5,14,1351500,1460
1956,5,15,1351500,1820
1956,5,16,1351500,1490
1956,5,17,1351500,1390
1956,5,18,1351500,1190
1956,5,19,1351500,1120
1956,5,20,1351500,1040
1956,5,21,1351500,901
1956,5,22,1351500,807
1956,5,23,1351500,737
1956,5,24,1351500,770
1956,5,25,1351500,671
1956,5,26,1351500,591
1956,5,27,1351500,591
1956,5,28,1351500,688
1956,5,29,1351500,638
1956,5,30,1351500,622
1956,5,31,1351500,622
1956,6,1,1351500,704
1956,6,2,1351500,826
1956,6,3,1351500,1030
1956,6,4,1351500,1490
1956,6,5,1351500,1100
1956,6,6,1351500,720
1956,6,7,1351500,563
1956,6,8,1351500,441
1956,6,9,1351500,360
1956,6,10,1351500,321
1956,6,11,1351500,348
1956,6,12,1351500,312
1956,6,13,1351500,245
1956,6,14,1351500,204
1956,6,15,1351500,174
1956,6,16,1351500,159
1956,6,17,1351500,138
1956,6,18,1351500,124
1956,6,19,1351500,113
1956,6,20,1351500,103
1956,6,21,1351500,94
1956,6,22,1351500,90
1956,6,23,1351500,85
1956,6,24,1351500,83
1956,6,25,1351500,82
1956,6,26,1351500,80
1956,6,27,1351500,75
1956,6,28,1351500,70
1956,6,29,1351500,67
1956,6,30,1351500,63
1956,7,1,1351500,59
1956,7,2,1351500,55
1956,7,3,1351500,51
1956,7,4,1351500,45
1956,7,5,1351500,50
1956,7,6,1351500,65
1956,7,7,1351500,100
1956,7,8,1351500,101
1956,7,9,1351500,82
1956,7,10,1351500,70
1956,7,11,1351500,74
1956,7,12,1351500,68
1956,7,13,1351500,63
1956,7,14,1351500,71
1956,7,15,1351500,71
1956,7,16,1351500,76
1956,7,17,1351500,70
1956,7,18,1351500,60
1956,7,19,1351500,51
1956,7,20,1351500,47
1956,7,21,1351500,47
1956,7,22,1351500,50
1956,7,23,1351500,57
1956,7,24,1351500,59
1956,7,25,1351500,57
1956,7,26,1351500,53
1956,7,27,1351500,50
1956,7,28,1351500,42
1956,7,29,1351500,36
1956,7,30,1351500,33
1956,7,31,1351500,29
1956,8,1,1351500,28
1956,8,2,1351500,24
1956,8,3,1351500,22
1956,8,4,1351500,20
1956,8,5,1351500,19
1956,8,6,1351500,18
1956,8,7,1351500,17
1956,8,8,1351500,16
1956,8,9,1351500,15
1956,8,10,1351500,15
1956,8,11,1351500,13
1956,8,12,1351500,12
1956,8,13,1351500,12
1956,8,14,1351500,12
1956,8,15,1351500,11
1956,8,16,1351500,11
1956,8,17,1351500,11
1956,8,18,1351500,10
1956,8,19,1351500,11
1956,8,20,1351500,12
1956,8,21,1351500,12
1956,8,22,1351500,12
1956,8,23,1351500,11
1956,8,24,1351500,13
1956,8,25,1351500,12
1956,8,26,1351500,10
1956,8,27,1351500,10
1956,8,28,1351500,10
1956,8,29,1351500,12
1956,8,30,1351500,13
1956,8,31,1351500,20
1956,9,1,1351500,24
1956,9,2,1351500,26
1956,9,3,1351500,28
1956,9,4,1351500,27
1956,9,5,1351500,25
1956,9,6,1351500,22
1956,9,7,1351500,20
1956,9,8,1351500,17
1956,9,9,1351500,14
1956,9,10,1351500,13
1956,9,11,1351500,12
1956,9,12,1351500,11
1956,9,13,1351500,12
1956,9,14,1351500,13
1956,9,15,1351500,14
1956,9,16,1351500,20
1956,9,17,1351500,25
1956,9,18,1351500,43
1956,9,19,1351500,62
1956,9,20,1351500,67
1956,9,21,1351500,58
1956,9,22,1351500,60
1956,9,23,1351500,66
1956,9,24,1351500,400
1956,9,25,1351500,460
1956,9,26,1351500,224
1956,9,27,1351500,159
1956,9,28,1351500,126
1956,9,29,1351500,103
1956,9,30,1351500,90
1956,10,1,1351500,80
1956,10,2,1351500,72
1956,10,3,1351500,74
1956,10,4,1351500,265
1956,10,5,1351500,249
1956,10,6,1351500,134
1956,10,7,1351500,101
1956,10,8,1351500,87
1956,10,9,1351500,109
1956,10,10,1351500,94
1956,10,11,1351500,80
1956,10,12,1351500,72
1956,10,13,1351500,67
1956,10,14,1351500,63
1956,10,15,1351500,60
1956,10,16,1351500,57
1956,10,17,1351500,54
1956,10,18,1351500,52
1956,10,19,1351500,50
1956,10,20,1351500,49
1956,10,21,1351500,48
1956,10,22,1351500,46
1956,10,23,1351500,47
1956,10,24,1351500,47
1956,10,25,1351500,91
1956,10,26,1351500,82
1956,10,27,1351500,74
1956,10,28,1351500,71
1956,10,29,1351500,69
1956,10,30,1351500,68
1956,10,31,1351500,66
1956,11,1,1351500,66
1956,11,2,1351500,66
1956,11,3,1351500,70
1956,11,4,1351500,85
1956,11,5,1351500,88
1956,11,6,1351500,80
1956,11,7,1351500,75
1956,11,8,1351500,69
1956,11,9,1351500,66
1956,11,10,1351500,66
1956,11,11,1351500,62
1956,11,12,1351500,62
1956,11,13,1351500,63
1956,11,14,1351500,63
1956,11,15,1351500,68
1956,11,16,1351500,69
1956,11,17,1351500,64
1956,11,18,1351500,66
1956,11,19,1351500,70
1956,11,20,1351500,71
1956,11,21,1351500,75
1956,11,22,1351500,295
1956,11,23,1351500,480
1956,11,24,1351500,295
1956,11,25,1351500,218
1956,11,26,1351500,204
1956,11,27,1351500,218
1956,11,28,1351500,211
1956,11,29,1351500,197
1956,11,30,1351500,180
1956,12,1,1351500,165
1956,12,2,1351500,159
1956,12,3,1351500,164
1956,12,4,1351500,164
1956,12,5,1351500,165
1956,12,6,1351500,169
1956,12,7,1351500,238
1956,12,8,1351500,304
1956,12,9,1351500,312
1956,12,10,1351500,286
1956,12,11,1351500,259
1956,12,12,1351500,441
1956,12,13,1351500,737
1956,12,14,1351500,638
1956,12,15,1351500,452
1956,12,16,1351500,704
1956,12,17,1351500,1300
1956,12,18,1351500,1060
1956,12,19,1351500,729
1956,12,20,1351500,704
1956,12,21,1351500,638
1956,12,22,1351500,720
1956,12,23,1351500,1900
1956,12,24,1351500,2040
1956,12,25,1351500,3450
1956,12,26,1351500,1940
1956,12,27,1351500,1320
1956,12,28,1351500,1060
1956,12,29,1351500,957
1956,12,30,1351500,640
1956,12,31,1351500,540
1957,1,1,1351500,500
1957,1,2,1351500,410
1957,1,3,1351500,380
1957,1,4,1351500,370
1957,1,5,1351500,320
1957,1,6,1351500,280
1957,1,7,1351500,270
1957,1,8,1351500,250
1957,1,9,1351500,225
1957,1,10,1351500,195
1957,1,11,1351500,170
1957,1,12,1351500,160
1957,1,13,1351500,140
1957,1,14,1351500,122
1957,1,15,1351500,114
1957,1,16,1351500,122
1957,1,17,1351500,118
1957,1,18,1351500,114
1957,1,19,1351500,110
1957,1,20,1351500,110
1957,1,21,1351500,114
1957,1,22,1351500,145
1957,1,23,1351500,5600
1957,1,24,1351500,2130
1957,1,25,1351500,1120
1957,1,26,1351500,940
1957,1,27,1351500,780
1957,1,28,1351500,680
1957,1,29,1351500,600
1957,1,30,1351500,540
1957,1,31,1351500,500
1957,2,1,1351500,460
1957,2,2,1351500,410
1957,2,3,1351500,390
1957,2,4,1351500,410
1957,2,5,1351500,370
1957,2,6,1351500,330
1957,2,7,1351500,320
1957,2,8,1351500,310
1957,2,9,1351500,300
1957,2,10,1351500,560
1957,2,11,1351500,580
1957,2,12,1351500,320
1957,2,13,1351500,270
1957,2,14,1351500,260
1957,2,15,1351500,240
1957,2,16,1351500,220
1957,2,17,1351500,205
1957,2,18,1351500,190
1957,2,19,1351500,185
1957,2,20,1351500,165
1957,2,21,1351500,155
1957,2,22,1351500,155
1957,2,23,1351500,155
1957,2,24,1351500,165
1957,2,25,1351500,167
1957,2,26,1351500,382
1957,2,27,1351500,2400
1957,2,28,1351500,1600
1957,3,1,1351500,680
1957,3,2,1351500,620
1957,3,3,1351500,490
1957,3,4,1351500,370
1957,3,5,1351500,310
1957,3,6,1351500,280
1957,3,7,1351500,290
1957,3,8,1351500,292
1957,3,9,1351500,300
1957,3,10,1351500,292
1957,3,11,1351500,220
1957,3,12,1351500,283
1957,3,13,1351500,502
1957,3,14,1351500,1410
1957,3,15,1351500,2360
1957,3,16,1351500,3650
1957,3,17,1351500,2250
1957,3,18,1351500,1510
1957,3,19,1351500,1190
1957,3,20,1351500,1060
1957,3,21,1351500,1020
1957,3,22,1351500,901
1957,3,23,1351500,1100
1957,3,24,1351500,1040
1957,3,25,1351500,845
1957,3,26,1351500,770
1957,3,27,1351500,737
1957,3,28,1351500,704
1957,3,29,1351500,671
1957,3,30,1351500,638
1957,3,31,1351500,577
1957,4,1,1351500,506
1957,4,2,1351500,651
1957,4,3,1351500,1080
1957,4,4,1351500,720
1957,4,5,1351500,861
1957,4,6,1351500,4110
1957,4,7,1351500,3280
1957,4,8,1351500,2220
1957,4,9,1351500,1930
1957,4,10,1351500,1860
1957,4,11,1351500,1910
1957,4,12,1351500,2220
1957,4,13,1351500,2380
1957,4,14,1351500,1780
1957,4,15,1351500,1410
1957,4,16,1351500,1250
1957,4,17,1351500,1210
1957,4,18,1351500,1210
1957,4,19,1351500,1080
1957,4,20,1351500,978
1957,4,21,1351500,901
1957,4,22,1351500,770
1957,4,23,1351500,671
1957,4,24,1351500,737
1957,4,25,1351500,754
1957,4,26,1351500,622
1957,4,27,1351500,591
1957,4,28,1351500,534
1957,4,29,1351500,478
1957,4,30,1351500,406
1957,5,1,1351500,348
1957,5,2,1351500,302
1957,5,3,1351500,274
1957,5,4,1351500,255
1957,5,5,1351500,248
1957,5,6,1351500,226
1957,5,7,1351500,205
1957,5,8,1351500,183
1957,5,9,1351500,167
1957,5,10,1351500,156
1957,5,11,1351500,205
1957,5,12,1351500,563
1957,5,13,1351500,688
1957,5,14,1351500,506
1957,5,15,1351500,622
1957,5,16,1351500,563
1957,5,17,1351500,418
1957,5,18,1351500,360
1957,5,19,1351500,348
1957,5,20,1351500,2590
1957,5,21,1351500,4460
1957,5,22,1351500,2780
1957,5,23,1351500,2280
1957,5,24,1351500,2040
1957,5,25,1351500,1880
1957,5,26,1351500,2010
1957,5,27,1351500,2090
1957,5,28,1351500,1280
1957,5,29,1351500,882
1957,5,30,1351500,622
1957,5,31,1351500,429
1957,6,1,1351500,329
1957,6,2,1351500,283
1957,6,3,1351500,255
1957,6,4,1351500,233
1957,6,5,1351500,197
1957,6,6,1351500,178
