Year,Month,Precip_inches,state_cd
2013,8,1.41,TX
2013,9,4.05,TX
2013,10,3.31,TX
2013,11,1.94,TX
2013,12,1.36,TX
2014,1,0.37,TX
2014,2,0.73,TX
2014,3,1.11,TX
2014,4,0.98,TX
2014,5,4.1,TX
2014,6,3.01,TX
2014,7,2.58,TX
2014,8,1.73,TX
2014,9,3.59,TX
2014,10,1.76,TX
2014,11,2.83,TX
2014,12,1.22,TX
2015,1,2.67,TX
2015,2,1.09,TX
2015,3,3.47,TX
2015,4,3.96,TX
2015,5,9.05,TX
2015,6,3.72,TX
2015,7,1.85,TX
2015,8,1.43,TX
2015,9,1.43,TX
2015,10,6.17,TX
2015,11,3.87,TX
2015,12,2.52,TX
2016,1,0.95,TX
2016,2,1.06,TX
2016,3,2.85,TX
2016,4,4.3,TX
2016,5,4.86,TX
2016,6,3.37,TX
2016,7,1.31,TX
2016,8,5.33,TX
2016,9,2.96,TX
2016,10,0.67,TX
2016,11,2.34,TX
2016,12,2.1,TX
2017,1,2.28,TX
2017,2,1.71,TX
2017,3,1.88,TX
2017,4,2.75,TX
2017,5,2.54,TX
2017,6,3.11,TX
2017,7,2.46,TX
2017,8,7.01,TX
2017,9,2.61,TX
2017,10,1.25,TX
2017,11,0.73,TX
2017,12,1.96,TX
1895,1,2.01,UT
1895,2,1.61,UT
1895,3,1.69,UT
1895,4,0.43,UT
1895,5,1.16,UT
1895,6,0.26,UT
1895,7,0.76,UT
1895,8,0.54,UT
1895,9,0.63,UT
1895,10,0.6,UT
1895,11,1.49,UT
1895,12,0.75,UT
1896,1,0.86,UT
1896,2,0.52,UT
1896,3,0.92,UT
1896,4,1.1,UT
1896,5,1.18,UT
1896,6,0.14,UT
1896,7,2.09,UT
1896,8,1.47,UT
1896,9,1.42,UT
1896,10,0.64,UT
1896,11,1.09,UT
1896,12,0.41,UT
1897,1,1.71,UT
1897,2,2.68,UT
1897,3,2.19,UT
1897,4,0.85,UT
1897,5,0.59,UT
1897,6,0.23,UT
1897,7,0.64,UT
1897,8,0.56,UT
1897,9,1.99,UT
1897,10,2.37,UT
1897,11,0.91,UT
1897,12,1.43,UT
1898,1,1.2,UT
1898,2,0.47,UT
1898,3,1.31,UT
1898,4,0.93,UT
1898,5,2.97,UT
1898,6,0.68,UT
1898,7,0.58,UT
1898,8,0.76,UT
1898,9,0.22,UT
1898,10,0.68,UT
1898,11,0.89,UT
1898,12,0.59,UT
1899,1,1.06,UT
1899,2,1.62,UT
1899,3,2.18,UT
1899,4,0.68,UT
1899,5,0.68,UT
1899,6,0.71,UT
1899,7,0.87,UT
1899,8,1.44,UT
1899,9,0.09,UT
1899,10,1.35,UT
1899,11,0.69,UT
1899,12,1.23,UT
1900,1,0.48,UT
1900,2,0.56,UT
1900,3,0.2,UT
1900,4,3,UT
1900,5,0.36,UT
1900,6,0.28,UT
1900,7,0.2,UT
1900,8,0.4,UT
1900,9,1.48,UT
1900,10,0.9,UT
1900,11,1.5,UT
1900,12,0.13,UT
1901,1,0.8,UT
1901,2,2.36,UT
1901,3,0.88,UT
1901,4,0.82,UT
1901,5,1.21,UT
1901,6,0.34,UT
1901,7,0.42,UT
1901,8,1.81,UT
1901,9,0.16,UT
1901,10,1.1,UT
1901,11,0.32,UT
1901,12,0.95,UT
1902,1,0.77,UT
1902,2,0.89,UT
1902,3,1.39,UT
1902,4,1.02,UT
1902,5,0.63,UT
1902,6,0.21,UT
1902,7,0.54,UT
1902,8,0.62,UT
1902,9,0.75,UT
1902,10,0.28,UT
1902,11,2.05,UT
1902,12,1.01,UT
1903,1,1.4,UT
1903,2,1.15,UT
1903,3,1.29,UT
1903,4,1.12,UT
1903,5,1.56,UT
1903,6,0.62,UT
1903,7,0.89,UT
1903,8,0.41,UT
1903,9,1.14,UT
1903,10,0.9,UT
1903,11,0.57,UT
1903,12,0.34,UT
1904,1,0.88,UT
1904,2,1.58,UT
1904,3,2.55,UT
1904,4,0.75,UT
1904,5,1.75,UT
1904,6,0.53,UT
1904,7,0.66,UT
1904,8,1.31,UT
1904,9,0.58,UT
1904,10,0.98,UT
1904,11,0,UT
1904,12,0.73,UT
1905,1,1.15,UT
1905,2,2.37,UT
1905,3,2.15,UT
1905,4,1.39,UT
1905,5,1.8,UT
1905,6,0.19,UT
1905,7,0.51,UT
1905,8,0.77,UT
1905,9,2.17,UT
1905,10,0.36,UT
1905,11,1.94,UT
1905,12,0.61,UT
1906,1,1.59,UT
1906,2,0.89,UT
1906,3,3.43,UT
1906,4,2.42,UT
1906,5,1.93,UT
1906,6,0.43,UT
1906,7,0.99,UT
1906,8,1.95,UT
1906,9,1.49,UT
1906,10,0.42,UT
1906,11,2.4,UT
1906,12,1.96,UT
1907,1,2.32,UT
1907,2,1.6,UT
1907,3,1.57,UT
1907,4,0.97,UT
1907,5,1.86,UT
1907,6,1.09,UT
1907,7,0.58,UT
1907,8,1.83,UT
1907,9,0.52,UT
1907,10,1.51,UT
1907,11,0.41,UT
1907,12,1.53,UT
1908,1,0.99,UT
1908,2,1.53,UT
1908,3,1.04,UT
1908,4,0.62,UT
1908,5,1.95,UT
1908,6,0.98,UT
1908,7,0.88,UT
1908,8,1.49,UT
1908,9,1.83,UT
1908,10,2.3,UT
1908,11,0.72,UT
1908,12,1.37,UT
1909,1,2.8,UT
1909,2,2.07,UT
1909,3,1.11,UT
1909,4,1.2,UT
1909,5,0.66,UT
1909,6,0.15,UT
1909,7,1.21,UT
1909,8,3.01,UT
1909,9,1.67,UT
1909,10,0.28,UT
1909,11,2.26,UT
1909,12,2.16,UT
1910,1,1.59,UT
1910,2,1.07,UT
1910,3,0.78,UT
1910,4,0.3,UT
1910,5,0.33,UT
1910,6,0.42,UT
1910,7,1.21,UT
1910,8,0.88,UT
1910,9,1.38,UT
1910,10,1.47,UT
1910,11,0.93,UT
1910,12,1.44,UT
1911,1,2.72,UT
1911,2,1.65,UT
1911,3,1.49,UT
1911,4,0.73,UT
1911,5,0.4,UT
1911,6,0.94,UT
1911,7,1.25,UT
1911,8,0.4,UT
1911,9,2.23,UT
1911,10,1.28,UT
1911,11,0.69,UT
1911,12,0.85,UT
1912,1,0.54,UT
1912,2,0.8,UT
1912,3,3.16,UT
1912,4,1.41,UT
1912,5,0.78,UT
1912,6,0.59,UT
1912,7,1.38,UT
1912,8,0.91,UT
1912,9,0.57,UT
1912,10,3.2,UT
1912,11,0.78,UT
1912,12,0.41,UT
1913,1,0.69,UT
1913,2,1.56,UT
1913,3,0.87,UT
1913,4,0.73,UT
1913,5,0.4,UT
1913,6,1.45,UT
1913,7,1.47,UT
1913,8,0.98,UT
1913,9,1.26,UT
1913,10,0.81,UT
1913,11,1.97,UT
1913,12,1.11,UT
1914,1,2.79,UT
1914,2,0.98,UT
1914,3,0.66,UT
1914,4,2.04,UT
1914,5,0.79,UT
1914,6,1.67,UT
1914,7,2.2,UT
1914,8,0.89,UT
1914,9,0.69,UT
1914,10,1.54,UT
1914,11,0.08,UT
1914,12,0.61,UT
1915,1,1.36,UT
1915,2,1.99,UT
1915,3,0.66,UT
1915,4,2,UT
1915,5,2,UT
1915,6,0.68,UT
1915,7,0.63,UT
1915,8,0.37,UT
1915,9,1.7,UT
1915,10,0.12,UT
1915,11,1.22,UT
1915,12,1.3,UT
1916,1,3.47,UT
1916,2,1.22,UT
1916,3,2.01,UT
1916,4,0.53,UT
1916,5,0.45,UT
1916,6,0.16,UT
1916,7,1.56,UT
1916,8,1.49,UT
1916,9,0.49,UT
1916,10,3.52,UT
1916,11,0.34,UT
1916,12,1.48,UT
1917,1,1.24,UT
1917,2,1.36,UT
1917,3,0.76,UT
1917,4,1.98,UT
1917,5,2.66,UT
1917,6,0.12,UT
1917,7,1.4,UT
1917,8,0.64,UT
1917,9,1.13,UT
1917,10,0.05,UT
1917,11,0.7,UT
1917,12,0.26,UT
1918,1,1.64,UT
1918,2,1.07,UT
1918,3,2.36,UT
1918,4,0.74,UT
1918,5,0.75,UT
1918,6,1.02,UT
1918,7,1.76,UT
1918,8,0.68,UT
1918,9,1.4,UT
1918,10,1.34,UT
1918,11,0.95,UT
1918,12,1,UT
1919,1,0.08,UT
1919,2,1.63,UT
1919,3,0.94,UT
1919,4,0.84,UT
1919,5,0.85,UT
1919,6,0.03,UT
1919,7,0.93,UT
1919,8,0.9,UT
1919,9,1.5,UT
1919,10,1.26,UT
1919,11,1.68,UT
1919,12,0.68,UT
1920,1,0.83,UT
1920,2,1.53,UT
1920,3,2.28,UT
1920,4,1.7,UT
1920,5,1.23,UT
1920,6,0.53,UT
1920,7,0.5,UT
1920,8,1.57,UT
1920,9,0.73,UT
1920,10,2.67,UT
1920,11,1,UT
1920,12,1.01,UT
1921,1,1.39,UT
1921,2,0.66,UT
1921,3,1.08,UT
1921,4,1.76,UT
1921,5,1.8,UT
1921,6,0.47,UT
1921,7,1.25,UT
1921,8,2.32,UT
1921,9,0.3,UT
1921,10,1.05,UT
1921,11,0.49,UT
1921,12,2.51,UT
1922,1,1.28,UT
1922,2,1.61,UT
1922,3,1.35,UT
1922,4,1.66,UT
1922,5,1.18,UT
1922,6,0.33,UT
1922,7,1.1,UT
1922,8,2.21,UT
1922,9,0.25,UT
1922,10,0.77,UT
1922,11,1.66,UT
1922,12,1.64,UT
1923,1,1.26,UT
1923,2,0.87,UT
1923,3,1.12,UT
1923,4,2.27,UT
1923,5,1.14,UT
1923,6,0.42,UT
1923,7,1.44,UT
1923,8,1.67,UT
1923,9,1.1,UT
1923,10,1.55,UT
1923,11,0.87,UT
1923,12,0.99,UT
1924,1,0.52,UT
1924,2,0.28,UT
1924,3,1.78,UT
1924,4,0.6,UT
1924,5,0.85,UT
1924,6,0.07,UT
1924,7,1.15,UT
1924,8,0.54,UT
1924,9,0.9,UT
1924,10,1.18,UT
1924,11,0.66,UT
1924,12,1.87,UT
1925,1,0.45,UT
1925,2,1,UT
1925,3,1.07,UT
1925,4,1.27,UT
1925,5,0.61,UT
1925,6,1.82,UT
1925,7,1.28,UT
1925,8,1.87,UT
1925,9,1.57,UT
1925,10,1.78,UT
1925,11,0.87,UT
1925,12,0.52,UT
1926,1,0.49,UT
1926,2,1.21,UT
1926,3,0.92,UT
1926,4,1.93,UT
1926,5,1.27,UT
1926,6,0.29,UT
1926,7,1.17,UT
1926,8,1.29,UT
1926,9,0.84,UT
1926,10,0.36,UT
1926,11,1.21,UT
1926,12,1.47,UT
1927,1,1.04,UT
1927,2,2.51,UT
1927,3,1.94,UT
1927,4,0.97,UT
1927,5,0.51,UT
1927,6,1.31,UT
1927,7,1.23,UT
1927,8,1.44,UT
1927,9,2.55,UT
1927,10,1.4,UT
1927,11,1.34,UT
1927,12,1.08,UT
1928,1,0.4,UT
1928,2,1.06,UT
1928,3,1.69,UT
1928,4,0.49,UT
1928,5,1.59,UT
1928,6,0.49,UT
1928,7,0.6,UT
1928,8,0.8,UT
1928,9,0.27,UT
1928,10,1.98,UT
1928,11,1.5,UT
1928,12,0.66,UT
1929,1,1.3,UT
1929,2,1.36,UT
1929,3,1.4,UT
1929,4,1.59,UT
1929,5,0.61,UT
1929,6,0.45,UT
1929,7,1.42,UT
1929,8,1.62,UT
1929,9,2.06,UT
1929,10,0.56,UT
1929,11,0.14,UT
1929,12,0.29,UT
1930,1,1.89,UT
1930,2,0.9,UT
1930,3,1.18,UT
1930,4,1.03,UT
1930,5,1.49,UT
1930,6,0.46,UT
1930,7,1.33,UT
1930,8,2.41,UT
1930,9,1.53,UT
1930,10,0.89,UT
1930,11,1.23,UT
1930,12,0.14,UT
1931,1,0.35,UT
1931,2,0.91,UT
1931,3,0.72,UT
1931,4,1.02,UT
1931,5,0.74,UT
1931,6,0.34,UT
1931,7,0.74,UT
1931,8,0.8,UT
1931,9,0.69,UT
1931,10,0.98,UT
1931,11,1.56,UT
1931,12,1.49,UT
1932,1,1.12,UT
1932,2,2,UT
1932,3,1.06,UT
1932,4,1.42,UT
1932,5,0.71,UT
1932,6,0.95,UT
1932,7,1.95,UT
1932,8,2.02,UT
1932,9,0.39,UT
1932,10,0.57,UT
1932,11,0.19,UT
1932,12,1.3,UT
1933,1,1.5,UT
1933,2,0.53,UT
1933,3,0.74,UT
1933,4,1.25,UT
1933,5,1.58,UT
1933,6,0.05,UT
1933,7,1.19,UT
1933,8,0.59,UT
1933,9,0.64,UT
1933,10,0.53,UT
1933,11,0.89,UT
1933,12,1.14,UT
1934,1,0.73,UT
1934,2,1.26,UT
1934,3,0.26,UT
1934,4,0.49,UT
1934,5,0.65,UT
1934,6,0.43,UT
1934,7,0.62,UT
1934,8,1.03,UT
1934,9,0.43,UT
1934,10,0.43,UT
1934,11,1.46,UT
1934,12,1.04,UT
1935,1,0.83,UT
1935,2,1.03,UT
1935,3,1.43,UT
1935,4,1.99,UT
1935,5,1.85,UT
1935,6,0.03,UT
1935,7,0.63,UT
1935,8,1.15,UT
1935,9,0.47,UT
1935,10,0.25,UT
1935,11,0.54,UT
1935,12,0.96,UT
1936,1,1.09,UT
1936,2,2.47,UT
1936,3,1.28,UT
1936,4,0.47,UT
1936,5,0.49,UT
1936,6,1.18,UT
1936,7,2.5,UT
1936,8,1.73,UT
1936,9,0.52,UT
1936,10,1.64,UT
1936,11,0.37,UT
1936,12,2.01,UT
1937,1,1.64,UT
1937,2,1.67,UT
1937,3,1.77,UT
1937,4,0.56,UT
1937,5,1.08,UT
1937,6,0.45,UT
1937,7,2.23,UT
1937,8,0.97,UT
1937,9,1.21,UT
1937,10,0.71,UT
1937,11,0.56,UT
1937,12,1.49,UT
1938,1,0.97,UT
1938,2,1.43,UT
1938,3,2.61,UT
1938,4,0.85,UT
1938,5,1.62,UT
1938,6,0.77,UT
1938,7,0.64,UT
1938,8,1.08,UT
1938,9,1.05,UT
1938,10,1.5,UT
1938,11,0.93,UT
1938,12,0.88,UT
1939,1,1.29,UT
1939,2,1.12,UT
1939,3,1.03,UT
1939,4,0.65,UT
1939,5,0.68,UT
1939,6,0.42,UT
1939,7,0.59,UT
1939,8,0.7,UT
1939,9,2.77,UT
1939,10,0.99,UT
1939,11,0.23,UT
1939,12,0.26,UT
1940,1,1.87,UT
1940,2,1.86,UT
1940,3,1.01,UT
1940,4,1.3,UT
1940,5,0.22,UT
1940,6,0.43,UT
1940,7,0.43,UT
1940,8,0.71,UT
1940,9,2.89,UT
1940,10,1.32,UT
1940,11,1.14,UT
1940,12,1.68,UT
1941,1,1.16,UT
1941,2,1.5,UT
1941,3,1.96,UT
1941,4,2.76,UT
1941,5,1.22,UT
1941,6,1.46,UT
1941,7,1.17,UT
1941,8,1.45,UT
1941,9,1.3,UT
1941,10,3.65,UT
1941,11,1.02,UT
1941,12,1.68,UT
1942,1,0.64,UT
1942,2,1,UT
1942,3,1.11,UT
1942,4,1.54,UT
1942,5,0.65,UT
1942,6,0.14,UT
1942,7,0.74,UT
1942,8,0.69,UT
1942,9,0.51,UT
1942,10,1,UT
1942,11,1.21,UT
1942,12,0.8,UT
1943,1,1.2,UT
1943,2,0.99,UT
1943,3,1.34,UT
1943,4,0.88,UT
1943,5,0.61,UT
1943,6,1.52,UT
1943,7,0.65,UT
1943,8,1.39,UT
1943,9,0.5,UT
1943,10,1.43,UT
1943,11,0.74,UT
1943,12,1.08,UT
1944,1,1.76,UT
1944,2,1.15,UT
1944,3,1.67,UT
1944,4,2.29,UT
1944,5,0.9,UT
1944,6,1.42,UT
1944,7,0.34,UT
1944,8,0.21,UT
1944,9,0.26,UT
1944,10,0.43,UT
1944,11,1.46,UT
1944,12,0.63,UT
1945,1,0.61,UT
1945,2,1.46,UT
1945,3,1.98,UT
1945,4,1.09,UT
1945,5,0.85,UT
1945,6,1.5,UT
1945,7,0.83,UT
1945,8,2.11,UT
1945,9,0.54,UT
1945,10,1.36,UT
1945,11,1.07,UT
1945,12,1.29,UT
1946,1,0.67,UT
1946,2,0.24,UT
1946,3,1.37,UT
1946,4,1.33,UT
1946,5,1.31,UT
1946,6,0.08,UT
1946,7,0.74,UT
1946,8,1.5,UT
1946,9,0.27,UT
1946,10,3.15,UT
1946,11,2.29,UT
1946,12,1.29,UT
1947,1,0.69,UT
1947,2,0.59,UT
1947,3,0.56,UT
1947,4,1.31,UT
1947,5,1.51,UT
1947,6,1.75,UT
1947,7,0.41,UT
1947,8,2.53,UT
1947,9,0.54,UT
1947,10,1.7,UT
1947,11,1.19,UT
1947,12,1.73,UT
1948,1,0.38,UT
1948,2,1.39,UT
1948,3,1.51,UT
1948,4,1.1,UT
1948,5,0.22,UT
1948,6,1.42,UT
1948,7,0.45,UT
1948,8,1.14,UT
1948,9,0.46,UT
1948,10,1.15,UT
1948,11,0.62,UT
1948,12,1.89,UT
1949,1,2.4,UT
1949,2,0.96,UT
1949,3,1.51,UT
1949,4,0.53,UT
1949,5,1.8,UT
1949,6,1.47,UT
1949,7,0.88,UT
1949,8,0.56,UT
1949,9,0.84,UT
1949,10,1.71,UT
1949,11,0.47,UT
1949,12,1.67,UT
1950,1,1.63,UT
1950,2,0.61,UT
1950,3,0.9,UT
1950,4,0.63,UT
1950,5,0.9,UT
1950,6,0.2,UT
1950,7,1.44,UT
1950,8,0.23,UT
1950,9,0.89,UT
1950,10,0.28,UT
1950,11,1.06,UT
1950,12,0.82,UT
1951,1,1.04,UT
1951,2,0.74,UT
1951,3,0.7,UT
1951,4,1.59,UT
1951,5,1.31,UT
1951,6,0.39,UT
1951,7,1.02,UT
1951,8,2.02,UT
1951,9,0.35,UT
1951,10,1.51,UT
1951,11,1.47,UT
1951,12,2.51,UT
1952,1,1.8,UT
1952,2,0.68,UT
1952,3,2.26,UT
1952,4,1.29,UT
1952,5,0.77,UT
1952,6,1.09,UT
1952,7,0.91,UT
1952,8,1.27,UT
1952,9,0.69,UT
1952,10,0,UT
1952,11,0.78,UT
1952,12,1.11,UT
1953,1,1.02,UT
1953,2,0.56,UT
1953,3,0.85,UT
1953,4,1.2,UT
1953,5,0.86,UT
1953,6,0.36,UT
1953,7,1.43,UT
1953,8,1.39,UT
1953,9,0.06,UT
1953,10,1.16,UT
1953,11,0.85,UT
1953,12,0.65,UT
1954,1,1.3,UT
1954,2,0.45,UT
1954,3,1.72,UT
1954,4,0.56,UT
1954,5,0.92,UT
1954,6,0.75,UT
1954,7,0.89,UT
1954,8,0.54,UT
1954,9,1.67,UT
1954,10,0.91,UT
1954,11,1,UT
1954,12,0.86,UT
1955,1,1.42,UT
1955,2,1.53,UT
1955,3,0.29,UT
1955,4,0.42,UT
1955,5,0.69,UT
1955,6,0.72,UT
1955,7,0.83,UT
1955,8,1.94,UT
1955,9,0.61,UT
1955,10,0.3,UT
1955,11,1.12,UT
1955,12,1.26,UT
1956,1,1.88,UT
1956,2,0.69,UT
1956,3,0.13,UT
1956,4,0.96,UT
1956,5,1.06,UT
1956,6,0.28,UT
1956,7,0.79,UT
1956,8,0.35,UT
1956,9,0.11,UT
1956,10,0.9,UT
1956,11,0.16,UT
1956,12,0.81,UT
1957,1,2.12,UT
1957,2,0.7,UT
1957,3,1.19,UT
1957,4,2.23,UT
1957,5,2.77,UT
1957,6,1.08,UT
1957,7,0.91,UT
1957,8,1.79,UT
1957,9,0.1,UT
1957,10,2.12,UT
1957,11,2.24,UT
1957,12,0.93,UT
1958,1,0.72,UT
1958,2,1.64,UT
1958,3,2,UT
1958,4,0.85,UT
1958,5,0.75,UT
1958,6,0.14,UT
1958,7,0.27,UT
1958,8,0.83,UT
1958,9,1.09,UT
1958,10,0.24,UT
1958,11,1.08,UT
1958,12,0.31,UT
1959,1,0.61,UT
1959,2,1.78,UT
1959,3,0.65,UT
1959,4,0.78,UT
1959,5,0.82,UT
1959,6,0.61,UT
1959,7,0.52,UT
1959,8,1.48,UT
1959,9,1.26,UT
1959,10,0.71,UT
1959,11,0.36,UT
1959,12,1.47,UT
1960,1,0.91,UT
1960,2,1.55,UT
1960,3,0.99,UT
1960,4,0.85,UT
1960,5,0.56,UT
1960,6,0.29,UT
1960,7,0.39,UT
1960,8,0.37,UT
1960,9,1.02,UT
1960,10,1.81,UT
1960,11,1.45,UT
1960,12,0.41,UT
1961,1,0.27,UT
1961,2,0.51,UT
1961,3,2,UT
1961,4,0.96,UT
1961,5,0.66,UT
1961,6,0.14,UT
1961,7,0.87,UT
1961,8,2.12,UT
1961,9,2.34,UT
1961,10,1.46,UT
1961,11,1.03,UT
1961,12,0.94,UT
1962,1,1.12,UT
1962,2,2.48,UT
1962,3,1.14,UT
1962,4,0.85,UT
1962,5,1.2,UT
1962,6,0.59,UT
1962,7,0.52,UT
1962,8,0.25,UT
1962,9,1.18,UT
1962,10,0.95,UT
1962,11,0.48,UT
1962,12,0.42,UT
1963,1,0.84,UT
1963,2,0.9,UT
1963,3,1.03,UT
1963,4,1.94,UT
1963,5,0.28,UT
1963,6,1.25,UT
1963,7,0.35,UT
1963,8,2.09,UT
1963,9,1.5,UT
1963,10,0.86,UT
1963,11,1.35,UT
1963,12,0.37,UT
1964,1,0.65,UT
1964,2,0.25,UT
1964,3,1.3,UT
1964,4,1.88,UT
1964,5,1.5,UT
1964,6,1.42,UT
1964,7,0.49,UT
1964,8,0.85,UT
1964,9,0.5,UT
1964,10,0.19,UT
1964,11,1.47,UT
1964,12,2.33,UT
1965,1,0.97,UT
1965,2,0.9,UT
1965,3,0.92,UT
1965,4,2.03,UT
1965,5,1.75,UT
1965,6,1.41,UT
1965,7,1.79,UT
1965,8,1.77,UT
1965,9,1.73,UT
1965,10,0.57,UT
1965,11,2.09,UT
1965,12,2.09,UT
1966,1,0.41,UT
1966,2,1.05,UT
1966,3,0.39,UT
1966,4,0.58,UT
1966,5,0.83,UT
1966,6,0.28,UT
1966,7,0.83,UT
1966,8,0.96,UT
1966,9,0.92,UT
1966,10,0.86,UT
1966,11,0.75,UT
1966,12,2.65,UT
1967,1,1.33,UT
1967,2,0.25,UT
1967,3,0.87,UT
1967,4,1.15,UT
1967,5,1.8,UT
1967,6,2.11,UT
1967,7,1.07,UT
1967,8,0.83,UT
1967,9,1.57,UT
1967,10,0.38,UT
1967,11,0.69,UT
1967,12,1.9,UT
1968,1,0.53,UT
1968,2,1.57,UT
1968,3,1.2,UT
1968,4,1.93,UT
1968,5,1.17,UT
1968,6,1,UT
1968,7,1.19,UT
1968,8,2.27,UT
1968,9,0.29,UT
1968,10,0.82,UT
1968,11,0.59,UT
1968,12,1.12,UT
1969,1,2.61,UT
1969,2,2.35,UT
1969,3,0.76,UT
1969,4,0.94,UT
1969,5,0.52,UT
1969,6,2.13,UT
1969,7,1.16,UT
1969,8,1.02,UT
1969,9,0.82,UT
1969,10,1.56,UT
1969,11,0.68,UT
1969,12,0.81,UT
1970,1,0.9,UT
1970,2,0.49,UT
1970,3,1.41,UT
1970,4,1.12,UT
1970,5,0.4,UT
1970,6,1.49,UT
1970,7,1.4,UT
1970,8,1.17,UT
1970,9,1.09,UT
1970,10,0.95,UT
1970,11,1.68,UT
1970,12,1.2,UT
1971,1,0.74,UT
1971,2,1.19,UT
1971,3,0.36,UT
1971,4,1.46,UT
1971,5,1.42,UT
1971,6,0.44,UT
1971,7,0.46,UT
1971,8,1.65,UT
1971,9,0.68,UT
1971,10,2.48,UT
1971,11,0.86,UT
1971,12,1.92,UT
1972,1,0.41,UT
1972,2,0.19,UT
1972,3,0.27,UT
1972,4,1.08,UT
1972,5,0.19,UT
1972,6,1.19,UT
1972,7,0.32,UT
1972,8,0.91,UT
1972,9,1.29,UT
1972,10,3.69,UT
1972,11,1.54,UT
1972,12,1.65,UT
1973,1,1.13,UT
1973,2,0.99,UT
1973,3,2.11,UT
1973,4,1.59,UT
1973,5,1.09,UT
1973,6,0.97,UT
1973,7,1.25,UT
1973,8,0.9,UT
1973,9,0.91,UT
1973,10,0.56,UT
1973,11,1.45,UT
1973,12,0.97,UT
1974,1,1.83,UT
1974,2,0.45,UT
1974,3,0.61,UT
1974,4,1.27,UT
1974,5,0.15,UT
1974,6,0.11,UT
1974,7,1.03,UT
1974,8,0.33,UT
1974,9,0.23,UT
1974,10,2.12,UT
1974,11,0.89,UT
1974,12,0.71,UT
1975,1,0.98,UT
1975,2,0.92,UT
1975,3,2.17,UT
1975,4,1.31,UT
1975,5,1.81,UT
1975,6,1.14,UT
1975,7,1.57,UT
1975,8,0.52,UT
1975,9,0.5,UT
1975,10,1.11,UT
1975,11,0.97,UT
1975,12,0.67,UT
1976,1,0.34,UT
1976,2,1.8,UT
1976,3,0.9,UT
1976,4,1.35,UT
1976,5,1.12,UT
1976,6,0.36,UT
1976,7,0.95,UT
1976,8,0.51,UT
1976,9,0.98,UT
1976,10,0.68,UT
1976,11,0.16,UT
1976,12,0.03,UT
1977,1,0.61,UT
1977,2,0.42,UT
1977,3,0.71,UT
1977,4,0.32,UT
1977,5,2.12,UT
1977,6,0.36,UT
1977,7,1.58,UT
1977,8,1.54,UT
1977,9,0.75,UT
1977,10,0.7,UT
1977,11,0.65,UT
1977,12,1.13,UT
1978,1,2.2,UT
1978,2,1.78,UT
1978,3,2.48,UT
1978,4,2.03,UT
1978,5,1.04,UT
1978,6,0.15,UT
1978,7,0.33,UT
1978,8,0.7,UT
1978,9,1.39,UT
1978,10,0.53,UT
1978,11,2.74,UT
1978,12,1.73,UT
1979,1,1.95,UT
1979,2,1.22,UT
1979,3,2.08,UT
1979,4,0.55,UT
1979,5,1.38,UT
1979,6,0.22,UT
1979,7,0.47,UT
1979,8,1.07,UT
1979,9,0.09,UT
1979,10,1.1,UT
1979,11,1.03,UT
1979,12,0.62,UT
1980,1,3.2,UT
1980,2,2.67,UT
1980,3,2.04,UT
1980,4,0.88,UT
1980,5,2.46,UT
1980,6,0.4,UT
1980,7,0.65,UT
1980,8,0.83,UT
1980,9,1.76,UT
1980,10,1.27,UT
1980,11,0.76,UT
1980,12,0.41,UT
1981,1,0.54,UT
1981,2,0.49,UT
1981,3,2.2,UT
1981,4,1.09,UT
1981,5,2.2,UT
1981,6,0.41,UT
1981,7,0.89,UT
1981,8,1.07,UT
1981,9,1.32,UT
1981,10,2.89,UT
1981,11,0.92,UT
1981,12,1.21,UT
1982,1,1.57,UT
1982,2,0.76,UT
1982,3,2.14,UT
1982,4,0.64,UT
1982,5,1.06,UT
1982,6,0.49,UT
1982,7,1.25,UT
1982,8,1.63,UT
1982,9,3.67,UT
1982,10,1.24,UT
1982,11,1.77,UT
1982,12,1.42,UT
1983,1,1.05,UT
1983,2,1.39,UT
1983,3,2.55,UT
1983,4,1.48,UT
1983,5,1.58,UT
1983,6,0.95,UT
1983,7,1.19,UT
1983,8,2.24,UT
1983,9,1.59,UT
1983,10,1.12,UT
1983,11,2.35,UT
1983,12,2.58,UT
1984,1,0.48,UT
1984,2,0.78,UT
1984,3,1.28,UT
1984,4,1.54,UT
1984,5,0.54,UT
1984,6,1.62,UT
1984,7,1.99,UT
1984,8,1.89,UT
1984,9,0.95,UT
1984,10,2.04,UT
1984,11,1.01,UT
1984,12,1.61,UT
1985,1,0.77,UT
1985,2,0.68,UT
1985,3,1.8,UT
1985,4,1.2,UT
1985,5,1.29,UT
1985,6,0.63,UT
1985,7,2.03,UT
1985,8,0.11,UT
1985,9,1.64,UT
1985,10,1.5,UT
1985,11,2.34,UT
1985,12,0.81,UT
1986,1,0.53,UT
1986,2,1.91,UT
1986,3,1.53,UT
1986,4,2.27,UT
1986,5,1.13,UT
1986,6,0.41,UT
1986,7,1.29,UT
1986,8,1.36,UT
1986,9,1.95,UT
1986,10,1.47,UT
1986,11,0.79,UT
1986,12,0.37,UT
1987,1,1.04,UT
1987,2,1.22,UT
1987,3,1.55,UT
1987,4,0.5,UT
1987,5,1.83,UT
1987,6,0.44,UT
1987,7,1.7,UT
1987,8,1.63,UT
1987,9,0.31,UT
1987,10,1.63,UT
