Date,Year,Month,Precip_inches,Anomaly_inches,state_cd
201706,2017,06,5.24,1.3,NH
201707,2017,07,3.89,-0.13,NH
201708,2017,08,3.66,-0.11,NH
201709,2017,09,2.96,-0.84,NH
201710,2017,10,7.83,4.31,NH
201711,2017,11,2.04,-1.91,NH
201712,2017,12,3.47,-0.11,NH
201801,2018,01,4.16,0.87,NH
201802,2018,02,3.44,0.56,NH
201803,2018,03,2.76,-0.76,NH
201804,2018,04,4.65,1.09,NH
201805,2018,05,1.66,-1.96,NH
201806,2018,06,3.76,-0.18,NH
201807,2018,07,4.97,0.95,NH
201808,2018,08,5.87,2.1,NH
201809,2018,09,4.81,1.01,NH
201810,2018,10,4.34,0.82,NH
189501,1895,01,4.36,0.86,NJ
189502,1895,02,1.24,-1.81,NJ
189503,1895,03,3.28,-0.61,NJ
189504,1895,04,5.08,1.33,NJ
189505,1895,05,3.13,-0.59,NJ
189506,1895,06,3.09,-0.64,NJ
189507,1895,07,4.15,-0.33,NJ
189508,1895,08,2.06,-2.6,NJ
189509,1895,09,1.06,-2.7,NJ
189510,1895,10,3.56,0.24,NJ
189511,1895,11,3.07,-0.33,NJ
189512,1895,12,2.78,-0.92,NJ
189601,1896,01,1.61,-1.89,NJ
189602,1896,02,6.88,3.83,NJ
189603,1896,03,5.65,1.76,NJ
189604,1896,04,1.35,-2.4,NJ
189605,1896,05,3.54,-0.18,NJ
189606,1896,06,5.49,1.76,NJ
189607,1896,07,5.38,0.9,NJ
189608,1896,08,1.68,-2.98,NJ
189609,1896,09,4.25,0.49,NJ
189610,1896,10,2.41,-0.91,NJ
189611,1896,11,3.12,-0.28,NJ
189612,1896,12,1.21,-2.49,NJ
189701,1897,01,2.65,-0.85,NJ
189702,1897,02,3.67,0.62,NJ
189703,1897,03,2.74,-1.15,NJ
189704,1897,04,3.92,0.17,NJ
189705,1897,05,5.37,1.65,NJ
189706,1897,06,3.37,-0.36,NJ
189707,1897,07,11.37,6.89,NJ
189708,1897,08,4.89,0.23,NJ
189709,1897,09,1.76,-2,NJ
189710,1897,10,2.26,-1.06,NJ
189711,1897,11,4.87,1.47,NJ
189712,1897,12,4.48,0.78,NJ
189801,1898,01,4.1,0.6,NJ
189802,1898,02,3.45,0.4,NJ
189803,1898,03,3.15,-0.74,NJ
189804,1898,04,3.58,-0.17,NJ
189805,1898,05,6.77,3.05,NJ
189806,1898,06,2.07,-1.66,NJ
189807,1898,07,4.63,0.15,NJ
189808,1898,08,5.45,0.79,NJ
189809,1898,09,2.05,-1.71,NJ
189810,1898,10,5.51,2.19,NJ
189811,1898,11,6.6,3.2,NJ
189812,1898,12,3.63,-0.07,NJ
189901,1899,01,3.75,0.25,NJ
189902,1899,02,5.71,2.66,NJ
189903,1899,03,6.32,2.43,NJ
189904,1899,04,1.67,-2.08,NJ
189905,1899,05,1.94,-1.78,NJ
189906,1899,06,2.57,-1.16,NJ
189907,1899,07,5.74,1.26,NJ
189908,1899,08,3.91,-0.75,NJ
189909,1899,09,5.4,1.64,NJ
189910,1899,10,2.44,-0.88,NJ
189911,1899,11,2.29,-1.11,NJ
189912,1899,12,2.07,-1.63,NJ
190001,1900,01,3.57,0.07,NJ
190002,1900,02,5.23,2.18,NJ
190003,1900,03,3.44,-0.45,NJ
190004,1900,04,2.32,-1.43,NJ
190005,1900,05,4.4,0.68,NJ
190006,1900,06,3.2,-0.53,NJ
190007,1900,07,4.55,0.07,NJ
190008,1900,08,2.79,-1.87,NJ
190009,1900,09,2.81,-0.95,NJ
190010,1900,10,3.59,0.27,NJ
190011,1900,11,3.35,-0.05,NJ
190012,1900,12,2.55,-1.15,NJ
190101,1901,01,2.46,-1.04,NJ
190102,1901,02,0.96,-2.09,NJ
190103,1901,03,4.6,0.71,NJ
190104,1901,04,6.05,2.3,NJ
190105,1901,05,5.47,1.75,NJ
190106,1901,06,1.74,-1.99,NJ
190107,1901,07,5.69,1.21,NJ
190108,1901,08,9.22,4.56,NJ
190109,1901,09,3.57,-0.19,NJ
190110,1901,10,1.92,-1.4,NJ
190111,1901,11,2.52,-0.88,NJ
190112,1901,12,7.41,3.71,NJ
190201,1902,01,3.24,-0.26,NJ
190202,1902,02,6.31,3.26,NJ
190203,1902,03,4.21,0.32,NJ
190204,1902,04,3.58,-0.17,NJ
190205,1902,05,1.93,-1.79,NJ
190206,1902,06,6.9,3.17,NJ
190207,1902,07,4.51,0.03,NJ
190208,1902,08,3.75,-0.91,NJ
190209,1902,09,5.54,1.78,NJ
190210,1902,10,6.06,2.74,NJ
190211,1902,11,2.3,-1.1,NJ
190212,1902,12,7.31,3.61,NJ
190301,1903,01,3.94,0.44,NJ
190302,1903,02,4.82,1.77,NJ
190303,1903,03,4.77,0.88,NJ
190304,1903,04,3.83,0.08,NJ
190305,1903,05,0.64,-3.08,NJ
190306,1903,06,7.73,4,NJ
190307,1903,07,5.29,0.81,NJ
190308,1903,08,5.96,1.3,NJ
190309,1903,09,3.17,-0.59,NJ
190310,1903,10,8.12,4.8,NJ
190311,1903,11,1.29,-2.11,NJ
190312,1903,12,4.09,0.39,NJ
190401,1904,01,2.94,-0.56,NJ
190402,1904,02,2.54,-0.51,NJ
190403,1904,03,3.47,-0.42,NJ
190404,1904,04,3.22,-0.53,NJ
190405,1904,05,2.49,-1.23,NJ
190406,1904,06,2.93,-0.8,NJ
190407,1904,07,4.79,0.31,NJ
190408,1904,08,6.28,1.62,NJ
190409,1904,09,4.77,1.01,NJ
190410,1904,10,3.73,0.41,NJ
190411,1904,11,2.2,-1.2,NJ
190412,1904,12,3.11,-0.59,NJ
190501,1905,01,4.42,0.92,NJ
190502,1905,02,2.6,-0.45,NJ
190503,1905,03,3.95,0.06,NJ
190504,1905,04,2.92,-0.83,NJ
190505,1905,05,1.71,-2.01,NJ
190506,1905,06,3.04,-0.69,NJ
190507,1905,07,3.7,-0.78,NJ
190508,1905,08,6.01,1.35,NJ
190509,1905,09,4.96,1.2,NJ
190510,1905,10,2.62,-0.7,NJ
190511,1905,11,1.89,-1.51,NJ
190512,1905,12,3.86,0.16,NJ
190601,1906,01,2.8,-0.7,NJ
190602,1906,02,2.65,-0.4,NJ
190603,1906,03,5.17,1.28,NJ
190604,1906,04,3.56,-0.19,NJ
190605,1906,05,3.87,0.15,NJ
190606,1906,06,4.15,0.42,NJ
190607,1906,07,5.47,0.99,NJ
190608,1906,08,6.56,1.9,NJ
190609,1906,09,2.18,-1.58,NJ
190610,1906,10,4.59,1.27,NJ
190611,1906,11,1.69,-1.71,NJ
190612,1906,12,4.05,0.35,NJ
190701,1907,01,3.52,0.02,NJ
190702,1907,02,2.6,-0.45,NJ
190703,1907,03,2.91,-0.98,NJ
190704,1907,04,3.75,0,NJ
190705,1907,05,4.96,1.24,NJ
190706,1907,06,4.56,0.83,NJ
190707,1907,07,2.62,-1.86,NJ
190708,1907,08,3.73,-0.93,NJ
190709,1907,09,8.03,4.27,NJ
190710,1907,10,4.23,0.91,NJ
190711,1907,11,5.55,2.15,NJ
190712,1907,12,5.08,1.38,NJ
190801,1908,01,3.71,0.21,NJ
190802,1908,02,4.53,1.48,NJ
190803,1908,03,2.97,-0.92,NJ
190804,1908,04,2.7,-1.05,NJ
190805,1908,05,6.88,3.16,NJ
190806,1908,06,2.31,-1.42,NJ
190807,1908,07,5.11,0.63,NJ
190808,1908,08,5.29,0.63,NJ
190809,1908,09,1.99,-1.77,NJ
190810,1908,10,2.64,-0.68,NJ
190811,1908,11,1.02,-2.38,NJ
190812,1908,12,3.87,0.17,NJ
190901,1909,01,3.22,-0.28,NJ
190902,1909,02,5.03,1.98,NJ
190903,1909,03,3.61,-0.28,NJ
190904,1909,04,5.67,1.92,NJ
190905,1909,05,2.4,-1.32,NJ
190906,1909,06,3.25,-0.48,NJ
190907,1909,07,2.2,-2.28,NJ
190908,1909,08,3.84,-0.82,NJ
190909,1909,09,3.28,-0.48,NJ
190910,1909,10,1.21,-2.11,NJ
190911,1909,11,2.56,-0.84,NJ
190912,1909,12,4.67,0.97,NJ
191001,1910,01,4.89,1.39,NJ
191002,1910,02,2.86,-0.19,NJ
191003,1910,03,1.23,-2.66,NJ
191004,1910,04,5.09,1.34,NJ
191005,1910,05,2.39,-1.33,NJ
191006,1910,06,5.35,1.62,NJ
191007,1910,07,1.6,-2.88,NJ
191008,1910,08,3.79,-0.87,NJ
191009,1910,09,2.35,-1.41,NJ
191010,1910,10,3.18,-0.14,NJ
191011,1910,11,3.72,0.32,NJ
191012,1910,12,2.9,-0.8,NJ
191101,1911,01,3.64,0.14,NJ
191102,1911,02,2.65,-0.4,NJ
191103,1911,03,3.39,-0.5,NJ
191104,1911,04,4.14,0.39,NJ
191105,1911,05,1.3,-2.42,NJ
191106,1911,06,5.46,1.73,NJ
191107,1911,07,3.55,-0.93,NJ
191108,1911,08,9.25,4.59,NJ
191109,1911,09,2.98,-0.78,NJ
191110,1911,10,4.86,1.54,NJ
191111,1911,11,5.29,1.89,NJ
191112,1911,12,3.81,0.11,NJ
191201,1912,01,3.01,-0.49,NJ
191202,1912,02,2.47,-0.58,NJ
191203,1912,03,8.03,4.14,NJ
191204,1912,04,3.67,-0.08,NJ
191205,1912,05,3.99,0.27,NJ
191206,1912,06,2.05,-1.68,NJ
191207,1912,07,4.49,0.01,NJ
191208,1912,08,3.43,-1.23,NJ
191209,1912,09,4.43,0.67,NJ
191210,1912,10,2.98,-0.34,NJ
191211,1912,11,3.25,-0.15,NJ
191212,1912,12,4.87,1.17,NJ
191301,1913,01,3.63,0.13,NJ
191302,1913,02,2.34,-0.71,NJ
191303,1913,03,4.89,1,NJ
191304,1913,04,5.84,2.09,NJ
191305,1913,05,3.48,-0.24,NJ
191306,1913,06,1.76,-1.97,NJ
191307,1913,07,2.67,-1.81,NJ
191308,1913,08,4.29,-0.37,NJ
191309,1913,09,3.98,0.22,NJ
191310,1913,10,6.94,3.62,NJ
191311,1913,11,2.88,-0.52,NJ
191312,1913,12,3.04,-0.66,NJ
191401,1914,01,3.71,0.21,NJ
191402,1914,02,2.81,-0.24,NJ
191403,1914,03,3.69,-0.2,NJ
191404,1914,04,3.5,-0.25,NJ
191405,1914,05,2.39,-1.33,NJ
191406,1914,06,2.83,-0.9,NJ
191407,1914,07,6.07,1.59,NJ
191408,1914,08,3,-1.66,NJ
191409,1914,09,0.38,-3.38,NJ
191410,1914,10,1.77,-1.55,NJ
191411,1914,11,2.39,-1.01,NJ
191412,1914,12,6.15,2.45,NJ
191501,1915,01,6.3,2.8,NJ
191502,1915,02,5.21,2.16,NJ
191503,1915,03,1.12,-2.77,NJ
191504,1915,04,2.62,-1.13,NJ
191505,1915,05,3.84,0.12,NJ
191506,1915,06,3.21,-0.52,NJ
191507,1915,07,4.83,0.35,NJ
191508,1915,08,8.01,3.35,NJ
191509,1915,09,1.89,-1.87,NJ
191510,1915,10,3.14,-0.18,NJ
191511,1915,11,1.56,-1.84,NJ
191512,1915,12,4.78,1.08,NJ
191601,1916,01,1.53,-1.97,NJ
191602,1916,02,3.97,0.92,NJ
191603,1916,03,3.66,-0.23,NJ
191604,1916,04,3.11,-0.64,NJ
191605,1916,05,3.25,-0.47,NJ
191606,1916,06,4.03,0.3,NJ
191607,1916,07,6.02,1.54,NJ
191608,1916,08,1.38,-3.28,NJ
191609,1916,09,2.7,-1.06,NJ
191610,1916,10,1.33,-1.99,NJ
191611,1916,11,2.1,-1.3,NJ
191612,1916,12,4.88,1.18,NJ
191701,1917,01,3.23,-0.27,NJ
191702,1917,02,1.91,-1.14,NJ
191703,1917,03,5.04,1.15,NJ
191704,1917,04,2.43,-1.32,NJ
191705,1917,05,3.66,-0.06,NJ
191706,1917,06,4.16,0.43,NJ
191707,1917,07,5.03,0.55,NJ
191708,1917,08,2.59,-2.07,NJ
191709,1917,09,3.06,-0.7,NJ
191710,1917,10,7.02,3.7,NJ
191711,1917,11,0.54,-2.86,NJ
191712,1917,12,2.87,-0.83,NJ
191801,1918,01,4.33,0.83,NJ
191802,1918,02,2.01,-1.04,NJ
191803,1918,03,2.23,-1.66,NJ
191804,1918,04,4.15,0.4,NJ
191805,1918,05,5.17,1.45,NJ
191806,1918,06,3.46,-0.27,NJ
191807,1918,07,3.88,-0.6,NJ
191808,1918,08,2.18,-2.48,NJ
191809,1918,09,3.85,0.09,NJ
191810,1918,10,1.27,-2.05,NJ
191811,1918,11,1.91,-1.49,NJ
191812,1918,12,4.04,0.34,NJ
191901,1919,01,3.6,0.1,NJ
191902,1919,02,3.27,0.22,NJ
191903,1919,03,5.07,1.18,NJ
191904,1919,04,3.22,-0.53,NJ
191905,1919,05,4.86,1.14,NJ
191906,1919,06,3.24,-0.49,NJ
191907,1919,07,8.57,4.09,NJ
191908,1919,08,6.86,2.2,NJ
191909,1919,09,2.78,-0.98,NJ
191910,1919,10,3.45,0.13,NJ
191911,1919,11,3.82,0.42,NJ
191912,1919,12,3.06,-0.64,NJ
192001,1920,01,2.62,-0.88,NJ
192002,1920,02,4.18,1.13,NJ
192003,1920,03,3.57,-0.32,NJ
192004,1920,04,4.55,0.8,NJ
192005,1920,05,2.88,-0.84,NJ
192006,1920,06,6.79,3.06,NJ
192007,1920,07,5.01,0.53,NJ
192008,1920,08,6.15,1.49,NJ
192009,1920,09,3.51,-0.25,NJ
192010,1920,10,1.97,-1.35,NJ
192011,1920,11,4.37,0.97,NJ
192012,1920,12,4.95,1.25,NJ
192101,1921,01,2.53,-0.97,NJ
192102,1921,02,3.63,0.58,NJ
192103,1921,03,2.86,-1.03,NJ
192104,1921,04,3.64,-0.11,NJ
192105,1921,05,3.92,0.2,NJ
192106,1921,06,2.93,-0.8,NJ
192107,1921,07,3.99,-0.49,NJ
192108,1921,08,4.6,-0.06,NJ
192109,1921,09,2.39,-1.37,NJ
192110,1921,10,0.95,-2.37,NJ
192111,1921,11,4.03,0.63,NJ
192112,1921,12,2.41,-1.29,NJ
192201,1922,01,2.85,-0.65,NJ
192202,1922,02,2.94,-0.11,NJ
192203,1922,03,4.48,0.59,NJ
192204,1922,04,2.55,-1.2,NJ
192205,1922,05,3.43,-0.29,NJ
192206,1922,06,5.77,2.04,NJ
192207,1922,07,5.51,1.03,NJ
192208,1922,08,4.46,-0.2,NJ
192209,1922,09,1.98,-1.78,NJ
192210,1922,10,1.44,-1.88,NJ
192211,1922,11,0.82,-2.58,NJ
192212,1922,12,3.89,0.19,NJ
192301,1923,01,5.08,1.58,NJ
192302,1923,02,2.67,-0.38,NJ
192303,1923,03,4.33,0.44,NJ
192304,1923,04,3.86,0.11,NJ
192305,1923,05,1.61,-2.11,NJ
192306,1923,06,2.02,-1.71,NJ
192307,1923,07,4.17,-0.31,NJ
192308,1923,08,2.59,-2.07,NJ
192309,1923,09,3.82,0.06,NJ
192310,1923,10,3.94,0.62,NJ
192311,1923,11,2.45,-0.95,NJ
192312,1923,12,4.25,0.55,NJ
192401,1924,01,4.42,0.92,NJ
192402,1924,02,4.14,1.09,NJ
192403,1924,03,2.86,-1.03,NJ
192404,1924,04,6.05,2.3,NJ
192405,1924,05,5.4,1.68,NJ
192406,1924,06,4.46,0.73,NJ
192407,1924,07,2.84,-1.64,NJ
192408,1924,08,4.29,-0.37,NJ
192409,1924,09,5.41,1.65,NJ
192410,1924,10,0.29,-3.03,NJ
192411,1924,11,2.08,-1.32,NJ
192412,1924,12,2.71,-0.99,NJ
192501,1925,01,4.29,0.79,NJ
192502,1925,02,2.21,-0.84,NJ
192503,1925,03,3.3,-0.59,NJ
192504,1925,04,2.54,-1.21,NJ
192505,1925,05,2.69,-1.03,NJ
192506,1925,06,2.73,-1,NJ
192507,1925,07,7.68,3.2,NJ
192508,1925,08,2.07,-2.59,NJ
192509,1925,09,2.91,-0.85,NJ
192510,1925,10,4.57,1.25,NJ
192511,1925,11,3.26,-0.14,NJ
192512,1925,12,2.56,-1.14,NJ
192601,1926,01,2.69,-0.81,NJ
192602,1926,02,4.18,1.13,NJ
192603,1926,03,2.21,-1.68,NJ
192604,1926,04,2.16,-1.59,NJ
192605,1926,05,2.57,-1.15,NJ
192606,1926,06,2.74,-0.99,NJ
192607,1926,07,5.84,1.36,NJ
192608,1926,08,6.75,2.09,NJ
192609,1926,09,4.08,0.32,NJ
192610,1926,10,3.99,0.67,NJ
192611,1926,11,4.04,0.64,NJ
192612,1926,12,3.41,-0.29,NJ
192701,1927,01,2.25,-1.25,NJ
192702,1927,02,3.25,0.2,NJ
192703,1927,03,1.52,-2.37,NJ
192704,1927,04,2.58,-1.17,NJ
192705,1927,05,3.25,-0.47,NJ
192706,1927,06,3.12,-0.61,NJ
192707,1927,07,5.45,0.97,NJ
192708,1927,08,7.97,3.31,NJ
192709,1927,09,2.53,-1.23,NJ
192710,1927,10,7.25,3.93,NJ
192711,1927,11,3.73,0.33,NJ
192712,1927,12,4.59,0.89,NJ
192801,1928,01,2.27,-1.23,NJ
192802,1928,02,3.93,0.88,NJ
192803,1928,03,2.76,-1.13,NJ
192804,1928,04,5.43,1.68,NJ
192805,1928,05,2.32,-1.4,NJ
192806,1928,06,6.5,2.77,NJ
192807,1928,07,6.15,1.67,NJ
192808,1928,08,6.54,1.88,NJ
192809,1928,09,4.58,0.82,NJ
192810,1928,10,1.22,-2.1,NJ
192811,1928,11,1.92,-1.48,NJ
192812,1928,12,1.63,-2.07,NJ
192901,1929,01,3.39,-0.11,NJ
192902,1929,02,4.05,1,NJ
192903,1929,03,2.99,-0.9,NJ
192904,1929,04,6.36,2.61,NJ
192905,1929,05,3.13,-0.59,NJ
192906,1929,06,3.33,-0.4,NJ
192907,1929,07,1.54,-2.94,NJ
192908,1929,08,2.69,-1.97,NJ
192909,1929,09,4.73,0.97,NJ
192910,1929,10,4.37,1.05,NJ
192911,1929,11,2.77,-0.63,NJ
192912,1929,12,2.99,-0.71,NJ
193001,1930,01,2.97,-0.53,NJ
193002,1930,02,2.79,-0.26,NJ
193003,1930,03,2.57,-1.32,NJ
193004,1930,04,2.17,-1.58,NJ
193005,1930,05,2.76,-0.96,NJ
193006,1930,06,4.53,0.8,NJ
193007,1930,07,3.94,-0.54,NJ
193008,1930,08,3.06,-1.6,NJ
193009,1930,09,2.11,-1.65,NJ
193010,1930,10,1.84,-1.48,NJ
193011,1930,11,3.1,-0.3,NJ
193012,1930,12,2.64,-1.06,NJ
193101,1931,01,2.04,-1.46,NJ
193102,1931,02,1.92,-1.13,NJ
193103,1931,03,4.2,0.31,NJ
193104,1931,04,2.73,-1.02,NJ
193105,1931,05,3.59,-0.13,NJ
193106,1931,06,4.71,0.98,NJ
193107,1931,07,4.08,-0.4,NJ
193108,1931,08,5.58,0.92,NJ
193109,1931,09,1.91,-1.85,NJ
193110,1931,10,2.69,-0.63,NJ
193111,1931,11,0.85,-2.55,NJ
193112,1931,12,2.3,-1.4,NJ
193201,1932,01,4.49,0.99,NJ
193202,1932,02,2.01,-1.04,NJ
193203,1932,03,5.73,1.84,NJ
193204,1932,04,2.67,-1.08,NJ
193205,1932,05,3.1,-0.62,NJ
193206,1932,06,3.68,-0.05,NJ
193207,1932,07,2.96,-1.52,NJ
193208,1932,08,2.69,-1.97,NJ
193209,1932,09,2.29,-1.47,NJ
193210,1932,10,5.92,2.6,NJ
193211,1932,11,7.44,4.04,NJ
193212,1932,12,3,-0.7,NJ
193301,1933,01,2.42,-1.08,NJ
193302,1933,02,3.28,0.23,NJ
193303,1933,03,4.76,0.87,NJ
193304,1933,04,4.73,0.98,NJ
193305,1933,05,4.88,1.16,NJ
193306,1933,06,2.83,-0.9,NJ
193307,1933,07,4.07,-0.41,NJ
193308,1933,08,10.67,6.01,NJ
193309,1933,09,5.37,1.61,NJ
193310,1933,10,1.86,-1.46,NJ
193311,1933,11,1.1,-2.3,NJ
193312,1933,12,3.21,-0.49,NJ
193401,1934,01,2.82,-0.68,NJ
193402,1934,02,2.92,-0.13,NJ
193403,1934,03,3.45,-0.44,NJ
193404,1934,04,3.87,0.12,NJ
193405,1934,05,4.66,0.94,NJ
193406,1934,06,3.79,0.06,NJ
193407,1934,07,3.64,-0.84,NJ
193408,1934,08,4.05,-0.61,NJ
193409,1934,09,8.41,4.65,NJ
193410,1934,10,2.3,-1.02,NJ
193411,1934,11,3.1,-0.3,NJ
193412,1934,12,2.97,-0.73,NJ
193501,1935,01,4.19,0.69,NJ
193502,1935,02,2.88,-0.17,NJ
193503,1935,03,2.57,-1.32,NJ
193504,1935,04,2.54,-1.21,NJ
193505,1935,05,1.96,-1.76,NJ
193506,1935,06,4.59,0.86,NJ
193507,1935,07,4.42,-0.06,NJ
193508,1935,08,2.89,-1.77,NJ
193509,1935,09,6.69,2.93,NJ
193510,1935,10,4.63,1.31,NJ
193511,1935,11,5.15,1.75,NJ
193512,1935,12,1.89,-1.81,NJ
193601,1936,01,6.55,3.05,NJ
193602,1936,02,3.13,0.08,NJ
193603,1936,03,5.54,1.65,NJ
193604,1936,04,3.12,-0.63,NJ
193605,1936,05,2.52,-1.2,NJ
193606,1936,06,4.82,1.09,NJ
193607,1936,07,2.98,-1.5,NJ
193608,1936,08,3.92,-0.74,NJ
193609,1936,09,4.26,0.5,NJ
193610,1936,10,3.2,-0.12,NJ
193611,1936,11,1.1,-2.3,NJ
193612,1936,12,6.32,2.62,NJ
193701,1937,01,6.55,3.05,NJ
193702,1937,02,2.4,-0.65,NJ
193703,1937,03,2.81,-1.08,NJ
193704,1937,04,4.75,1,NJ
193705,1937,05,3.18,-0.54,NJ
193706,1937,06,4.64,0.91,NJ
193707,1937,07,2.79,-1.69,NJ
193708,1937,08,6.47,1.81,NJ
193709,1937,09,2.23,-1.53,NJ
193710,1937,10,5.34,2.02,NJ
193711,1937,11,4.47,1.07,NJ
193712,1937,12,1.6,-2.1,NJ
193801,1938,01,3.46,-0.04,NJ
193802,1938,02,2.27,-0.78,NJ
193803,1938,03,2.08,-1.81,NJ
193804,1938,04,2.56,-1.19,NJ
193805,1938,05,3.51,-0.21,NJ
193806,1938,06,7.85,4.12,NJ
193807,1938,07,8.93,4.45,NJ
193808,1938,08,3.13,-1.53,NJ
193809,1938,09,9.38,5.62,NJ
193810,1938,10,2.53,-0.79,NJ
193811,1938,11,3.37,-0.03,NJ
193812,1938,12,2.9,-0.8,NJ
193901,1939,01,4.12,0.62,NJ
193902,1939,02,5.56,2.51,NJ
193903,1939,03,4.92,1.03,NJ
193904,1939,04,5.17,1.42,NJ
193905,1939,05,1.25,-2.47,NJ
193906,1939,06,3.54,-0.19,NJ
193907,1939,07,2.36,-2.12,NJ
193908,1939,08,7.22,2.56,NJ
193909,1939,09,1.43,-2.33,NJ
193910,1939,10,4.37,1.05,NJ
193911,1939,11,1.7,-1.7,NJ
193912,1939,12,1.5,-2.2,NJ
194001,1940,01,1.84,-1.66,NJ
194002,1940,02,3.01,-0.04,NJ
194003,1940,03,4.89,1,NJ
194004,1940,04,5.57,1.82,NJ
194005,1940,05,6.07,2.35,NJ
194006,1940,06,3.12,-0.61,NJ
194007,1940,07,2.69,-1.79,NJ
194008,1940,08,5.96,1.3,NJ
194009,1940,09,4.12,0.36,NJ
194010,1940,10,2.3,-1.02,NJ
194011,1940,11,4.67,1.27,NJ
194012,1940,12,2.97,-0.73,NJ
194101,1941,01,3.42,-0.08,NJ
194102,1941,02,2.41,-0.64,NJ
194103,1941,03,2.81,-1.08,NJ
194104,1941,04,2.4,-1.35,NJ
194105,1941,05,1.88,-1.84,NJ
194106,1941,06,5.04,1.31,NJ
194107,1941,07,6.43,1.95,NJ
194108,1941,08,3.69,-0.97,NJ
194109,1941,09,0.29,-3.47,NJ
194110,1941,10,1.86,-1.46,NJ
194111,1941,11,2.81,-0.59,NJ
194112,1941,12,3.75,0.05,NJ
194201,1942,01,2.91,-0.59,NJ
194202,1942,02,2.69,-0.36,NJ
194203,1942,03,5.68,1.79,NJ
194204,1942,04,1.38,-2.37,NJ
194205,1942,05,2.51,-1.21,NJ
194206,1942,06,3.04,-0.69,NJ
194207,1942,07,7.05,2.57,NJ
194208,1942,08,7.8,3.14,NJ
194209,1942,09,4.27,0.51,NJ
194210,1942,10,3.57,0.25,NJ
194211,1942,11,4,0.6,NJ
194212,1942,12,4.64,0.94,NJ
194301,1943,01,2.87,-0.63,NJ
194302,1943,02,2.01,-1.04,NJ
194303,1943,03,3.1,-0.79,NJ
194304,1943,04,3.04,-0.71,NJ
194305,1943,05,4.97,1.25,NJ
194306,1943,06,3.49,-0.24,NJ
194307,1943,07,3.97,-0.51,NJ
194308,1943,08,1.91,-2.75,NJ
194309,1943,09,1.76,-2,NJ
194310,1943,10,7.24,3.92,NJ
194311,1943,11,3.02,-0.38,NJ
194312,1943,12,1.48,-2.22,NJ
194401,1944,01,3.6,0.1,NJ
194402,1944,02,2.18,-0.87,NJ
194403,1944,03,5.71,1.82,NJ
194404,1944,04,5.4,1.65,NJ
194405,1944,05,1.7,-2.02,NJ
194406,1944,06,4.13,0.4,NJ
194407,1944,07,1.36,-3.12,NJ
194408,1944,08,2.97,-1.69,NJ
194409,1944,09,7.41,3.65,NJ
194410,1944,10,2.46,-0.86,NJ
194411,1944,11,6.14,2.74,NJ
194412,1944,12,3.01,-0.69,NJ
194501,1945,01,2.95,-0.55,NJ
194502,1945,02,3.15,0.1,NJ
194503,1945,03,2.26,-1.63,NJ
194504,1945,04,3.3,-0.45,NJ
194505,1945,05,4.55,0.83,NJ
194506,1945,06,4.14,0.41,NJ
194507,1945,07,8.9,4.42,NJ
194508,1945,08,4.54,-0.12,NJ
194509,1945,09,4.28,0.52,NJ
194510,1945,10,2.41,-0.91,NJ
194511,1945,11,5.46,2.06,NJ
194512,1945,12,5.18,1.48,NJ
194601,1946,01,1.78,-1.72,NJ
194602,1946,02,2.17,-0.88,NJ
194603,1946,03,3.16,-0.73,NJ
194604,1946,04,1.54,-2.21,NJ
194605,1946,05,6.45,2.73,NJ
194606,1946,06,5.1,1.37,NJ
194607,1946,07,5.88,1.4,NJ
194608,1946,08,4.44,-0.22,NJ
194609,1946,09,3.34,-0.42,NJ
194610,1946,10,1.61,-1.71,NJ
194611,1946,11,1.41,-1.99,NJ
194612,1946,12,2.4,-1.3,NJ
194701,1947,01,3.71,0.21,NJ
194702,1947,02,1.83,-1.22,NJ
194703,1947,03,2.59,-1.3,NJ
194704,1947,04,4.1,0.35,NJ
194705,1947,05,7.08,3.36,NJ
194706,1947,06,3.72,-0.01,NJ
194707,1947,07,4.35,-0.13,NJ
194708,1947,08,3.54,-1.12,NJ
194709,1947,09,2.49,-1.27,NJ
194710,1947,10,2.04,-1.28,NJ
194711,1947,11,6.19,2.79,NJ
194712,1947,12,2.77,-0.93,NJ
194801,1948,01,4.95,1.45,NJ
194802,1948,02,2.49,-0.56,NJ
194803,1948,03,3.58,-0.31,NJ
194804,1948,04,3.73,-0.02,NJ
194805,1948,05,8.38,4.66,NJ
194806,1948,06,5.26,1.53,NJ
194807,1948,07,4.01,-0.47,NJ
194808,1948,08,5.98,1.32,NJ
194809,1948,09,1.13,-2.63,NJ
194810,1948,10,2.24,-1.08,NJ
194811,1948,11,4.75,1.35,NJ
194812,1948,12,6.24,2.54,NJ
194901,1949,01,5.87,2.37,NJ
194902,1949,02,3.7,0.65,NJ
194903,1949,03,2.61,-1.28,NJ
194904,1949,04,3.58,-0.17,NJ
194905,1949,05,4.52,0.8,NJ
194906,1949,06,0.32,-3.41,NJ
194907,1949,07,3.51,-0.97,NJ
194908,1949,08,4.03,-0.63,NJ
194909,1949,09,3.94,0.18,NJ
194910,1949,10,2.64,-0.68,NJ
194911,1949,11,1.64,-1.76,NJ
194912,1949,12,2.8,-0.9,NJ
195001,1950,01,2.35,-1.15,NJ
195002,1950,02,3.71,0.66,NJ
195003,1950,03,4.26,0.37,NJ
195004,1950,04,2.08,-1.67,NJ
